cleaned_text,label,username_encoded
no israel directly armed and supported isis and al qaeda against assad,r/syriancivilwar,Z0FBQUFBQm0yeGNXbHBjMW9UbGR5UldseWVtczBjMC1ESjg0VmpEajVCV09KVEhJa2RyckVGSVVMdmxlYW02T0paRXJPalBXNXpCZ0xhUE1tLXBKTnJ2eC04cHNfSENJVmc9PQ==
once only isis accidentally fired a rocket to occupied palestine and they apologized to the zionest government,r/syriancivilwar,Z0FBQUFBQm0yeGNXVDdsZ0pDeHkxUjRwSHcwTTNyOU1vQmVobGF3MG0xUHBOUFVoOTR5TmF2bEQ2Q3Zob2pvTlVrVFVUU191U2hVZzhHTHJuUmlMa0JMazh5ZEk5a0dsY0E9PQ==
the fsa was literally bordering the occupied golan and received arms light arms and medical assistance,r/syriancivilwar,Z0FBQUFBQm0yeGNXMDc3akJJU3JTdlhGckw0U0t2ejh4THBrS1JQUlFldVdfdkRSc1lEb2xzNFFmVC12Ql9Vc2xFUWZvSlRQblBsLUktQ0pfc0R4V05xVjdQV1JPNWFsS0E9PQ==
yes bc israel had a field hospital anyone could have gone,r/syriancivilwar,Z0FBQUFBQm0yeGNXeUxkaHBLVmJWeXE0WFduM1p0aG9GWHRFdm1xWGduSnlDQ0dPYmZfQ25BVDRFX05oUXFxeHdkZldvOEtFOTJRR1RLdlNORFRBd3dDaGpBbS1YTlJrOUE9PQ==
it was impossible for isis to attack israel,r/syriancivilwar,Z0FBQUFBQm0yeGNXekJFeGY4TU5ZeUExbGlJZXU3ZWJvaEg3c25NbnNMcEJURWZhN2dfdFdpS1VFYnhKbGdEanNORWRSaGF3T2F0TzIyZ2V3SHRSejNBc05pX2NGdFYxZmc9PQ==
thats wrong try again,r/syriancivilwar,Z0FBQUFBQm0yeGNXck1hRGMxTkpJZjgxX0VVY0k3azRqZzd4WEZ6MHNZZHAtMnFKX1gxTVJiRWtER2lKeGpLMEdsdldTM19WMXozN1hHeEN6aWxkNzdfUHI5anlZYThrSWc9PQ==
the rebels were focused on assad there is no need for them to foght israel when tehy couldnt finish assad off as for the radicals there were attacks but finding them is hard since there are loads of information there was the <number> hadera and also the beersheba shooting is and aq dont have a strong presence in palestine they are limited to lone wolf attacks in palestine the salafi jihadists fight with hamas most of them are present in rafah since its close to egypt and many families were split between egypt and gaza like the dogmush clan the islamic state branch in palestine is called sheikh omar hadid brigade june <number> <number> two separate rocket attacks were launched on israel from gaza both of which failed one landed in the negev while the other landed near ashkelon<number><number> june <number> <number> an attempted rocket attack targeting ashkelon was carried out from gaza the rocket failed to reach its target and exploded in gaza instead<number><number> july <number> <number> a rocket attack from gaza aimed at ashkelon failed with the rocket exploding over open territory in the western negev<number> august <number> <number> another similar rocket attack failed with the rocket landing between a small israeli community and the border security fence<number><number> september <number> <number> two rockets were launched in an attack on southern israeli cities the first rocket landed in sderot destroying a bus and damaging a residence though no casualties were reported the iron dome system intercepted the second rocket fired a few hours later which was aimed at ashkelon<number> september <number> <number> two separate rocket attacks aimed at ashdod failed both rockets were intercepted by the iron dome system<number><number> october <number> <number> a rocket attack from gaza failed with the rocket landing in open territory in the western negev<number><number> during <number> they got some recruits and then they slowly were erroded as for aq in palestine its jahafil altawhid waljihad fi filastin <url>,r/syriancivilwar,Z0FBQUFBQm0yeGNXTTNvN3Iwblg1R3RIRXdSaUFIWWR3NEhhR2k0UFJDc0V0dWtTN01WcWRwdnBQVGVSeE51TzZRZGtROU1KdTRLT2tRYUF3ekdwMUJYT3B6M0FYaW53Xy1xOFRDTE82UklWTTBQVDNkNVNxUjA9
lol really riled you up <url> israel has been regularly supplying syrian rebels near its border with cash as well as food fuel and medical supplies for years a secret engagement in the enemy countrys civil war aimed at carving out a buffer zone populated by friendly forces the israeli army is in regular communication with rebel groups and its assistance includes undisclosed payments to commanders that help pay salaries of fighters ah yes the syrian rebels are civilians,r/syriancivilwar,Z0FBQUFBQm0yeGNXUEhRV3AzMjlSQlh5MnIxYnBVanZlTkhpZGViVkw2dDRnRUw3eUZKUG4xdUdKRk5ub014VTUwOUh4bDU2MmNxa29FaUc0QmtGQ3d4Y2Q1R251ZmxNYXc9PQ==
sorry but nah im not talking about civilians im talking about injured fighters getting rescued by the idf and transported to their hospitals anyway if youre not convinced check those out <number> israel secretly paying salaries of syrian rebels on golan heights border<url> <number> idf chief finally acknowledges that israel supplied weapons to syrian rebels<url>,r/syriancivilwar,Z0FBQUFBQm0yeGNXdGtMVm5sNlJJSFQ0QWRuZnI3d2NBNlpLcnVfbGJ2b21kRjlqQkhkVjlUNDFUeHlPQTN6MTRLcmM4bzgwTE04cFBWZnJIcWZXcHhnZlhHTUhUVnRUbEE9PQ==
yes somehow isis and al qaeda magically appeared on the border between syria and israel daraa im sure it had nothing to do with israel and jordon <url> they officially acknowledged it but said they provided support to group to stop assad and isis funny enough the areas in southern daraa were under control by al qaeda or hts and isis groups so the only groups they could have supported was hts and isis furthermore some israeli doctors refused to give medical treatment to isis soldiers found in their israeli military hospitals not to mention the multiple counts of us funded groups in south east syria they directly joined isis the moment they received weapons and training,r/syriancivilwar,Z0FBQUFBQm0yeGNXT1d1SzN3aWczMjgxckhzdXdTMHR5aEhKZ3pkQlNGRjhSTjJrcEZrT1dnaHNDdWctT3lBRGV5VUR0cWltVnZBNW9XWHR4WWtnWWk3dXd4MkQ3eklWVlE9PQ==
nope they are clearly fsa and here is some statements of one of them > all my life i was told israel is my enemy but only israel is our friend says one fighter from a hospital in tzfat > i am a fighter for the free syrian army i was in a battle to protect my village from soldiers of bashar assad they were attacking us ramadan said in the fighting he was hit by a round fired from an mg machine gun it tore open his upper arm and shredded his shoulder the fsa unit won the battle my village is still free ramadan said but hed been severely wounded he could have bled to death source why israel is saving syrian rebels<url>,r/syriancivilwar,Z0FBQUFBQm0yeGNXZXZqQ1RRUnNQWV9YQkZVc0ZJbnF5Y1dpY2ltZHExTTctZ3NWYWJUWVpnNmJPOTNlNFNuejQ5Q3UwRDVzVnVpX1BGWExMMWp4aW5VT1FXcUY1dHRpUWc9PQ==
the fsa was just random people who claimed to br of the fsa i like how a friend of mine who to this day lives in al qunaitirah puts it the regime did kill so much of innocents and it had to be fought but i had little hope in the construction workers who had no experience in war and politics some were pushed to israel the generation of the <number>s who seem to have suddenly found themselves in fronts random youths who dont know ideologies or politics are now fighting under random in their pov factions the fsa had jihadists ahrar al sham jaysh al islam etc and secularists harakat hazm etc they werent united and fought amongst themselves some being pushed to israel and being treated there doesnt prove anything,r/syriancivilwar,Z0FBQUFBQm0yeGNXczU2X1N4ZVJqcm1HVEQ3TThvUzVhdDNOX3BBYXRROUFIUjNWNTRxbDdGUFJEa2RDbzFHem1fMi1zOEJ0NzRlTWdNSnBwUzNUNC1XWmJOTlAtOUVKMG9veHRHN0lnaHpPQnl0UlE2Q1g2Rkk9
truth hurts,r/syriancivilwar,Z0FBQUFBQm0yeGNXN29QcWNtcnVlWThaNWNFeDVDM04tajh1Y196UVFiSktjaW9uNDlpeFI2ZWZlcVJqLXV6ZjRKQ01mVllwcGhCc0JxSXF1eTcyTHpQTGlDVk9ZajNrVXc9PQ==
<url> sources say that is incorrect,r/syriancivilwar,Z0FBQUFBQm0yeGNXTzZfYnJlY1FCNXNydnZpWUh0RERHcGdDN2I5Q2w1LUJ0Uk16N2dvZ3llREJlaTZlNHJ4WlA3RzdnQ3ZYcEg4bjZCeWJuV2F6Vzc5Rkk2VWs3T1JaYmc9PQ==
i listed <number> different sources talking about the israeli support for what is called syrian rebels it proves that some of the factions gained help and support from the israeli side not to mention the attacks made by rebels on the syrian radar post like they have aircrafts just imagine if palestinian had a civil war ansld harakat fatah for example gained israeli support weapons and medical help to fight against hamas wouldnt that be suspicious at all anyway most of the secular opposition are dissident army officers famous people and civilians outside of syria who ran out not to be beheaded by radical islamic factions btw harakat hazem which were supported by usa were not secular but had small groups that claims to be secular disloved in <number> because usa abounded them for the kurds and they even had on their flag like wtf are they really secular you are free to believe what ever you like but dont think about calling the fsa secular there was at the start secular demands by people but the war was religious to the top screaming while killing people using vbieds getting konkurs and tow missiles out of thin air and the displacement of nonsunni muslims is nothing to be trusted i dont either like the government but i know better than to trust a radical islamic factions,r/syriancivilwar,Z0FBQUFBQm0yeGNXOEFndTBUNHZzZUIwd2RnN0QzcnItSmxQc1VSQVVwaHV6dURiTVpkR3VhbXdmaFRWcjNIUVVlQk1ySEZKNUVtV0NyRDVaSlVnT0tCQ1F3WVM0SnN1cHc9PQ==
sources is literally one israeli minister saying so lol unless its been independently verified its just he said she said but if israeli military officials are trust worthy to you then go for it,r/syriancivilwar,Z0FBQUFBQm0yeGNXdzYwVGpEQ0dneGgtUW04aFViVUNDZE1rMUlXSi1BU0R6M0cwR0dLXzVlMkVuWEt4Y1JxSFBhQXVFVE5CTTI4QTZvM0RCUTRKTmpnUEVIVThFVkJ4WlE9PQ==
the only report of it happening comes from a quote from an israeli official who refused to go into details of the occurrence the instance has also not been independently verified willing to be corrected if there is something i missed,r/syriancivilwar,Z0FBQUFBQm0yeGNXV0Q2TTRPQXdUMTJibEhuZkZkR19BZEZoWVFJb3BZWVVFZW41bS1BaWdZOUR3Y3B2R1pSZTgzY0ozUG5HQ0NZSzhIMGdhalItOEtpbHhpS3JrUUE4RkE9PQ==
russia and iran killed muslims and arabs a million syrian a million iraqi afghanis chechens circassians etc israel never supported any rebel group not on its borders its ineffective and inefficient jaysh al islam ahrar al sham etc were purely funded by the gulf you know humans are cheap of killed by iran and russia we know better not to support radical islamists may all humans be killed if its russia and iran killing them >btw harakat hazem which were supported by usa were not secular but had small groups that claims to be secular i had a religious friend that called for secularism there was abdullah al misiri who is religious wrote books on islam yet was secular >famous people and civilians outside of syria who ran out not to be beheaded by radical islamic factions <number> was the year of displacement where russia entered the game and syrians before that wanted to escape conscription then was the economic reasons for leaving syria you either are a diaspora or someone who was a kid when the whole thing happened,r/syriancivilwar,Z0FBQUFBQm0yeGNXLWt1M2FPV21Ocmg0bm1qR21rWnBZVXFfTUpuQ0paWDA1TVc3cXdRX0FVQVA4czRhamIxWkRocDk5M0MybnM4NnZfc3dReUM0TW9EbkZXQWsyZXEtbFZfRjRxQUFjM0h1M1JCN0luMXBIT2c9
the cradle of ancient civilisation ,r/syriancivilwar,Z0FBQUFBQm0yeGNXNGpMMXNWMThPd09UUmZJTUJONGtDS3owN2M3UW9XZG8yb3BQek1NM3hwajN2NUluVjFKOFF1VTlxQWV6Y0RqRmRGdjVWT3JZN3lXQWM1YjdDSGQ1b2c9PQ==
why are you so entitled is that how you respond when someone have a different opinion yeah secularism right and who said i accept any foreign on my land i clearly told you i dont either like the government but its better than fighting over imaginary stories you just said the fsa fought themselves if they are so freaking radical that they share a lot and still kill each other how could i or any different individual trust them ffs who told you humans are cheap who told you i would accept any foreigner to kill syrian people and im ok with it how did you come to that conclusion > i had a religious friend that called for secularism there was abdullah al misiri who is religious wrote books on islam yet was secular and how is this related you can be secular and religious but not when you call for islamic caliphate or wanting to create islamic emarite i witnessed them in the front of me calling for massacres and displacement of different religions even my friends got killed due to secular mortar shelling on civilian areas controlled by the government and the secular suicide bombing targeting of <number> elementary schools where most of the deaths were literally young children under the age of <number> and you know what was the worst part the cheering takbiring and giving sweets to celebrate killing infidels children massacre it maybe started as a movement to change the situations but it turned into destruction bloodsheding and pure hatred among different syrian cultures believe what ever you want idc but it wont change the fact that opposition factions are nothing more than dispersed militias that has no goal but a dream and nothing brings them together except that the most of them are islamic radicals that bloodsheded eachothers,r/syriancivilwar,Z0FBQUFBQm0yeGNXNEdWX1BRMnlyeGpEdndxTld1VktPNmFuaVpHSzlxb1drMFdkZkVCQndRNUpPM0VyVHdXUzdKVDljcXR2Y1pMbTdHLVl3bTVVYWJqeGpoa1RBYmtXZGc9PQ==
>why are you so entitled is that how you respond when someone have a different opinion yeah secularism right as for being entitled we both have blood in this conflict ill never forget what happened in the ghouta and i see those who dont recognise the catastrophe the same way you see zionist bootlickers this is no game those who dont recognise the catastrophe shouldnt be respected civil discussions might help us get closer together might help us recognise each other circumstances but as long my memories in damascus are of relatives who died of neighbours who either got killed or are in idlib then dont expect me to respect your opinion i dont care about secularism anymore secularism was assad and now i hate everything about him the more i see people arguing for assad by the secularism argument the more i hate secularism ive left syria <number> months ago there is no way ill forget what assad thugs has done i saw a kid probably yo being beaten in a checkpoint blood all of his face they kicked him beated him i left and probably he died due to all of that fuck secularism if thats it my grandfather was imprisoned in tadmur in the <number>s he had nothing to do with it do you think i can respect any sympathy for assad any argument to me is a direct argument against the humanity and empathy whoever is arguing has,r/syriancivilwar,Z0FBQUFBQm0yeGNXTG5rRTJ2TWw3dkdPUk1PV05laDA4M1cwMldKOTRqODJEQWdwaDhsOEpMV1c1aW9sd016eEo4enN3VGprVHFYdTBCdVBvcHpyU2paa29wbGhTcHFhdXE0WDZ3d24wQk13bXZEeURSUWJhSGM9
whats hts stand on gaza,r/syriancivilwar,Z0FBQUFBQm0yeGNXczc3UjE5T1JxeUwxNGhRdnkyOFZ0WVdqZmFPcTZwVlNPVzZjR09FOWthd3RrVFpKRVZvMDRVM3ZCaTdFZlNiSDVLbU0zR3ZObnhaeXZEdURzRFh0V2c9PQ==
like many in the arab protest israels world and support hamas given they are both islamists plus hamas backed the syrian revolution,r/syriancivilwar,Z0FBQUFBQm0yeGNXT1hQZGtlY3NlS1FyLTBqcTVBX1g0V2hVcUp6Sm9WX0Vrel9pc3VMMXVXeGpVcnBNdU9fZ2RjSmEtRnFESVU1SWpjbDdVSlJRbmptWXR0UUtVaWdYMVE9PQ==
rule <number> warned,r/syriancivilwar,Z0FBQUFBQm0yeGNXV20xck5rM1dIcWo1Y3F0Zk9nQWRyOGgxZVZOeFdJY2w4SVZwUWZfUXFEY2lqYi0yWEF2d0ROQTVUWWhhVWs1azJrYTJIdFctY1YtRkF0Q01aRnRYWWc9PQ==
im only arguing with you because yall believe isisalnusrafrontalqeada are fsa,r/syriancivilwar,Z0FBQUFBQm0yeGNXRGU1ZDhSQVBoM2Q4WXo2QnVqWDZxOWh6TUZhTU5La0d3MGlQMld0SnlOdnRzNVZDQjR6SlpfTTYxTWM5ZGwxVUhwTGJ3Zl9fTm5FSC1xaTJzbElYZEE9PQ==
> funny enough the areas in southern daraa were under control by al qaeda or hts and isis groups so the only groups they could have supported was hts and isis unless i am very much mistaken the area controlled by isis in daraa never came close to covering the entire border with israelioccupied golan and although alnusrahts played an important role in many rebel offenses in the area more than the southern front was willing to admit they never dominated the area like they did in the north > not to mention the multiple counts of us funded groups in south east syria they directly joined isis the moment they received weapons and training sources,r/syriancivilwar,Z0FBQUFBQm0yeGNXdzZlSExtdDduMmxLT1A5OTVRcEdnNFMzSDRNVEtDaDZZLV9GMDBLQjVoRkU0UkpLNzYxMjA3M3FwUG9wVVBfZ0U2UnpsREM3UF9nMVZrYXZuQTZjS1E9PQ==
what do you think how would they react nowadays in case of ongoing hostilities in the golan this would benefit hamas obviously as israel had to deploy troops,r/syriancivilwar,Z0FBQUFBQm0yeGNXYnBJSGpXNk1wcVkzRFFVNW9OS1doTnpIdG5wX045Rzd0aHpYQW4tdU9Mem9WZEdKWWNuT0lTQjhzYUI4ZlNOVjB2MnFoOGl5aEw1MExNSlRWbUo4THc9PQ==
hard to say not much hts can do given they are in idlib and the army has not rushed men to to border ultimately they cant do much except provide moral support,r/syriancivilwar,Z0FBQUFBQm0yeGNXY2MyTE5fZUtEcE5xaTZwbUdwMFA2WE1XUWF2UEkzUVNQUUNmQ1MzMWRMX0VweVE1UVJPWnBvMURTSWltcTVoV1VTS0tVX0toVmF2Nk4xNlV4TGpjbXc9PQ==
the refugees in lebanon either get attacked by lebanese mobs or are deported to death,r/syriancivilwar,Z0FBQUFBQm0yeGNXQ3JiZ0Nxa0NRN0VOMDNxRWlBTjFqUERWZHBIWlI1MmtvRzBGUzZyQmZrbldOcy1YekFXblFwcDVnd05MTEs5bEZDckk3cXVpb1NadFRTeXRYemhzSmJPSjktODJhZjU0Q1BoTjRJRDhOZlk9
some can smuggle themselves out of lebanon though that being said is there any reports of syrians returning to be used slave labourconscripts or only disappeared into dungeons,r/syriancivilwar,Z0FBQUFBQm0yeGNXd2RMSlNNN2RieEIyNEJ1WkhhV0hIeEZidnBRbjBXOUR4bVU1S1JFQXdrVko5cE5qTlZMQV9jcl9nZElVSmV5dUE5TkN5Qmd6VE9WbktiTmljRHlPTnc9PQ==
sounds like sound strategic planning wonder how it will play out in <number><number> years,r/syriancivilwar,Z0FBQUFBQm0yeGNXNW03OVd4bXp6eTZ0QzQyWTdLenNKeHNwYXlmTGx0b2hubTZuSzR5R2FLMVU5eXppNHRfMjI4bllsa2h4QUFmODZ0M1BONzl0aC1pWl8xSzQ3dkNkX0E9PQ==
>some can smuggle themselves out of lebanon those who can are doing it >is there any reports of syrians returning to be used slave labourconscripts are only disappeared into dungeons im unaware tbh if you are to be conscripted you can either pay a sum of money badal and be exempted before conscription if you got conscripted you can bribe with a bigger sum too to be removed and be smuggled out,r/syriancivilwar,Z0FBQUFBQm0yeGNXcXg2Rkw1bFhlczRqZUVmcmRGd1VKcHRQWEgxcDNZVmxWTFlfV2hKODZJM0Z1NUhQNFVHTUl3YmVoM1lOQ09uQjdYR1AybVV6bkYwU29YYUlLYm9CbDduTDN4OE0xaGFrR2V1R2V6TkFxY2c9
if things had worked it would have been like the sla they set up in the occupied portion of lebanon,r/syriancivilwar,Z0FBQUFBQm0yeGNXZGJ3TjBBU3VzSkVsUl95QzVGX1dzVkZZdnV3aWI1Y19telZVU2U1VmFQZDU3OEtLMU9aWWdRakkwVUNaMzFDQVNQbmxDYmNRb3NPaU4yM21DUDZCT0E9PQ==
i see thank you for the info,r/syriancivilwar,Z0FBQUFBQm0yeGNXRTM5Z0xvd2ZLb2E2QjlGV3kwNktzQk94UlZGNU93S2x2cVdOTkF5MmMtV2lJaHpPbnVDckpCUVg0RUJ4bFZFUnhCSzFualdLQ2hvbVNoQ3pPcVQ3VFE9PQ==
i wonder what the spinning rune means and what ideology it is most often associated with guys maybe someone should investigate that,r/syriancivilwar,Z0FBQUFBQm0yeGNXcHRXSmpkMFF0SUVITHlnd2dhMVY1QXVMV05sQ3ZIMm4wNVQzM2Fsb3h2emUzS2NBSHJaTWVpR01KYlE4MlhuSV9ucFRNSndVdlg1NTh6dkZMYy1PbkE9PQ==
interesting > once the security of our borders is fully ensured we may consider withdrawing if necessary said turkish defense minister yasar guler in june > assad responded positively to these messages expressing an openness to engage with ankara without making any demands erdogan welcomed assads statements encouraging damascus to end the rift,r/syriancivilwar,Z0FBQUFBQm0yeGNXejhRTzVEUTl1RVItNUNhQTIxQm9sWUNvWTlUNFEzM0poZG1qODJQTUJVZ1didjFvR2ptalhBdmtVM2JaVF92T1hYR3NOQnlYNU9XSUNsYzlXMHNrdEE9PQ==
hes learning this year sudanis iraqi government has made significant progress with its own mediation efforts convincing the assad administration to drop its preconditions and demand only a commitment from turkey for an eventual withdrawal from syria who would have thought this would be how it would be in <number><number>,r/syriancivilwar,Z0FBQUFBQm0yeGNXNzZMOEQzU0pjZHdtWHJZVl9xNk9iU0UzYmZyN3kyc3lDejR5YTVJZnJlX1RWYW9oNTJPd3hoVmdKXzZTMnJyM3IydzktblBRNWpzd3dlRVFCZDg3d2c9PQ==
paganism in general slavic conservatives in this case,r/syriancivilwar,Z0FBQUFBQm0yeGNXZmNBRVhMN0o4U3Vlb1R5WHlzLVRIQ1REaDVpTWRoY1c1bHYteTBwWmdtYnJRSmtQb3RMYzQyeE1vZ2w1RVppbFRmNVNRdmRaU1V1c3dJeEF3aEJBNlJsamlaeWF1SGNmMzRCOHFWMDdyMlk9
they should have it in hell and let putin moderate,r/syriancivilwar,Z0FBQUFBQm0yeGNYd0EwMDdZU3Y3TWFyMEd2b1phOTZkemZCYXJkWi0zQ2oyRWE3NVM3OXhJY1VGXzhiOUtCRDVaaEJGa0ljT2NEeUEtVEI5di05OFF3MVBCX3JRNjF1TTFfWHNlYUoxcHRCMzl3MnA3ZW1YVTg9
the syrian revolution has been dead for almost a decade really since the retaking of aleppo back in <number>,r/syriancivilwar,Z0FBQUFBQm0yeGNYWG5meEgyNmduQnVUUG5fOV9wVmk1Z1lwSkY0WjhfSnFZNmMyaU9NSEw4YkdpaTNuZHE4NlBPdVFIRVdEazBYalRDZmFNMnJDRG5ZZ3ZZcVdLSXFiZXc9PQ==
i am with you brother fuck assad this sub is just a bunch of russian bots,r/syriancivilwar,Z0FBQUFBQm0yeGNYeUxKRnRXT0tOSzVVTmF2Y0lubG9uVHE0Q2N6QnpMQnZCUzd4NzFlSFYxSF9QQUdpTVNQWHhlVGxlTE1FbnNCdERTM0hXRDczTHlOVllYZWtzei1xZ3c9PQ==
the rebels are getting funded by israel why would they attack their owner,r/syriancivilwar,Z0FBQUFBQm0yeGNYcUNMWXJGU1F2VjY0WUdtZFVZdzh2R2pYSk9oTmtpWVFfcFVISWtVMmU4d2k0SUNFaEZPU3hqMGJLSnQ3Z1czbTE2bW1ZVUFjOVpDRG9mZHdTNl9vQkE9PQ==
leader of chpbiggest opposition party and the party which got most votes in latest local elections in turkey will visit damascus soon erdogan is old his party is no longer as popular as it used to be and he legally cant run for office againnot that it stopped him before but he used to be way more popular when he shat all over the laws back then all this weakens erdogans hand in a potential deal with assad anything short of an immediate withdrawal of turkey might not be enforceable if erdogan loses the next elections as predicted unless the opposition also agrees,r/syriancivilwar,Z0FBQUFBQm0yeGNYTFY1WW5PQTRZT2NnQjhrS1BZX2ZGbnBFYUtQMFdrS0FNd1B6a1ZJUHBsY0IzV28yb0t1Y084ak9YaWtNUVljNEwwNkNUV2taRXBfNnY0Mld6Ti1IZkVBdzFiTmdxMWVCWWxhX1pRYnAxM3c9
the chp will visit can i get an article not doubting just surprised by this,r/syriancivilwar,Z0FBQUFBQm0yeGNYNW5UMnFDV2hmOC1wVmFKSVZkQ2h3V25yZkkwWG5kWnVLdVVTMVJSVzlodHpCUTFmODJvalNzLU9pT2JjT3U4WWl3RGQzYWJwRHprYUMtVWduNDF3dkE9PQ==
cant wait to see photos like this of ukraine,r/syriancivilwar,Z0FBQUFBQm0yeGNYWjA0YjBHaUdXMklYbTFubEhMMUJjajgxaEhmY1prbkhLWFUxeUVESzJNY0RzVmltS1U3aWpjMHRBcUowdWFkU3Fud3RTYkpfUERjUTlrSk1NNHNMVEE9PQ==
isnt it kind of a matter to be decided between syria turkey and iraq but i guess this is about an extensive russian mediation role in the efforts behind the scenes to set up talks,r/syriancivilwar,Z0FBQUFBQm0yeGNYVlNLbGtJWHFmRU9acFJ0amgwekM2b1BkSi1uY0xDcVpteGVTdWVZZ0MtRzlnRURkdllZVTUzRVhrRWd5akNNVVlnMldpTV9WTkEwMTRrcHZ6X0tHNDAwbWo0bld6R2pMb0h3QXlOdFRKY1U9
