cleaned_text,label,username_encoded
obviously,r/commodities,Z0FBQUFBQm0yeGNYN1hQSXhCMUlVWEd5cXlaOGJ1MFJXNnJoMlFqdmVTYWZkcGVHTmcySmRVWFRiWFowUkhTUHRtNFV0ZWtNTzVEM1llamRSaDJjUGNtbFByZTBCRC10a3c9PQ==
if your business model is producing it is easier to outsource your trading optimization to a firm that focuses entirely on that and pay a small fee you also carry less risk generally as physical contracts are usually some kind of locked in price for the producer,r/commodities,Z0FBQUFBQm0yeGNYSmdlWFpPSDFLZnFEWlE3dFVRR0FvdjNzSGRyaTdMVUh1Z0VnSEtYQzdwTTJXVU5WN21RWmttSXVGOFBiRnl1ZU5PNXYwbTZ2UkVFaExyM3ZtOGhUV0E9PQ==
hi do you mind if i send you a dm to pick your brain,r/commodities,Z0FBQUFBQm0yeGNYTGMtSTBRUlVDUlhTbHZLenIzc2szUDVNQlQ4cncwbi1qYi1pU2dCSy1nZEdYeHduZlc3N09VNzZ4a2RMX2I0cWVKaFM3dlBWN2pHXzNvWWt6Wk9tb2h3TWpKNzNCNmw1Q3hVeVpTbllOd1U9
dm me ive been interviewed by <number> tradersheads of desks at their main office in london for energy roles,r/commodities,Z0FBQUFBQm0yeGNYeXlhZEFfQXN0MG5JelU2YW5pcDJKNWdONl9HSkZweUdpNjloczBxd250RGJlZjhxMGpvaUVJZGVzN2Ezb29kOW9FUWFEblVTX3JhQ0VIWmd2eUZ4cVE9PQ==
trafigura commodities demystified<url>,r/commodities,Z0FBQUFBQm0yeGNYZmZiR1JFWjh5TnhkWmxZT1N2b3hLdU8xVVJ3WUQ3LVdib25CRGxEMWtNZEdzTS1DdFI0b1RlS2RfQnJkaV92eUs2aURuQ2dqRUJUNVlObl9CMG5rNXc9PQ==
ive heard about this program what makes it so good is it more competitive thanks for your help,r/commodities,Z0FBQUFBQm0yeGNYaURLejQ3MmFSakpfZVc1MzJESE1hWWgzdHI5aElVdm9lUzNzdC1JeDN2blZJVThudjJ5dWxXR3QzeHliVTRkMTgyZ0JGMTFFZ0ZfM2RSaDNxODNNbVdhTWNVTlRtZ19uU19OLVdBN004Yjg9
pricing for en <number>,r/commodities,Z0FBQUFBQm0yeGNYQXllZm9OY3FSM2hlYXBORjFaRm45SEVZWXQzOWZDblJWTzZrMmtsMmdYc1VsV1J2Z1lwLW91VmZxVjZUdUh1QnR5eEw2b2dMclVfNE9qZEdwcmZqMHRDV0dEbWVCdTN4SklPcHVvX3lHTEU9
for uk or us,r/commodities,Z0FBQUFBQm0yeGNYc3pHU2ctQWNBOXU2Z2JjT1hncWJrOFV4ajJGclExWVNYenFGOFJmeFFfZWFocG1rVmZrX1h6R3VMMWIxdzZEQTM1RVVlSFNHajFXRFhXSHNJeVZBdlE9PQ==
this program is essentially a structured way to become a physical trader in the commodity youre assigned to you do a few rotations across opsriskmo and learn the ropes of the business for <number> years after that you take shells <number> part exams trader readiness assessment in the hopes of becoming a trader,r/commodities,Z0FBQUFBQm0yeGNYUmRHUWVrWUVmbDdPU2x6eXFLaE5WLXg1cnpVS2dBRmRxSzRCVVZfYlZpZU5jWmRBRV9IM3pqVldoT1NEdFRmcVpMRWQ0LXdaRFdpaU40SVVHWWVZckE9PQ==
my guy this isnt jeopardy google him,r/commodities,Z0FBQUFBQm0yeGNYYmZUWTJMbkxXc0xVRkgySkY3MG1GZGZDTjhON29QNGxScmFpMk03MTBDM2ZYUk1RaXZ1YU1ESF9ienQ5clRLREZOOXZTMVNyMDJUV1Z5a3ZOdzRPYWc9PQ==
honestly you need to just get out there and land anything in the industry first before even thinking about this problem with this sub is people are just twirling their finger around the air thinking about all these what ifs every shop is different in terms of how phys and paper operates and in some shops papers guys are just glorified hedgers what im trying to say is theres no point deliberating what role is gonna suit you better before youve even entered the industry or have even gotten a flavor of the jobs out there thats akin to thinking about where youre gonna spend your lottery earnings after buying a ticket,r/commodities,Z0FBQUFBQm0yeGNYazE0QzdBTmNaRTh3Y0VOWWNUTEpYcmpJR3dZazZ1OFBEMnNHWHd2RXRBT01reGpCQW0wRXBpeERYV3JDbHc5azBtdDAzN3BGZk54VmRwZjRLUklvN1p0aWd0X1RKVmQ3UmhZaWVpZXE1MFU9
phys forces you to understand the gas flow i think it helps tremendously to make better gas traders this is route i took and couldnt be happier,r/commodities,Z0FBQUFBQm0yeGNYelkzVmdEaFR4cHNUaXMzOFM5V2d2alc0bkgxOGszcEZfUGFhbHlmdlJmRjExMTdwVDk3MGxQTHdhV1B3TWc5eWxEa2c3OWUzejFfQUNHUnExVUo1Z3c9PQ==
you are not going to step into a trading role with no experience go schedule gas for a few years then slide into a cash seat,r/commodities,Z0FBQUFBQm0yeGNYbkh0ZmkyeGFXb2VQV0R0RUFIMHlvVklPTkxZLUxFTk5PZUNDaFhIcFR3bXhSMjdwaThnWXZIaUpRYlpwVkJLcG1HbUZMclNWUXlvUllwUnNOSGJHX1E9PQ==
some similarities in the day to day some differences as well for one both physical and paper traders follow the market and all related indexes closely although with slightly different objectives the physical trader will search for opportunities within the market in the form of gaps and inefficiencies he will then determine if these inefficiencies have already been priced in before deciding to take a position the paper trader examines the same market curves but uses technical analysis combined with his knowledge of current market situation to determine if certain indexes or spreads are over or under priced this will help him to develop a trade physical traders require a good knowledge of operations since thats where money could be made or lost also many money making opportunities reside within the complexity of logistics so yes there will be an element of ops involved people around here often say the best way to break into the industry is to become a scheduler which is not wrong but my personal take is do whatever it takes to get your foot through the door and work your way from there earning potential varies with different commods across different firms there are both paper and phys traders who net <number> figures yearly everything boils down to how effective you are source physical gas trader with some experience doing paper,r/commodities,Z0FBQUFBQm0yeGNYRDlBWk9kdkJTOUpYdG4xZHJtbndXTzhXWjJrQVk5WW1SSUI5RkdBbkdza2pveVIyVWtQRFdZcjUtX1dpSWc2QU5sa3pZd1kyc2pBcjhDT0VIUVgtZ3c9PQ==
i am curious what the work life balance is like for these <number> figure earners and how many hours on average they put in their early career and then mid and late career once they become proficient,r/commodities,Z0FBQUFBQm0yeGNYS1o1NWlmYUluRzVic3dkdjA1NW8xVlFpZkNrVjVKV296Qmx2YWYtTTBoMU9QaTZnazB4UGJzOTlEZE9mMFRyd3FZaW1rR29vdzJVS3p4M1Q5bGpoMVE9PQ==
for ags read the jonathan kingsman books,r/commodities,Z0FBQUFBQm0yeGNYNVFfZVBESEFXMHNJNHdfWFZNMU1TMFI5LUdQa3ItczRZWGh5Rll6ZDFHOE9KdTJ5Q2t4bUlDdHNRb1pSYTJHbG8zaTBzUTlRMmtsaEdzR2NFSG5Xdmc9PQ==
i had a request pm ur info please,r/commodities,Z0FBQUFBQm0yeGNYQi03Q2pLMjNYeE1VTDhsU2g5TjJDS21RSjczeG1hOXdWNHlNMUlzUmEyc0Qzd1RUOWQyNkVPMXcwNklUUXZvbnZadWozVnFnaVRPUjFZOC1CUS1fU0E9PQ==
this is the man,r/commodities,Z0FBQUFBQm0yeGNYVXhiSzN1dmNDS1ZyOUlfTHF6RUtJMEZSNFV3NG9FRGVZUUF3ZlQzTlBrOFoxeEFBNm9YZ1MzNFdNdTk1b3RGUjgyeDVKMnRhY0RnWjZvdEE1WExGOHZnLTNYVkRXYUJrLURjMkppRWNaeDg9
lol,r/commodities,Z0FBQUFBQm0yeGNYa2U5eDZ4R1pHdlNtRjYtTXo0Q3pTNWdRTHBfVWIwaUdQMGN1aTB5N28xSmlEVEU4UW96NTVhWHRMdFNXa1BPaDFWVzhFcnZqMC12empVU3ozTzlrb0RTNjlndkdoZFlKTU9GS3FRbVhUSnM9
its not the hours most of the time its quite boring its that you can never leave the job behind you always have a position holidays have position weekends have position on the toilet have position it is non stop there is no work life balance for there to be there would have to be a time without work and in case of a trader that is time without a position as an options trader there is no way to close a complex book one can derisk it but its still a position given a large enough move it will come back to life so forget about work life balance thats the price,r/commodities,Z0FBQUFBQm0yeGNYVkYwclJPYnNXcFRQcUliSml0Vy05S0ZwbUQwVkNVbWpNengzWWFVRnRJSTNxVW0tV0V6aDVzMDdNVk85b01VWENWR2dONG8xbm9KeWJmcmdQVmJkd0E9PQ==
big ass fine can you coles notes the implications and main points of contention needing enforcement,r/commodities,Z0FBQUFBQm0yeGNYelM2aENGUDlmUFMzM0VXX2RuTGVyWHZyN01xdVh5UnhBbnNSemtSUWlITXB3NDFaQWpTM1dfOW0xSnRTNFA1TzlwN2NqdlVoQVl6NzF6UHNmNUFLUVE9PQ==
thanks i read through that when was prepping for me interview it was very insightful,r/commodities,Z0FBQUFBQm0yeGNYaGU2aVFXTDBMR01hUXhyUDltRzBrOU41d2JicU45N2xRUjN2ZXpvUXhDWnF1bk1Sdkd2RWxzR0tfZzVjd2t0OWRfNTVNS1Y5cjBoazVTQWNGMlFQRWc9PQ==
thanks will order some,r/commodities,Z0FBQUFBQm0yeGNYVnhZZlhFX25WN2F2SUI2TkwzVVk1SE1CeDdFWWVucG9UcU0zTjJmWWhoY2VlZ000UFBRSG5OS1VnOTBGNjIzTHBUTERVZGpOcEh1eXV2REdFc1I2SVE9PQ==
in my company analyst gets to progress to trader too not sure about others what u need to become an analyst internship experience connections understanding econs trading strategies etc,r/commodities,Z0FBQUFBQm0yeGNYTTZWZm1jczhoem1sRnFKbWdMRFJZTHJlWG9fbG5DUGQ3S3F5XzhFNHpiVkxmdWFROU5FNC1IUVU3b3RnSFBNbHlpWWMwcHZNWlNqcEZ2VnFsSVZWeFE9PQ==
sounds interesting whats the salary like starting,r/commodities,Z0FBQUFBQm0yeGNYZXVjYllzQmdOQmRBblRGQm1DekVBX0hxS1g3WHJEazMtWElHb19uSE1DeHRpSmVmOE9icnktZ1hhYTZFLXZ6b01TSWRHa3VSUTEwWFNwTXJNczJNWFE9PQ==
of course you do,r/commodities,Z0FBQUFBQm0yeGNYNXYzV1pfU2QwMFphRjhYNjVhM3NHQXJDc05WRHgyYUJ3SUlGeHVTQWg0Y3NUSWU5OFVPU0VCeGE0czlFakZjajFzemJ4azg1UHg4Rk1rX0hqTzRad2c9PQ==
you forgot to detail the funny payment terms of these scams please entertain us in full,r/commodities,Z0FBQUFBQm0yeGNYMlQxVnFtLUVad1M5eGlUQ3hiSkhEOU55Z1FvdW1IOGh2blk0dzlVVjJ2WjNoRGp0Y096eTZ5Q1FxSjhGXzZ6WmIxeTRNR0ZJY1pTcW00aWE2Y2JfUUE9PQ==
dont forget the performance bond,r/commodities,Z0FBQUFBQm0yeGNYZEhaSVJkbHlVMWFvZ0dieTIxSWEyYkx5T0J2OHoxTzBqSlE5eld3VGpGX21fMDhMdUZsd1VWYWZyUl9aRG1NWUpqZzFsQ0pWS1BaY0VHQWc0REJJVEE9PQ==
have firm offer,r/commodities,Z0FBQUFBQm0yeGNYSjhhZUUwc2dTSjZkZG0zdGdKUHY5NGV5d1FSSEZHSUxITXhWdjVOb1N2N2RiWUVhTjUtejhIM2VBQm40aTZRdnIzemw0QmtFQ3UyM1ZvRjcyRVpoUlRZd2RkeFpwUnlLRXl3azNBQ2hHeEk9
