cleaned_text,label,username_encoded
this is great no doubt but the title here is quite an exaggeration the title made me think they had attacked the kremlin and putins private residence but it was five drones attacking a single refinery,r/russiawarinukraine,Z0FBQUFBQm0yeGNRS29XU3U2b25OMFU4MlJYTWV6MXV3cjBmYjVBZk5MRzdaYnNETy1jeXFOeU1rSUE3aVlmVldyM1U1Y1NUbTQ4NUloV2hPZjVXU2MzWnFMaWJxakZvTWEwSjUtSXhNTXhuazR6OGxSR0hXcGM9
underrated comment take my damn upvote stranger,r/russiawarinukraine,Z0FBQUFBQm0yeGNRNjhHWTQzeG1UczlZQlRBYTZmVEg5cF82V3JtTlUyYzJKWTd1Y3Zvb0RHQUxucVNLcFRkMEh0c3VhamxyYXJhSnZuWDFmeGpEWDFmRnhzTHhPS3ljd1E9PQ==
slava ukraine,r/russiawarinukraine,Z0FBQUFBQm0yeGNRelpBeU5LMnEzY3pMLXBDcnJ1OGY4YWladEVvMVViMnJvYVBIS1d4dV93Q3VGS085WFFmb2hKTmcta1ZQZjJPWlNnYlI4MGlma3NRVEpDbEtCZV9mRWpQaTd3djdpT2x6WXNxc21qYmNFbkU9
heroyam slava ,r/russiawarinukraine,Z0FBQUFBQm0yeGNRRkZ5cG1WY2pnbllqeUJvY2RRRDZXSGdhVkg0dVpxaGRhX1VUVFowZTJqdnJJYzFzSjZoYWFKRWh2WFpmc2t2Y2tQQVpGWWxyOVV1cmlsZzRqOFdFS0E9PQ==
sounds like there was a good reason then,r/russiawarinukraine,Z0FBQUFBQm0yeGNRdzdZQUJpTXZsaDJUQU81S0FUeS1iaE5TS2JhTnVpZGp2aGRITGU5TXF5NXhIck93b182d3pGZmxpYnpwMC1YTjBTM3VBazFhTXUzTjhldXpyYWZMWVE9PQ==
what do you call a iranian ship in the sea bob,r/russiawarinukraine,Z0FBQUFBQm0yeGNRNERRVWdrck9CeTExVXVELVhpdWR6YTlWcTFqMS0yN2U5cWg5cnBmWVFSbVZJa3BManlJNzVsQXZnbVh2dEFibzY3VmZPbW4yR2laT0NNaDRfWVNJclE9PQ==
lol ,r/russiawarinukraine,Z0FBQUFBQm0yeGNXRlAzcWtWeHdOb0NaQnNyNkNrOXU4TEpXakxOX2FfNTdhS0haX0NUX3VyZzZjbHlBTGlkUTZpVDBORVJCMVI0Y0wwRjBRSExEM1gxT2p3enV0YWhlaGx3Z0N0MUZDMnNjWVdsWVNiWWpNWGM9
please do it already,r/russiawarinukraine,Z0FBQUFBQm0yeGNXbHNTU0RIOTFQVXNpY0ZTSjF3TnpldFZjUmx3OHRIWDc4ZG5qSTc4cElXQXRyWnhDUXdkUmRXQnMtSVN3R0VoOHhaNXZoNjloaG9WTm1zdHJFRlVVZFVCdmh0RU9vUG1UUnduQ1FLOFFvWkk9
apparently he gave the location of his troop and ukraine hit them causing great loses just some advice change your name and what ever it takes your looks just saying,r/russiawarinukraine,Z0FBQUFBQm0yeGNXbVhMSjBpNXdVbi14alBpQWR2X2hpbmtWNDlOZ1hIZVZ3TXNFNUF1UFFUR0NkUElIcnI5TFlITzZEV3pfaWl0MnFfaDlxeUdNdXA4VHEzdV9yWWpPcVE9PQ==
so putin is punishing these people for corruption no putin is punishing these people because they didnt share their illgotten gains with putin putin is a serial killer,r/russiawarinukraine,Z0FBQUFBQm0yeGNXRHNad243NmRDRmh0Q2Z3UEpULTM1Z0I1M05hVUNNRmpLR1d1Z1MtWHh6Mm5aVDh5eFoxaGt4U1NRT0JYb0VfVkswellmZXVaWV9mbHNmTXBMbE5KVnc9PQ==
ha how many fs + years of servicing the aircraft can you get together with patriots and spares abrams and spares plus training ,r/russiawarinukraine,Z0FBQUFBQm0yeGNXaUtSVzgtOW56UWVRekdWYVlhUGpkOUtWeVREdnBTVldnQjQ2R0tCM2VwWUtiU1hpR0tnZDA3TVlUYVRKMGQ5NDc2Uk45OG9HbmxyLVdTbV9GM3NUamc9PQ==
<number> days tops,r/russiawarinukraine,Z0FBQUFBQm0yeGNXRDlKemFHZzdzRnM4LUM4d0lpM2w4ZzN5U1l4MDFLcjZPWnBiZ3h0ZjlPYjN4NTNPeVZpSzZCT1pqMU1YN2dZekU2T2U5Zmp3TDZjT0M5d1l2amw1Y0lKSjd0N3RtWl8xRHRlSlVnRXRRQTg9
probably blocked,r/russiawarinukraine,Z0FBQUFBQm0yeGNXMnI2UU1Wd0ZBMWd6TERpZHNQaDFUVWFMbWVZNHNUdkpiOGgzU3BycnljaUktbW45cjl4bVBwUFFaeXc5QXRuX3FXd1IyVVBWZjBILXR4QjVBUUpDT1E9PQ==
this no limits friendship does not age well,r/russiawarinukraine,Z0FBQUFBQm0yeGNXbWVENlowY3VKeC1zQzVCZWJEeWo3a0k1TmlsRi1PeUFaNThZc3VLV0hPTERaaGowdE5TY0FHQzNHci1tOEJWYUtZQ1I5enJNS2NfcVhOZnNNYVB3cVE9PQ==
im hoping these jets stay out of harms way yet prove to be highly effective in securing ukraines independence from tyranny,r/russiawarinukraine,Z0FBQUFBQm0yeGNXenNTa3NIbk1kdnQ5a1B2bVlYZktQT1lVNmMwckhab2hPZE55T2hzYURCVHY2RERRZTYtZ2JISlpqQllFbkd5YzJGR2Vmc0U3WmxSSFA0WFNkNG9vZ3c9PQ==
these will have a dual effect firstly allowing ukraine use of some very effective standoff western weapons which will certainly hurt the ruzzian military secondly ruzzia will be forced to commit its remaining antiair assets trying to counter the fs this will bring them within range to be picked off one by one further degrading ruzzian capability until it becomes effectively zero then the ukrainians will have a real advantage of being able to attack at will within <number>+km of the front with virtually no risk and this will make pushing the ruzzians back a lot easier,r/russiawarinukraine,Z0FBQUFBQm0yeGNXSmcyWFN5RlRBeWhENUk3MHJNUTB6RVlRNFR3MGZtcjROdUZZSzNpWEtxVVVwSjV1ZzVuc1p4YjUzSkV3cE5xbDRXRkxMVU9fT2lnOTRkXzExT2RNaGc9PQ==
china should respond by taking back manchuria give pootin some idea of what its like to have a neighbour barge in and try and take part of your country,r/russiawarinukraine,Z0FBQUFBQm0yeGNXRndfSnhDRlJUYjVVcDlxOU44ZGdmUkMzM1MtT2doQ2diZFhrdWM3cUxHSXRxdU5tZklIN2JFUHAyY2ZfZVNIQTFRc1lHTGhzM3JpNnlrTWxtX0JfVVE9PQ==
will ukraine have those standoff weapons in numbers to send arent those weapons launchable from sus already,r/russiawarinukraine,Z0FBQUFBQm0yeGNXa2dndlY0cVpZM3h5ME1IMlhLZnlaOHhtR2NRblRVUmdKem12VU1ndTNMODY4Q1gyNTgwNjZrSWZJbTJTbmJCeFozX3IwVXprMEc5UkI4c09tX2NZUVE9PQ==
it looks like op posted an amp link these should load faster but amp is controversial because of concerns over privacy and the open web<url> maybe check out the canonical page instead <url><url> ^im a bot | ^why about<url>^ | ^summon uamputatorbot<url>,r/russiawarinukraine,Z0FBQUFBQm0yeGNXZ05uTW9DNU5xV1c4Z2lWOTJPSFhCRlExWHR5QkdEWjU2WGJUbEFGZ3pZei1TYXRZMWtYdk9wZGxFVGVXTTF6eDBqdDRHTlFaU3QtMlAtSUdlaTFOcmc9PQ==
yes and yes though the sus have to use a bastardised interface to use the weapons whereas the fs will have better capabilities and of course numbers more jets means more coverage of the front which equals more hurt for the ruzzians,r/russiawarinukraine,Z0FBQUFBQm0yeGNXMlVoOXhxVlRKZUdvRElBQ2dNVUo5LUJYLWthTkVFdkFEbmNsUUJ0bDdHUnVFaHV0S1dkcmNFS3M5dXEzSWctdGRJRExZQlRLNWpPc2k3ektrV1FvalE9PQ==
pretty much zero chance ukraine will be able to just fly wherever they want near the front lines any time soon surface to air weapons are plentiful it will be interesting to see how they use them but dont give people the wrong idea that they will just be able to fly whenever they want,r/russiawarinukraine,Z0FBQUFBQm0yeGNXYkFhTFRUQzlhZzF4b2o3OTNGVkIwbVJjQkhGb3ZTeUZyVTlJZmFwQy1MQWN4Uk9KWHloTVhpNi1fSDNLcDZ0aDBmUEpDUVlCTkVSLTM0emF0WllyTktCZndaZGpqRE1sbGY3X3ZhcGpqcmM9
it will probably take a while for this to be translated and spread within china and chinese officials may choose to censor it but they might also decide to spread it around to provoke a reaction it will be interesting to see what they choose to do,r/russiawarinukraine,Z0FBQUFBQm0yeGNXRThPZkYtTWVlbjF3Tkx1SHBmQUw3M1lfNXVUOURQbktzMm9DeXJ1NDBQcnJWRWlfUG8yR3Vkc0xFUGZTbVQ4V21EbS1Ud0FQNy11SzBmcXdsSkFMSVE9PQ==
with friends like china you dont need enemies,r/russiawarinukraine,Z0FBQUFBQm0yeGNXczFMaGh3ajVSY2NrV0xkenBiWm5NN2oyYTg2M3hoQnJtMG5ua1lvZXlyd04tZGpIY1VCc1daRzR3Y2k4VlVWWGJqaDd1UnpNbjJLU2VjVzNNcmtGcU9odHlEUmZYOElTTnUyTHdkRDdnc3c9
this is good news,r/russiawarinukraine,Z0FBQUFBQm0yeGNXSVVuUHVCS0gwa3JnOUd1clcwTl9GbWEyQkdvYjVuYUd6MFBRWnVoS1VEUWN4V0luclZfLTRpUGFCaVBJNG9qYjNMb1E0d09xYWJ4dk9EdGxhME9RQnc9PQ==
unfortunately the source is rather trash,r/russiawarinukraine,Z0FBQUFBQm0yeGNXWndGVjdOZmtSSTFnVm96cDk3d3Y3bENrSXJJOHpHSWh2Y0N3SEtma1hTZlUzckNXZ3Z4VWRBNkpjY2NoN0xkeDBjaGFya2pRVjNvdG9QbTR1ZWxFZmxGeUpNb3AxTXg2T3kzY2djekluSjg9
i hope they serve  you well ukraine  deserves it,r/russiawarinukraine,Z0FBQUFBQm0yeGNXRjl5M3poWlVjMm0tYkNrb2FLY3FiMEtlTUlfUVFreWg0ZHpZcGFtbGh1ak1TTjFXVXV3blRjcFpMTUsyVm91WjZVd3FEVGdWaWxtLS1Ba2lreTVHM1E1M1p1TFpjUEQzaUgzR3lxc0Y2dE09
russia better be careful theyll be under chinas rule soon enough,r/russiawarinukraine,Z0FBQUFBQm0yeGNXWUVpdS1tVkJQYkl4bDE5V2ZmQ3NlOW0zZ3R5NkZGNElhNXZFUVFrQVpOLUxVQ1hsLUlwR19WVFFYLV9IWWRoWHU2a1c1cVV0UE1NRnl2MDB5THBQOUJwQ21IVDVJZmFrX0RST3hIZ3RxcGM9
sus also have a significant larger radar cross section vs f combined with the integration capabilities of the f and the western weaponsystems and certain other military equipment like the ones already present in ukraine they will be a force to be reckoned with though not invincible but it will certainly increase the capabilities of ukraine,r/russiawarinukraine,Z0FBQUFBQm0yeGNXdlo5TTR3VVBxTzJ0cVBKT0JCel9LMlFIelNHMTlWMW1BbTgzX2o2WndyZjhTYmlqdm1JcUtyUFlKdVhJa01Za0hyTW1LWEhQRldWOXN2QnBHZDdpUm5lLWZCR3JzeTRXcTBMX2l0TzVxb3M9
lots of money wasted on those trips then to russia and china or was it to collect money perhaps what a buffoon and showman this character is as well as being excessively overweight,r/russiawarinukraine,Z0FBQUFBQm0yeGNXWHFRdjkyNFhFTFlUTm4yTmdCNmR3T01nc2d5NEt5R2NsOHVfYzFEVmZVYVh4d0pxZm5ydDFnUzZQMlBJVUhVaTR5cElJR0dnV2lvc1FzSUZpM1hjZHc9PQ==
mao has been dead for a while,r/russiawarinukraine,Z0FBQUFBQm0yeGNXOW8tUHgzdUZ0clFMUWNhbzVjTHU5VFhhZm1SckF3TDRJSm5vVmUwUTFsUXZQdXd6Qm9zUkpQRW9VOWJtNnA3X3hmYjZhbXVFNThMVGctcGgtWUJpWnc9PQ==
excuse me but manchuria is part of china and has been since the end of ww there may be some parts of the region that are in dispute but the vast majority of it is chinese territory,r/russiawarinukraine,Z0FBQUFBQm0yeGNXY2h6ZXpNcU9IVURhZGw2SFhFTklQMHl1V3FjOTVvN2JOXzI4T3FkOUFhMnRvWEZzWERsUVZyZTFLc3JfdUh1MFZYUkU3WTVNeWxEWGNqTWFwNFJ0aFE9PQ==
edit it hasnt been in russian hands since the end of the russo japanese war of <number> when japan conquered the area,r/russiawarinukraine,Z0FBQUFBQm0yeGNXb2ZBcUoyVmtwRExTZ2xBUEV3X3J6MkxOREp4MWpIWEJqUmxQRTVqUy1ab2NPYmVxT0FCc0tsRmRPNC1POHNTTy1zRnUzclNoWEtvMlRocTJsVGQzWFE9PQ==
why announce this in the media moment of surprise gone thanks s,r/russiawarinukraine,Z0FBQUFBQm0yeGNXcXVlY2tNVzVFUlhEd29mZDBtRmpxWmQ4UUtKT0xnaUFVME9YTW44Sng4bmFfUm1UWHRheHo2V0d4a2VjaGoxNUhmQ1h6M1I4LWE3djFsVDZMbWIzUUE9PQ==
old commies never die they just get put on display,r/russiawarinukraine,Z0FBQUFBQm0yeGNXNUx6ZUxoRVhEcHBYUXFiVWs3V3Y3Ti1NQlhQcmZheXhIYXA4dlhDSzdsZ0Z6Z1BNRGw4WjJvbHNIcnpsdlpJb3VkRlAzMmxHQkQwWEc1a001ejc3ZF90Njk2MHlTdWVLZUd4UndYay1EUEk9
the fighter jets will reach ukraine this summer summer is already almost halfway over those planes fly way faster than that good grief stop talking about it and just fucking do it already,r/russiawarinukraine,Z0FBQUFBQm0yeGNXWE43QXJkNkJWekxwQmpLRWlvbFc1Z2VrTGpuZmd0Umd2YTVkbXBnandpSVJiOEcxaU9MRWUwTmQ5WHRrbkRWQ2JfRElPdklmNGJRTjQ2UjZmdnA0dkY1dmRVbWpaNU1CWTRTc2hxdVhtdWs9
<number> bags of onions one potato each,r/russiawarinukraine,Z0FBQUFBQm0yeGNXMWh3YjNfdVEtZVFGWHBXemZ2dVJjZGpSNkpldVJ1WXYydW1lc0hna2hNNWpqOC1qbG83eTVjYUlrbUlobERkSjlLVUVVQngyOHdPLXV1eUV3ZF82UDRaMEJPUjZvSjJDVEpweXY3VkJkd0U9
it takes time like sanctions and covid vaccine,r/russiawarinukraine,Z0FBQUFBQm0yeGNXeUVkY0dPd0N0SEJaalFxcXZxUmpESEhGVmlRcTNJUWVVR1dZTDQ4UGRidEZRRE55WWZ6b3ViNDNlVUU0dlA5N1VIeTl6WUsyc3Bla19jb2VpTjJLaUhFbWlTQ2hfbjBMRkF6MWRJR1A0Y0E9
well at least its not soylent green,r/russiawarinukraine,Z0FBQUFBQm0yeGNXY3pSUEp3X0l2WlJweHhlc3Z1RURkeFBJRURWQ2xuSEd1R1lIVFg4RW8tZVQtRXdESTlucjJKWm0tRXloZ3d1cjN5blpVNk5nYWJfTkpUc2o4NndhUm5aVGM2ZnNtOHhJZ05LOXhnVi0wNUE9
ha ha nothing better than infighting amongst dictatorslovely china has its own agenda and it does not rely on russia for anything unlike the reverse,r/russiawarinukraine,Z0FBQUFBQm0yeGNXZzhqbEVtTVFISHBDYUtyQ3BkLXFKVUh6bm9WdVR2ODhkT1ludkwtTTZPTV9fXzhmeHZOc2FRbmREUXJLdGFRR0RHbG51T1Z2ZU85N2R3Wi1NUlNKVXlFTGlIaWZPalhUTzg4TGVRU183bDg9
did you know mao had a funny brother lmao zedong,r/russiawarinukraine,Z0FBQUFBQm0yeGNXTmRScDc5MlZ4ek44YXhLOFJoanFUejEySUNncUowMWZEM185dUozci0wTmJTNFhNTVZUdUV4LVVNb0pIeHlwTHFFdDNZQm56dDJybTUyXzA3dUZiT2c9PQ==
he probably failed putin one too many times it happens with all henchmen of villains,r/russiawarinukraine,Z0FBQUFBQm0yeGNYVlo2bVAxOTl0ZTE0ZlBSbDlSNlluaGtGbTcxM083Xzl1TWs1Q3BLYXZuaUpyYjJoSUNwWEpKVmN4QWMybm1IdE90UzQweVpmUWRhQ2cya1B6eEdJdkE9PQ==
it was never realistic to expect the us to not be compromised by russian shills,r/russiawarinukraine,Z0FBQUFBQm0yeGNYMFEwbDBxWUdzZkhuMUlXVnhkT092TUw4UlhyMHZmZm1rdzZjNm1EU3ZRalNvN0NOZGIxYTFEM1RoSlZfenNqQXNYbGRDeVlFZzA1S3VwU05SQTV3eGc9PQ==
one more of many,r/russiawarinukraine,Z0FBQUFBQm0yeGNYdDdxbUNTc1pvV05ocEVTZjhkVlFZWFpLYW96LVpCcUZHWkZKTUdUejhlSElmekVyRGhrYnBmYjVMeHFZN0RvR2dGZGdjTW16cTlpQlZTYjA4eFNFa1E9PQ==
courage and respect the rest will follow soon no one wants to be a part of a evil empire,r/russiawarinukraine,Z0FBQUFBQm0yeGNYc3N5UE9nejVPSV9tWmNFd2JVQUJQSHd6T0wxTkFwRjF4eGpoa2ZhVEtHTzZXbC1fVnI3UlRNckhPUllFNXVZM21aV2ZqMHdqWWEwVUVrejl1OC1ibkE9PQ==
did he look under the sofa,r/russiawarinukraine,Z0FBQUFBQm0yeGNYLTB0WjhxTGM5V2JyTFdyX2ZWaWhob1c3c0JsNHA4MTNKODhPSmV6SmVzd1d0czdsazJZU1hSNUpIZGdPRE0xY0VmY1h6YktMa3AwSVBMNU1FVENOMmc9PQ==
sounds like he was stealing from war funds,r/russiawarinukraine,Z0FBQUFBQm0yeGNYUkFGdjJtTVNURVBjbHhVaUhGVGhDbnV4QVdwS1Z3NnptNlZkb2U4UndvMVc3MWl6WVZqMmxIXzRYQnp1cFVwSGpZeDZGWjV5TTctVXoyQXduR2FSd1E9PQ==
hell make another one,r/russiawarinukraine,Z0FBQUFBQm0yeGNYN2FRRC1USGZ3QzZveUw4dFVpa3V0WWxTZkRzdnR0bzU5MWQxX1YyYzlKUVZIODRubzIwQjhCVnBjYVdqTWljT055aldUNXYwb3c1N3FaTEFIVDQ5cFE9PQ==
did he fall out a window,r/russiawarinukraine,Z0FBQUFBQm0yeGNYNHoycndwXzc3RTZPcWJSNUNtczVNTEFGa0NpVXlyYVBBTVU4UXBud1NkYno3d1h0WnV3aV9OaHNZcnNzaU9UUklpRjdQX3RCbGJqYjNfeDZ0XzRVZXc9PQ==
if we have not fully deployed for a ground assault at anytime what the fuck are we even doing the last <number> years,r/russiawarinukraine,Z0FBQUFBQm0yeGNYTlRvcm5HQlA1Y2Z3SUVSZHY3Q1BTY1laTHJSMGozY0hzYnVWOWl6VWJIdllpeXhmczBKNHMzSG9ydzZpZXlUMWhwcWNRc2I3aTlsZWE1SHhMNF9VcXYzeWNYYmtLcXZ4aFFMYkNaR09aMGs9
step up the bradley antiair and atacms flow with an unrestricted target list and watch putlers war machine go tits up,r/russiawarinukraine,Z0FBQUFBQm0yeGNYU3czdzBZR1ZSSnctT2xMazMwRC15cGxHRHh4dk5tRzYyekl0ODFEUXRvNDdOR1NmdmFqWUZvdW16Y0R3dE1IaHU2Wl8wTjYtZ0lmZklzelh5NURRM0dyZWpBUF9FbWV6YlhpaXZUWE81UmM9
took a wrong turn on the road to perdition now if only russia werent jamming all those gps signals,r/russiawarinukraine,Z0FBQUFBQm0yeGNYZzVmOW4tdGdHaEwtc2xaN1lyVHRNbzcwVmxuRG9IRGxxbTc4a0NJQUpNVXJueXdISlRUM1hSREtaWE1MVkNLWW5SbzA3d0J3RmQwZk1lOENyOTA1Wnc9PQ==
a russian taiwan,r/russiawarinukraine,Z0FBQUFBQm0yeGNYOEwxMUNrNFVNTEkwekhtV01BNlFEMW43d1JnblZGUll6VFR6aFV6aWt3elFJZGRXZDlFZFN6UHBtaUN3TkUtU2hWcEMwT29TeG5XWWRlR3JYYW5lRFI4MXRXSFZBWGhfUTBYZE5OUDdtMWs9
one less piece of dirt rolling around,r/russiawarinukraine,Z0FBQUFBQm0yeGNYMU5Dbjk3b25mZWNEYUhsYWlNWGxqZm1SXzNSV0J2bDdHVUR1enczbTU2U2tUZ1lBZl9HSGRadndocWltX0pJTmJSc0tlV3RkUXlJbUwyNmU5RUktX2c9PQ==
although the far right did not prevail in the french elections can france still play the role of driving force in europe when it comes to countering russias allout war against ukraine and democracies read this piece by french philosopher nicolas tenzer for deskrussieen,r/russiawarinukraine,Z0FBQUFBQm0yeGNYUjJVOHNxVDlaQTVoR2hWMng1WThpVDJYLXVWWEh5MEJvRVY1cDk0TnF1RUVHYW9fbVZDNGlrZzg2MFItb1pjYU42YTU1UzdPckNVRWNzYURmUmN5X1E9PQ==
bidens been chatting with putin thinking it was zel,r/russiawarinukraine,Z0FBQUFBQm0yeGNYY21uVDcwMWx4SW9fVVdob2lTa3NoU016WUx2UUp6MEJpWU5BUVdXTTlZTmJLaWMtaFRoUjd1Y2RRWmZQT2ZnbDh0SVlNcmJXUml1RGVwRkt3bml4Mm5vZXkxaHR6WjF2WTV4LTd1MGMzNWc9
but then whatever are we going to do if ruzzia complains that its not fair s,r/russiawarinukraine,Z0FBQUFBQm0yeGNYM0pBMFJUMkZIMy1oY2NKNE5KSE16OUhVbFJHakc2TjZXWFNMQlR4VWVpZms5RDE5Ykg4ci1NdXNLajJjVzF2b3pqMVNCczBoOHV3c3p6LWI4RFBXYXc9PQ==
they all do hell its expected its likely he stole too much or there was a mission failure that was directly linked to his theft,r/russiawarinukraine,Z0FBQUFBQm0yeGNYNllpaWRQNnJCUm4tbXVtLVNvRVQtOXRkTEdaMzVaYjQyQXp5cDZzRGxfVmpvOVBCWTVPbUtlRTk3MDNjZEJ4bFpmR01KZFoxUGJ3ZmQ4LU5fWW1fWTRROHpud2JOM05tQTVoYWlmckRROEE9
ok whenever you lose something its important to think of where you had it last,r/russiawarinukraine,Z0FBQUFBQm0yeGNYODA2UDBpTTdHdmVWLWRvWmJjZVJBaWs3X2ZQdm9fQlBRMEo3NU8wQ0JlMmZsMTdLemd1d2tfZDh3TmtPa2tZdk5rZklEVGZiTWlHRUhxUExiZ05nRnc9PQ==
didnt make his war crime quota last month,r/russiawarinukraine,Z0FBQUFBQm0yeGNYQVNOS1FQWUhBQU44eXJ2MmpfRThaUUJnUEpXLXllUDBiSHhVVTBRV21LSmFIUWRDV2sxQThaRlVUZHpYZmNKZ3ZIS01qR0Z2OGV4RGFZTTN5RkNiT0JvQVVlc3k2Q1BUcVBmbGRETGZWbkE9
good point i think it was near that open window,r/russiawarinukraine,Z0FBQUFBQm0yeGNYN1hRVm1LVWVwRjJZVmJ0S3FOQUd3R1JSZEJXek1rdVRrSVMyMDlnUjhLT3ZjaUMxWXhQVEpNVTU2bFM0ekhBVEk2M2J3ZHBtMkFHYUE4S0lTVF9EZ2c9PQ==
f<number> has <number> job in ukraine launch harm and and aim<number>s over the horizon theyre not going to be dogfighting or flying patrol,r/russiawarinukraine,Z0FBQUFBQm0yeGNYYzBTemxXU1hGWHRuSEo3TFoyR000RTd0V3plMmRoT0JXRndZaXpmVXU2czFQcE9nYkRZSjNuaHEwZXdVaXJpd1hhMXBsTXdpdFNmTkhOdS1sUmh1RHc9PQ==
we must isolate them from the west move all the production back to our countries even if the price will be higher than ordering them from temu the long term price will be better we are paying billions for these countries at least china and russia,r/russiawarinukraine,Z0FBQUFBQm0yeGNYN3lZYVJUeHJPWGVDU1QwZ2x1Z18xNXBVVHRFNFlDdUw5WTZIZmdKT280Uk4wMVVWV1VybEVRblRrN1p2UUZtLVduQUhMMUN4WnJVX3hKbllTX21ERGc9PQ==
and i suppose you would say that donald trump didnt have a secret meeting with putin f trumpers,r/russiawarinukraine,Z0FBQUFBQm0yeGNYWF8xMGhKYkg2T0g2cm9qcE9wcXM2UzEtVF9yT25KclRNMG9WakpBTHdBV0FocmphNmxoYks5b3BWOTNZcE82NER6THFxYW1NSFg5MVdubXp1ZjRhUUE9PQ==
for what exactly laser weapons or more accurately laserguided weapons have been in use for decades if youre talking pew pew space lasers like star wars well that is a whole different ballgame,r/russiawarinukraine,Z0FBQUFBQm0yeGNYRnVQTVY1UEJaeUNRWnp0OF8wVGpaaWRIejBTdE81RDBKUnZRT3U5a0J1bUJENHd0VVZDX0dKX3AtTDRZZ3lqSGZ5Q2hsb0VBLUM3cUdudE5nOG1mN3c9PQ==
