cleaned_text,label,username_encoded
alright thankyou,r/filecoin,Z0FBQUFBQm0yeGJTZGxCWVgtaGI0ZTNwSEVCN1hEZ1FreXlPOUpWa3dSbzFmbW5nOU5GVnZ1TG5RNFdMaXhOZHhFamVETElvS09ZQi16ODIzMzBPaXBackNrcFgzUzM4dVE9PQ==
dont know yet only been doing it for <number> weeks,r/filecoin,Z0FBQUFBQm0yeGJTQVhObjlzNUs1Ql9PRXVZenNCQ2gxMWlFUGlQbFhkRklJRnhablZQYno2X3dBZS1Uc0lBb1Z1WjJaeUpPdTdpck9XZnJvZVJrV2s5R0xmSFhBZmpPQ3NLYmsybWUwTmVWVFJqM2J5b3pxVGc9
ok do tell us here after a month or <number>,r/filecoin,Z0FBQUFBQm0yeGJTdHpJUWlLTlJvMG41X1RLWWI4STVLUFRrbDYtODRqb3BWc1o5b1VNQXJDNjBJNV9TVm56OTktMzNZeTlaZUZiSGxISzBMR2ZndDl0RHZMRk1BVDlLTWc9PQ==
been running it for <number> month or so and barely have <number>fil might be due to a poor machine with low performance though,r/filecoin,Z0FBQUFBQm0yeGJTcTM1SFQ3NS1WU3haN2IyU3NJdWtDVm5kRlpMMGFheHlHbERuZ0RzVnFQYmo1eVFIOTdraEE2eEV0WU1kLTlUUW5kQndLRmxILXNubWlSdllZODVnMHBRcngzQXczeUxwOWZzUUxnS1N0QWM9
how much do they pay and how its done,r/filecoin,Z0FBQUFBQm0yeGJTaGVRNEJRSm9Ya3RwNnVMMnpQZy1qakFKUUlmb2ZMbEZDdmZueFdBRFo4TXU5UlpDQnlmdHc0VE9BV19CRVd0YTVBUUtCRGVaNDZtcWhMQVFIRGswaUhkRzE2SVczYmdmY1RyMDVfWDE0Ylk9
i dont know yet im still very new to it let me get back to you,r/filecoin,Z0FBQUFBQm0yeGJTMHFPdFJGNy16Y240WXk2eUZORVFkTWpPWU16ejZrUDROVFJFdEpxNjFFUGtxSG1yWUJvTEVlX1RWdmxyX1hrSDVTd2JKWlluVzFJbUZrMl93SkRHTmZ4Sk1QUjdQN3ZBOGMzZ29HcEFveEU9
what do the filecoin devs have to do with this,r/filecoin,Z0FBQUFBQm0yeGJTQ015OUVZSC1uUEQ0cDFxYlVrV0Y4Rzk2ZlVxR1lDd2Z5dmJ4YkhJZk5zb1VIeWhnaGtvMVRVRU1tRGRIZnE2b2lrNzJYRDVXdE1nTVJLbk5pR1M3eUE9PQ==
this is why i dont stake you can trust the l filecoin but other than that its at your own risk,r/filecoin,Z0FBQUFBQm0yeGJTSmNiaXU3aGZPTmZnMnVTNzlubDE1bkEycWEzWG52ckM1OWNPYjZCS1hFdkliSTVpdDlaVEFHRkltc0k0YTIyVzQ5anlPT2FXajVBVVRZa0FMdURlOWc9PQ==
im sorry i cant answer that question unless you mean why should filecoin devs care in which case as i have already said this has a very negative impact on the filecoin project staking in eth is designed by the eth dev team such that you cant be robbed filecoin staking and stfil give the impression that the situation is similar in reality clearly not as a newcomer to filecoin i saw the staking service mentioned in many places and assumed it was legitimate i should have done more due diligence but anything the filecoin devs core team can do to try and get this resolved would be good for me and others you think it has not impacted opinion of the project look at the token price,r/filecoin,Z0FBQUFBQm0yeGJTYjhaM2M4VXJjX0ZYUHNmWE5CUHNBZnZkcjFvUlZpOWZTWDhIOXBta2l3MHlaWUYwSllLRWJUOFJZMFB2ZTlxcTFMNDN5R1FadnRBVmJ4ejNIWkYxZ2c9PQ==
excellent info approximately <number> months too late,r/filecoin,Z0FBQUFBQm0yeGJTbTVmTzZyOWJULVVQNWRUbk04eWNuVmFOU3FPVXY5MHU5UlVjMUFvb2hWMUJ4YnNUelYzNl9pbVl2QzVWUzlMWE0yY05ZUmJMczg1eUVBWEFnaHgtOUE9PQ==
due to the nature of the project i saw no dev supported option to stake <cur>fil at its inception all third party solutions for leasing and liquid staking started popping up over time i harbored no illusions that the devs could move on these third parties should anything crazy happen as a result knowing this would be one of the first legit nonrug tokens to be subject to a scheme this in no way devalues the realized use case and the current price action is on par with whole market sentiment,r/filecoin,Z0FBQUFBQm0yeGJTR1AxWEZydDZpQzlwV3ItVk82ZHBoSXdjMjRBX0FXTGtMQzBIT19sMnFWM01DQXN5VFdBVE0wRGlpY0FmNjJ1VWVlckt4SUxTdlNKVTh4TGpReWRpOFE9PQ==
is this <number> percent true and can it be verified,r/filecoin,Z0FBQUFBQm0yeGJTelpYWmdvdHk2YTk1RXoyOG9HX1RVTW1uV1ZiOUtzVGcyaDdWWVJYWjY2Y1dIYjVSeDhmT3JZTG80WHBJSTRMak52R01YeWJ5MVJtMEpkVVpxWkYtLVE9PQ==
i agree i do not stake any crypto from any project because of the risk a staking pool could go bankrupt also i dont have enough in to make staking worth it,r/filecoin,Z0FBQUFBQm0yeGJTcFBzMjNtLTUxc2RPMnMtQkdhLTI1R0xtbGw2TVNjcWpmc2RjaElMODBRM3JlOE5pWHJWQmhjb3d3VER2cHNoSmhoekwweDZDUEM2UzZfVmpLa1o2OEE9PQ==
this is old news a chinese staking pool for filecoin staking was corrupted by the validator the chineese police know who they are and where the funds are all funds will be recovered this did not happen because of the filecoin team or developers anyone can set up a staking pool for any crypto project there is always risk with staking but the rewards are worth the risk for some always do alot of research before you lock up your coins in a staking pool,r/filecoin,Z0FBQUFBQm0yeGJTdUhoallnc0dRUXlYNG45alhUbkVFdEQzaGRrVEY3VWc2THctd2xUOS1OUlpzWFkwMHFyWUM1cldkZFVwMmQ5TG9WX2VNZmkxLWducFhOQi1XT2NnU1E9PQ==
filecoin has nothing to do with it,r/filecoin,Z0FBQUFBQm0yeGJTNVJYVDBWYjN1bTBTTVJCbXhRcGRtdEdSbWZzdWtVSk8tVWRTYUZmSHYzZk1TNUdtX1NzN0dPOVEyVDVMLXA2aDlPQnk1cS04SGEyNi1DY21Yb0lVTFE9PQ==
do alot of research before you stake find a legit pool that has offered staking for a long time,r/filecoin,Z0FBQUFBQm0yeGJTd3lXU25SZUlIQmFWZm9jeEZfVUJhSnQ3S0pYVVJ2LXJJUjN1WXphSURtY1h0aldoSThGRUhCaF9BNmdHSDdLM2R4YjJ3eTRzZjVIUE95Y1F3N3hSa2c9PQ==
most subs arent active until price goes up everyone is just waiting for that day,r/filecoin,Z0FBQUFBQm0yeGJTREEydFZ4cWgyU29vbnBYaFNONUptSldSNVlvN1ZWbzFlMjdxRkJMMjktSWFXbmktY2cxUENyRm9Wamh4UTl6bEtjZGRIT2d2eTFfb1NlYWJjR3A4VEE9PQ==
there will never be an official filecoin staking option because filecoin is not proof of stake however <cur>fil collateral is required by the storage providers miners to operate on the network and earn <cur>fil projects like stfil pay yield to people who stake their <cur>fil which is then used for collateral and enables additional <cur>fil to be mined of course anytime you give your <cur>fil to someone else there is a risk involved,r/filecoin,Z0FBQUFBQm0yeGJTdFVKRVBTQ19jeFNMclloeTg3bG5iRUkwMTdmdXhjNl9LSXVKREJlajhoVWx2bUltSUc5OElrV0N1NExMMmw1YVQxUkp1dE03Y2hMeUZJbnltMUVWVWc9PQ==
this is exactly how it was explained in the tutorial when i first loaded in on cb years ago i personally have never done anything with my fc bag except load in on the dips and sell a few at that run up way back to slide over to other projects i have no interest in gambling this particular token in any way data integrity is a future forward asset that will appreciate just fine without the need for side quests and super mario pipes,r/filecoin,Z0FBQUFBQm0yeGJTV1RCbHlCazFqWnUwd2N2VjZNWUE2N1lSbVZYcjhQM01MVEk1a21DZkwwZVFSbnpnUEdDVXRJbVRQQUJOVVhPVGxQVDBtbmN6WUI3cGRrT05tOTdNNGc9PQ==
i wish for it would be great to take some profit for the winter holidays kek,r/filecoin,Z0FBQUFBQm0yeGJTNTZTSFkySWFFY0wwcUYtNGJWdTdXcDc1WWZscW1OZ2FETW5qeGg4dVJOWEhqQUhCYS1jWjB3NTBLOGJfOVZNYU1DaGUxUmI0aVQxVVJsOGE5MnVXaExqaVN2MGRqRVV4U3pfeFVlV1dLdUE9
yep im still trying to figure it out i thought that the whole idea of the file app was that it uses the space on your hard drive but the app does not take up that much space but its still completing jobs so what exactly is it doing in the background,r/filecoin,Z0FBQUFBQm0yeGJTdEFHaUlWTm5weGZFNldPZWFPN3ZrMGN6YUw1SU0yNEFnU0V0b2ZBZ1N4M3dNUXQ3VXR4X1VrTFZ2V1UxLVBmWlpxczJuXzFJajhBeFIzb2lzMXdwR0pLaHRTbVdBVU1rQnQtRDVLVjQwSFE9
i gather file station is the intermediary between storage providers who get more rewarding amounts of fil imo and people that have data stored our pcs are just validating things ig edit storage > stored edit went to see the progress atm my pc has done <number> jobs and has been rewarded <number> fil having started on the th,r/filecoin,Z0FBQUFBQm0yeGJTTENUTWNMTUc5OFhfWVVXTkJ2T2tad3Q1Y1h1Vm1MYzk3WmJjeTNfTGtsRURkTHlCTVRnV1RwYkFSQmV4VDVweTluNU53Vkl3N2txMm9iZEtDRmN6WHFramdsMWFFN0lmWTlqVHYyZGpBMU09
yep my pc has done about the same have yet been able to withdraw the fil coin token yet i dont even know which blockchain it uses,r/filecoin,Z0FBQUFBQm0yeGJTRjRrbnFJRF9TMHBhMVlQYmJTZ1Y5V2lyeGdnR3kxeWQ1UGRtaEtza2p4ZE1Ld1F3RkpHZHZBUmc1SXo4aklxdU15RW1MbzRJcGlubUtTSHk1SjhBVXpBUU5uQnluMkJCblZ3Z08yeGJESXM9
i assume its on their own but any metamask wallet can withdraw it however you have to be above fil,r/filecoin,Z0FBQUFBQm0yeGJTb3pqd1RBa3p5Nnkta25NMFpVVHVfWFRMTHFoWFUwNHNsMEJSSk1DUGxxajBocjhsdGVrM25qVmppYnRKQmd0alFLOE9UbS1BS2s1WUpiRlV4R3BoaTA0WE92bEVGWDJoc2ZRd0RSZ1pTdG89
yep it uses its own blockchain its not an erc token not on ethereum blockchain im stil yet to add it to my metamask wallet,r/filecoin,Z0FBQUFBQm0yeGJTNzd5bHZkYXpIUXJqNXdQcmhSUk51cFBVdTNJSlQ4Z1lBb2pnMEZwdDZJMFhHcTduaTd5MWI3T2N0TmY3ZzE5UkZGZ1ZwV05MNUEtcWVjajZIRXN1enNzWWhwYzRDVGdnaHFZYTZRMDI2M1U9
it is now april <number> and the price has dropped again,r/filecoin,Z0FBQUFBQm0yeGJTQ1lVdmxvZlhGV2lFcDRpZF9FM1o0UXN0dUxOOGR4VDNoSm9aWVZkMHlSbjhtUHFQMVBzZXNpa3k4ZUZfU3B3Z0x4X0I5ZXJMQWVIWlh6ZnhmbFAxaVE9PQ==
in your opinion will we see widespread adoption of fil as crypto storage and growth in price this year and next or will other blockchains continue to use aws for storage,r/filecoin,Z0FBQUFBQm0yeGJTSUxteEJ4N1FYZHJpa0oyc1VSbm9tdmxoUG5McFFXNzdJSTV3dURyeVR6ZFFocVN4X1BVVG5MME1yUnk2dlh2ZUFIbUhoVHhGVFZoVEJ2RnNKTEpobVE9PQ==
imho solana partnership is informative for adoption,r/filecoin,Z0FBQUFBQm0yeGJTcjh6QWdzVi1nY0tZNzh3czJacG5vbThQTGtIYmlQT1YwdmRNQjAtamNRZzZaQjJFTVBnR2tzdDlUV2MwWG9FbFlTMEtBSlVmWWJaTnhMX3YyakFJZnc9PQ==
adoption already happening price will go up this year,r/filecoin,Z0FBQUFBQm0yeGJTOV9vaUtsS0cwR0I4anNqYXBZbDNYSlYwTmtiRkxTS0VyR2tydG8zWndYdnBCMndxbDU3eE03Z2UxVExhY25ocWV5YWhtdURmYlRtVko1cVMzdDRZcHc9PQ==
ive heard the bad news about stfil sorry about that personally ive been using filet for staking for nearly two years now it has been operating reliably for almost <number> years you might want to check it out first,r/filecoin,Z0FBQUFBQm0yeGJTQl9EMXpDSjAxMGd4akJaWWF5bl9KX3dNeGFUMDFYZml2ZFpRN0Q2Nl81azkyaE1rSEV3WFJ1enRTeXNJN3laYm1GSmRDWnpXTGxvbTNWcmhGSlR2NkE9PQ==
is it fine fine to keep fil on bnb chain and stake it,r/filecoin,Z0FBQUFBQm0yeGJTTGIyREZwNngyOWFORXdSLWpSR1RKcTlvTm9BWW1mRGhsdDJxRjBBanZjMkc4cmVHLTdmNDltMDhwQ0psZFNtU1BmbnFUQjZOZ0o5SUtFQTVzeFBfVnc9PQ==
just stay the course and be patient growth will come in time,r/filecoin,Z0FBQUFBQm0yeGJTVmpkQk56dnRYbWpnbmc2Q0l5SWVZQ0pMQnhXQThFSkU2YnMzb3d4Sms1OXhBVkNBYnlONHlubG4tUnpOSkdnazFLNHR3aG50YnZwWEhPS1UzTHV1eTBUOEdub2ozNDUwWmNsZjg2YzVMcUk9
stealing our money most likely,r/filecoin,Z0FBQUFBQm0yeGJTZWxzdklGMVFTWVFhYnRybDk5Zy13LUhGREoyU2pjdUV1bDFEZC01OTNSVFgtbDBxUDdMOHdOZjdtT1ItLWNYQTRhb0prbkNCQkJ3RzBCNUNkWkZjaFE9PQ==
thanks,r/filecoin,Z0FBQUFBQm0yeGJTTllZQndVaGpVR3lvaUdLVzBKZGFTYXVjZF8tVXVfaV9Fa3NYaXBqeXNkV0ZVYnpEbmIwU0ljT3IzTFh1cDlrYnlkSHBEbzY3QW1taEdYUXlVYll3Y1E9PQ==
filecoin has nothing to do with staked filecoin hmmmm ok,r/filecoin,Z0FBQUFBQm0yeGJTTmNoWG93ckhqcUgzUURfZVNJMzJqSC1ydWhmWFNVSXlpR3pJeDZJNGxLaGFoeWVxNFFmODlscGkwZ0ZaNXdCRDdrZmZxQ1V3UU5VV2p1U0d1U2RwRXc9PQ==
staking pool validators arent always connected directly with filecoin rd parties,r/filecoin,Z0FBQUFBQm0yeGJTeEtrcXF4cE9MV2hya0xGcjZnYmRlQVZJTjNURGNFYVhqOUluc19UME55VGpxa0VyZlVOX3lweGgyS3JKVXNORk9LTDhHM3l5VzRZakVnTW8zclRqT2c9PQ==
just another dip before the bull run were good,r/filecoin,Z0FBQUFBQm0yeGJTblNTajdvZ21QVThLMEhfM0IyelZ2NjVyczZtRW1MbVJScHVNTzZ0aWtFdjJwM0MtTEJoNlVtN2xkbmhHVEUwZWN0WHJRWXpMU01fb0I1dmpfUTRHM3c9PQ==
strong,r/filecoin,Z0FBQUFBQm0yeGJTYzZlei1wWGJwZkdDUTB0Wlc4cDBCZjl0bGgyeDVaWENubWFhOW1ZZ01FdGpUb2o4VmhMQjJ5SVg2TjEwY0lHY0lERGU0Wk5XSDdRMHlLYzFHRlhLN2c9PQ==
there is currently an air pocket in global liquidity which is causing these pull backs going to start to pick up in the next <number><number> weeks,r/filecoin,Z0FBQUFBQm0yeGJTaFRHQkFHekpkcEY1blZBclRjb01NTGlTMXRUUlNteEM5aVVIMjJzYVJId0RVUU1zREhPRHViLWtFQk9kSk5JeVhJTk41M3dwR0tpbGlmZ05FOFg2V3c9PQ==
file coin and amazon is this true,r/filecoin,Z0FBQUFBQm0yeGJTS3pjZ243YXFWblh0S1RIOC1zYl9pVWhXUXhlSlVwM1RTc3BJdWx5SkpSTVV2S1g3ZXVhSnItSThEemRwRDVaT2p4blBxU3h6ZkJac0pEaTc0dTRQTHlWaEgzbnQ1Uml3Y1VZZjROUnJ5d2c9
me too,r/filecoin,Z0FBQUFBQm0yeGJTTFFNMGpCbDZoRkU5Q0tRWmhDWDVzVDBsSl8xRl9Ud3pzSFZFRFd1VmhnNVE5UlRQcENBa3NHZ2lTSEN5TGhHbFhNc2ZSLVpPQmZiYlgxN3lsNDhJTWc9PQ==
from <number> to <number> we have gone from <number> million to <number> million i read an article at that time saying by <number> we would be at <number> million or so all i know is noone seems to actually know the math or how this project actually works <number> million is dramatically more than was projected by this point this article is saying maybe <number> billion by <number> at the current rate what give it <number> years based on current growth and we will be there if not way over makes no sense,r/filecoin,Z0FBQUFBQm0yeGJTaVVSRUxoX0dPUVJBelhKZ3JWOVBWcUVqbjZkVzcwRVFPdGRJOHVPMk1ILTZlNTFYNk4yVnBoVzI4VkRLWXgxRTNZcFRXVUMyTG1OQlpfcEtfT2FDbXc9PQ==
not financial advice i would put here my ta chart but it doesnt let me however we are currently in a local bottom my expectation is that we have a breakout until sep the next resistence lvl i found its around <number> ish just bought another bucks we wont see breakouts until the <number>ishish lvl imo well most likely be at this lvls by early july thats when well reach a major resistance from previous ath and hs,r/filecoin,Z0FBQUFBQm0yeGJTZHE1Tlh2Q1VKckk1MUQ5MUtEbVRsN0ttNWtoQTNsU0RiWU8yRWluY3JMd0VnaTBzNERKelkwWExjLVFsRy1SWk5xcXhVdHB5MGhIeHpiNGZUclQyVk5EV0Z1Nm9XMlJpR29oZE95ajFwdm89
hodl lads,r/filecoin,Z0FBQUFBQm0yeGJTcHdzMWgwNGt2M0piS0NHeVpFS3k3OGd5czdwVGtjZE41M0g2Mk9RUGp2NWx5LWh6ZWhZZ3pjck40amp6UE1faUhjaDdkdE1mVi1USmNmWEZPcm9NNHc9PQ==
onboarding more projects file has great potential,r/filecoin,Z0FBQUFBQm0yeGJTWlVXUGdfWUY5c1lhcHVldWZENk8tT0NPZF8xVWt0dGJMZEhoT1lna1IteUg1bkxUMGZkZGNQWFlETkpKYjgyRWJxTUVpbENLRUNtVFdGQWJHcXQtNlE9PQ==
q <number> capacity = <number> eib utilization = <number> storageused = capacity utilization = <number>eib <number> = <number>eib q <number> capacity = <number> eib utilization = <number> storageused = capacity utilization = <number>eib <number> = <number>eib percentageincrease in storage used <number>,r/filecoin,Z0FBQUFBQm0yeGJTbTVrUkRzNUVuNDVzWldHODVtSk9JVXZRMEt0RGd5SVlNcmJxZnJCQ2I0UXJGQUVqRC1LWTZZNkVzRE52ZzhXSWlfOEpHekRYUnlseU9kSGFTR0U3WWc9PQ==
buy more,r/filecoin,Z0FBQUFBQm0yeGJTOGZFbEUxU1RqWXhkS1pZamNQMzlKQlFjc0VpT3pCV2RMWjBhV0dSaXBBSVlocnMyUDhob3JQdkIwUEd0c0dpWXFfM1pLSERnUFozR1YtdjJMLVo4ZDNOUjdRQzZmaUhzdXlNZEdVVzhaVzg9
nah i am still looking for a solution,r/filecoin,Z0FBQUFBQm0yeGJTLWh5QzJ1T2x5QkhpTkJZQ2p4VmJvem85V1NmeHg5SGM3YmN4TmtDckFUS0dzdEk4MmU4WEZqWjNZMEYyOGRmWTlqZ2VacF9hdXhVaTV1aEtLcmlydVE9PQ==
i started using filet through the latest bear market its been fine emails returned promptly no issues getting tokens transferred back i decided to stay native fil with topiafilfox wallet the best value for me is the year duration which is by far their biggest tvl inventory and probably most stable for their operations i tried the flexible option for about <number> months but just wasnt worth it for me with the <number>day lockups you can get an extra <number> kicker with an inventory over k fil i basically do my own record keeping on a spreadsheet to verify the apr inventory staked and time remaining on each stake my realistic apr returns have been <number><number> which is still more than the liquid providers you get immediate access to about <number> of daily earnings with the remainder locked up until the expiration also now an option to extend with an airdrop the airdrop is about an extra <number> which locks up until the end of the airdrop period you do get the previous cycle unlocked their blogs and youtube presentations seem like a telemarketer selling you tupperware lets be honest this isnt risk free and the apr had been overstated although they have reduced the advertised rate to something more realistic for a stable system overall ive been happy with filet their sp service works and they are friendly and responsive on emails you can also verify current tvlcompare services on defillama,r/filecoin,Z0FBQUFBQm0yeGJTa3R0dTB2VXVkS2h3OHdUTFVmbTkwcGFFQXFZbFhDZm5pdDFQdzljcTNla0t0a1NkdTZUVFN6eGpsRVZOQ0x6dnctRXFKOHhEeWloWUVwWngyNF9JWkE9PQ==
price prediction q <number> peak bull,r/filecoin,Z0FBQUFBQm0yeGJTVGNiWmN1RGRLNTJ4REtMRE9xOXhVVndDLXF4ZFZzNDlwVEM5eldyZndVRlpUZ0RUaVY3SWFQTmZURTN2NUkwTGhfZ3AtamEtQ0tFZzJGbzZ3NUZIR3Q3cUFRT0NRZld3cVNrN0Z3NTRRU2c9
we really dont care about this ecosystem updates or whatever we only care about the money if the price goes up then everything is good,r/filecoin,Z0FBQUFBQm0yeGJTeHk3eUhWQWlxZUNmT285bGxGT2QwY1pCX2dpLVVFeUtmbHdibXhGNTZtY0Jqd1pKUlREbnJHd0lNVTR0R0t5YW93ZWlHVElzWWN1OXREZ2hRb0wxdGc9PQ==
alot of clients are onboarding data growth is very positive,r/filecoin,Z0FBQUFBQm0yeGJTOElGNkVsSGU1bzZFeGhqQTF1S0d3RkMtNHdUdWlyQzVzY2FLY3lMMDM5UlJubHRycmtEWnVRdHBHdnA4b3B0X0ktV1dfbkJzSFptQVZvanBveHhOYWc9PQ==
agreed and the best depin project is <number> arcblock abt doing what filecoin is doing and a whole lot more,r/filecoin,Z0FBQUFBQm0yeGJTck5rSGJKQklGaEV3UklHTGNSRktOaDZiYnJOUjd0M0sxSmo5dXA3MWJmUnoxdEpMZ0E1WUNmY3hGOFdCVjJWLUdyby1sX0FUS3RQVEN5Y25qT1gzdWc9PQ==
i think filecoin has the first mover advantage and will be the data storage for the entire crypto industry,r/filecoin,Z0FBQUFBQm0yeGJTcEFQbGpqUWowREhTbkljdVhROWh0d2Y1UEdjclZTdVpxbFdRMVJucE4wcHN4OUxOU2lHbU9OQkdGYWZJVUd1SXkzZ3BiYlJZR1J1OFhBX2M5S3JNcmc9PQ==
i definitely think file coin will be a top project for the long term but i think a lot of these other projects in the top <number> will be replaced in use and popularity by depins like arcblock super bullish on filecoin as well,r/filecoin,Z0FBQUFBQm0yeGJTVEFwdTBvSzV5T21IemR5X3JKMVhkdXlmaTJ5TFFTUGhWQkNhaHFqWFBCV05SMkpzdDJVb2xTVXNJeHlYS3o5LVFBQkxIUk5NRWMyQjhHb3lrRm9QX0E9PQ==
depins will reduce corruption and manipulation in so many industries,r/filecoin,Z0FBQUFBQm0yeGJTaHFDcUlhRWUtZDRCdHNQQVZhN2FKMExhbmtsdUlzdDh0SGJQak5XZWNyekg0c19DRFdZVEl1ZHBlbkU0Y3RXeVZRc01zZWk5dHU5Ym91d0hyenNuWnc9PQ==
dude i have been running the file app on my desktop for about <number> weeks now its not a very big app i thought that the whole idea of it was to store data onto my hard drive so that that data is decentralized,r/filecoin,Z0FBQUFBQm0yeGJTTjVHbUFJLTNqZ1lCUjlEeWVoR2ZENHJMbDQybUdQWlJlWkc0VGJIamFOQmZDRkVhVFN4Z0FYempjNkxJY0RSLTdndTYtQTI4U0lNZF8yN0U1YlpGaWtJRXdBZ2lyZGZBWXp3bEQzd0FsYmc9
yes basically they are same,r/filecoin,Z0FBQUFBQm0yeGJTVDZsUG1hVjVKOGZKbHloSFBySE1QX1FxZF92SzctcWp1SGxoVGJJZmM3Rmd0SzBMNU91bllwRDhOY0lMNVNhVk5iOWFlbHZPQkRmQUhkWS1mWFdNRHc9PQ==
depends always send a test first,r/filecoin,Z0FBQUFBQm0yeGJTM29JMUc1UWNPbmVjMDNMem5naFZJNjdyZUo2VFEtSzlScjhZcjE2RTAwR2pJQ1hqSUNGbXVod3ZVZmlwOFo2MjVKaWV5ampla0ZYU0MwWkhXaVBBeVE9PQ==
this is so bullish,r/filecoin,Z0FBQUFBQm0yeGJTWU5RenctRVJ1U1kxMk1yVWpwMFlvUk5malN5OHNWTUFxa2t0OV9xWDNyVGdGYThGbm1LckN2Q25EOEVsRklHSm1aYVpWOU8tUHlFbWNDcXo0UUs4eXc9PQ==
the only place ill be seeing you is at the welfare office and in line at your local soup kitchen fool,r/filecoin,Z0FBQUFBQm0yeGJTT1NDdEFkSWNSODhWQk5QM1d4Q1g4MV9mU3g2VGdFTmY3TUZLQWwzRVZEeVZkSlhzcXpRamNpcjhNRmh3UWFPWm83YXdNbWlqME10VkE1cUdrTzVpR2c9PQ==
