cleaned_text,label,username_encoded
yes it needs to be approved by a panel of three judges,r/foreignpolicy,Z0FBQUFBQm0yeGJUN1JDd1pZcVlIT2ZXak5XeG9HVTJ3RjJjSHBkRzBqd0FudEYyNi1EQkxnY0ZoVzR6ZDMySUN3Qnk2Mi1wT0pSQllLZVhlemZrb1NvWl82Yl9lQ1hJbHc9PQ==
wall,r/foreignpolicy,Z0FBQUFBQm0yeGJUVU9oQ0JwUFVJQ3NOZWxsZ0tIUFM3UG5ZbElOcHFSQUk3NHhIRkxZcVVxbHpUVjZWYzRlOGVwWU5NbkViWjlJZnR6eHZXYXZEMW5UU081ZEhqZkVIOER3bUtUX25iT3lBcWh5WEduUU8tdDQ9
farm aid to help south american farmers adapt to climate change and repair soil self determinism in the form of no longer supporting right wing militias or toppling unfavorable governments law enforcement aid or covert strikes to remove drug cartels global policy of no arms sales without democratic elections,r/foreignpolicy,Z0FBQUFBQm0yeGJUWmZuanZfclR2SUkwbElnZmM5Y0RtRHIxWF91R1JCTnRpV3p3X0Q0WmJCQnd4N0w2dWUtWjdrTDVmSl9iclYxalZMQnk2QkV4SzlqYmVULVdkZ2lvQ1F2MEd1NjJ1Q19tcDJicm9Jbjd5UTA9
have a sensible immigrationmigration system that allows for legal and safe migration with incentives to go back ie tax reciprocity like us has with uk for example so retirement back home is an option we cant have millions here in the shadows often using fake ids dangerously crossing the border via criminal intermediaries this would help improve central america immensely reducing income for criminals enabling reinvestment in the countries when folks return home improve wage rates dramatically in home countries because employers would be competing with a legal option to migrate to us where pay would be higher not split off families for decades with the men coming to us unable to get home because of their illegal status in america and so on simply legalizing migration would be huge,r/foreignpolicy,Z0FBQUFBQm0yeGJVLXpaSXVyZG81OHlsZzFIVElCbWE5V2dHRlpGTllKankyUlJWYUFCc09JczJkdXpFc0dfbnlsaWItQU4wUjhRVTFobHBvcUJoQkp2RkhwQ3haTE9vRFE9PQ==
i wholeheartedly agree without freedom of movement you dont have freedom at all,r/foreignpolicy,Z0FBQUFBQm0yeGJVY1VpLTh2Zjd6MlJFd2hjOS00N1hCenAxYzctNlFReFlFRlRHa0I2ZjB5RnMwQTN6a1J1N2pPRmljbWRQOHZmVzFvVXNYanpHTDRHUlc0NHUxZE5jYV9WME9ydUlqbWMyOXNMZUtSNWd2bjg9
> in the week since the us military and allies attached a temporary pier to the gaza shoreline pentagon planners have come face to face with the logistical nightmare that critics had warned would accompany the endeavor > > the defense department predicted that a steady stream of humanitarian aid would be arriving in gaza via the pier by now but little relief has reached palestinians in the besieged strip officials acknowledged this week several trucks were looted as they made their way to a warehouse the un world food program said and the complexity of operating the pier project in a war zone is continuing to slow distribution > > the problems as expected are on the back end of the operation looting of aid trucks has continued officials said and forced the world food program to suspend operations for two days the un agency for palestinian refugees unrwa suspended food distribution in rafah on tuesday citing lack of security it added that it had not received any medical supplies for <number> days because of closures and disruptions at the rafah and kerem shalom border crossings > > the project was always expected to be difficult for one thing white house policy does not allow us troops to be on the ground in gaza so the pentagon has the ability to start but not finish the mission a situation one military analyst likened to having the engine of a car but not the wheels > > as the pier project struggles to get going the situation in gaza becomes more dire by the day more than <number> people have died and more than <number> have been wounded according to health authorities in the territory the number of casualties will only increase as israel expands its operation in rafah in southern gaza > > karim khan the international criminal courts chief prosecutor accused prime minister benjamin netanyahu of israel and defense minister yoav gallant on monday of causing starvation as a method of war including the denial of humanitarian relief supplies deliberately targeting civilians in conflict the israelis vehemently denied the charges > > but many gazans are experiencing immense hunger aid groups say palestinians have forcibly taken aid from trucks which un officials have said reflects the desperation of people trying to feed themselves and their families aid groups and the united nations have also blamed the hunger crisis on black marketers who have seized supplies to sell at inflated prices > > it is extremely difficult to distribute aid without police escorts to protect the convoys from swarms of people unrwa and us officials say > > the pier project is the biden administrations attempt to alleviate some of the humanitarian suffering in gaza maj gen patrick s ryder the pentagon spokesman described the process on tuesday as a crawlwalkrun approach > > president biden announced the project during his state of the union address in march amid warnings that gaza was on the precipice of famine the pentagon built and assembled the pier alongside an army ship off the coast with involvement from about <number> american troops us officials said it is connected to central gaza on friday the first aid trucks began moving ashore > > so far however the operation has fallen short of its goal of bringing in <number> trucks a day and eventually ramping up to <number> trucks ten trucks came into the world food program warehouse on friday the agency said but on saturday <number> of <number> trucks were looted operations were suspended for two days on tuesday <number> trucks arrived and <number> on wednesday > > the pentagon calls the project jlots for joint logistics over the shore a capability that it has used for humanitarian relief in somalia kuwait and haiti > > military officials who have worked on past efforts say distributing humanitarian aid to those in need is harder than setting up the infrastructure > > getting a pier in place and getting supplies onto the pier and onto shore is one thing rabih torbay the president of the aid organization project hope said in an interview getting the logistics in place to get the aid to the places that need it the most is a completely different ballgame and that is where the lack of planning and coordination comes into play > > > paul d eaton a retired major general was in somalia in <number> when the us military put a pier in place to deliver humanitarian aid to civilians caught in the war there some four light infantry army battalions <number> troops were on the ground to help the aid get through general eaton said in an interview > > the ships with humanitarian relief would deliver to the port which we controlled absolutely and then the trucks would be loaded he said and then we put armed forces american armed troops in the vehicles to protect the drivers > > he added supplies arrived in a protected environment were loaded in a protected environment and were moved forward in a protected environment to the end use spot > > that is not happening in gaza > > the world food program warned on tuesday that the pier project could fail if israel did not do more to ensure the safe distribution of the aid the agency suspended deliveries from the pier after the aid trucks were looted and one palestinian man was killed > > while some food and commercial goods have been entering gaza in recent days few people in the warravaged enclave can afford to buy them after months of war without regular income the cash crisis has increased the importance of aid to impoverished gazans > > abeer etefa a spokeswoman for the world food program said a key to overcoming the aid impasse was receiving israels permission to deliver goods on alternative routes new routes were used on tuesday and wednesday and the convoys reached their destinations without incident she said > > the initial failures of the pier project have reinforced criticisms among some diplomats who have said the initiative was too expensive and inefficient > > pentagon officials have privately complained that the biden administration came up with the pier project with little consultation with the military which has had to build and operate the venture in the mediterranean defense officials scrambled to put the plan in place after estimating that it would take two months to complete > > even if all the kinks are ironed out the sea operation would still be less efficient than a land route aid organizations say if the project reaches its goal of getting through <number> trucks per day the shipments of food and other supplies would still fall short of what aid groups say is needed for a warravaged population > > aid workers have described bottlenecks for shipments at border crossings caused by lengthy inspections of trucks limited operating hours and protests by israelis israeli officials deny that they are hampering the flow of aid blaming the united nations for backlogs > > there is not yet an established process and architecture for aid delivery in gaza said gen joseph l votel the former commander of us central command > > this is the responsibility of the international aid community and the idf he said referring to the israel defense forces this still is very much a combat zone,r/foreignpolicy,Z0FBQUFBQm0yeGJVbk1GT1MxRWpmVnItRnRkRjctYjVKOWVpLWtGVEx2Wm1CdDZsZ2VqWVRTcjRHUk53OURmazNFUzNfUmJpTHE4Y0lXRzBOSS1FeHYyWm5VMUxjUFgxQ0E9PQ==
> israel recalled its ambassadors to spain ireland and norway on wednesday to deliver a severe reprimand to the three countries after they committed to recognise palestinian statehood next week > > israeli prime minister benjamin netanyahu released a video criticising the move and calling the intention to recognise a palestinian state a reward for terrorism > > the move will add to the number of the eus <number> members that recognise palestinian statehood but does not include heavyweights from the bloc such as france in a blow to their hopes for a broader diplomatic push other countries that madrid and dublin had courted in recent weeks including belgium malta and slovenia did not immediately follow suit > > irelands taoiseach simon harris said he was confident further countries will join us the trio said their move would take effect on may <number> > > the development comes amid a split within the eu over a move by the chief prosecutor at the international criminal court to seek arrest warrants for the leaders of israel and hamas as countries within the bloc struggle to unite on a response to the war in gaza it also follows a un general assembly vote this month backing a palestinian application to become a full member state > > spanish prime minister pedro sanchez said netanyahu who launched an offensive in gaza that has killed more than <number> people following hamass october <number> attacks in israel had no peace project for palestine > > sanchez said fighting the terrorist group hamas is legitimate and necessarybut netanyahu is creating so much pain and so much destruction and so much rancour in gaza and the rest of palestine that the twostate solution is in danger > > norway which brokered peace talks between israel and the palestinians in the early s said recognition of a palestinian state was the only alternative that offers a political solution for israelis and palestinians alike two states living side by side in peace and security > > ireland referred to its own pitch for international recognition as it struggled for independence just over a century ago from our own history we know what it means harris said > > the palestinian authority welcomed the three countries move saying they had demonstrated their unwavering commitment to the twostate solution and to delivering the longoverdue justice to the palestinian people it called on other countries to follow suit > > most un member states already recognise palestinian statehood and palestine is also recognised by sweden which acted alone in <number> and by several central and eastern european members that had recognised it before joining the eu > > france has yet to take the step and has been seeking to rally other countries including the uk to back a wider bid > > frances foreignminister stephane sejourne said our position is clear the recognition of palestine is not a taboo for france this decision must be useful and permit a decisive step forward on the political level > > british foreign secretary lord david cameron said in january that the uk could recognise palestinian statehood as part of irreversible steps towards a twostate solution to the protracted israelipalestinian crisis > > arab and palestinian officials have said recognition of a palestinian state should be a crucial step to underpin moves towards a longerterm resolution of the decadeslong israelipalestinian conflict and to bolster a future administration for the occupied west bank and gaza > > they want the us and other major western powers to support palestines full membership of the un through the security council but the us this month opposed a resolution that would have paved the way for full palestinian membership of the un > > the three countries move prompted a sharp reaction from rightwing figures within netanyahus government the farright finance minister bezalel smotrich on wednesday wrote to the prime minister demanding punitive steps against the palestinian authority in response to the european decisions and other palestinian moves on the international stage including seeking action against the jewish state by the icc > > smotrich called for measures including a major expansion of jewish settlement construction in the occupied west bank and the freezing of israeli tax transfers to the pa > > the pa established in <number> exercises limited selfrule in parts of the west bank but lost control of the gaza strip to hamas nearly two decades ago both territories are viewed by the international community as the basis for a palestinian state > > later on wednesday the extremeright national security minister itamar bengvir visited the alaqsa compound in jerusalem and said the site known to jews as the temple mount belongs only to the state of israel > > he spoke out against a palestinian state at the contested site which is regarded as the holiest in judaism and the thirdholiest in islam > > also on wednesday israels defence minister yoav gallant said israel would expand a law to allow israelis to return to settlements in the north of the occupied west bank regarded as illegal by most of the international community from which they had been banned since <number>,r/foreignpolicy,Z0FBQUFBQm0yeGJVUlZRWjBaVlo2TnJGMUF3WF9QUnhYamh6b0ZmQ05BUjQ3MGZ4WEV3YXEzaVFuX2cxWUt6eXU3dHpKUnhfUkVKbHZfZGw5ZW1tQjdWcl9Id1ZqMGxWY3c9PQ==
> they have nothing in common except their hatred of each other their skills and longevity as leaders their unyielding battle for political survival and now stunning simultaneous blows > > on monday israels prime minister benjamin netanyahu faced accusations of war crimes by the prosecutor of the international criminal court earlier that day it was announced that irans <number>yearold supreme leader ayatollah ali khamenei had lost a protege and potential successor a key pillar in his careful choreography to ensure a smooth handoverpresident ebrahim raisis death in a helicopter crash will ripple through the circles of power in iran but also through the region as the war in gaza reaches an inflection point > > beyond the mechanics of choosing irans next president and the fallout from the iccs prosecutor decision this weeks events put in sharp relief how the middle east finds itself stuck between khamenei and netanyahu both clinging to power at the expense of their countries and the region > > netanyahu has been doubling down on war and defying us president joe biden to save his political career on sunday us national security adviser jake sullivan tried again to sell him on a vision for the middle east that would provide israel with sustainable security and regional integration via normalisation with saudi arabia however the cost to israel tangible steps towards a palestinian state is still too high for netanyahu > > for his part khamenei has balanced restraint of irans regional proxy militias with displays of force since october <number> while increasing repression and the power of hardliners at home as iran gears up for a sudden presidential election his ability to project control will be severely tested > > while the focus should remain on israels destructive military campaign in gaza and the israeli hostages still held by hamas the increasingly fraught regional context matters just as muchthe enmity between iran and israel long in the shadows erupted into the open last month with the direct exchange of missiles and drones this was a stark reminder of how much worse tensions can become and how some of the larger dynamics in play are now driven by domestic political calculations > > the shadow war between the pair continues last week reports emerged that jordan had foiled a suspected plot by iranianbacked militias in syria to smuggle weapons into the country some on their way to the occupied west bank some to conduct acts of sabotage inside jordan > > the rapprochement initiated in march last year between the saudis and iran is also being tested the kingdom prefers the protection of a us defence pact and normalisation with israel combined with a path towards a palestinian state a package which would shield riyadh from irans fire and pull the rug from under tehrans claim that it alone upholds the palestinian cause > > but after courting the saudis for years netanyahu doesnt seem interested anymore and so the house of saud sits between irans missiles and militias and netanyahus intransigence on discussing the day after the war in gaza > > the israeli premier has been insisting on war until total victory echoing the selfdeluding slogan chanted in revolutionary iran during the iraniraq war in the s ironically both netanyahu and khamenei were around then one as israels deputy ambassador in washington the other as irans president > > netanyahu may have forgotten that israel sold several hundred tons of weapons to iran to help it fend off iraqi advances leading to a bloody stalemate israeli officials then hoped to engage moderate elements in the newly established islamic republic iran and turkey had been the first two muslim countries to recognise israel after its founding in <number> and israel relied on these ties to reduce its isolation in a hostile arab world > > the opposite is true today israel now sees ties with arab countries as a shield against iran but netanyahu doesnt seem to understand his new arab friends are not interested in confrontation with tehran irans foreign minister hossein amirabdollahian who also perished in the crash summed up the current relationship between the two countries in december by saying the only thing that iran and israel have in common is that neither of them believes in a twostate solution > > yet this is the one thing which if acquiesced to by khamenei and netanyahu could bring their countries some respite from international pressure,r/foreignpolicy,Z0FBQUFBQm0yeGJVWWZRZUFRVEFxQ2N0RjRoR1FYdXBjTllCd0JEbGhZSGJ2LUEyZmJIa3dSWGQ2VW9fQU40enZwdnVYaC1MUXd1NXFrZGk0ZUJfcHo0bXU4d0lIWG41N3c9PQ==
> on may <number> president biden announced a major escalation of the countrys emerging climate trade war with china raising existing tariffs on chinese electric vehicles to <number> percent a unilateral quadrupling a few days earlier responding to reports of bidens plans donald trump outdid him promising tariffs of <number> percent should he win the <number> election > > its not just evs five years after blasting trump for imposing tariffs on chinese exports biden raised them on aluminum steel lithium batteries solar cells and semiconductors among other products trade protections of this scope would have been almost unthinkable even half a generation ago when free markets were largely seen by leaders of both parties as opportunities to exploit and tariffs were regarded as an expression of hostile desperation by weak developingnations and tariffs would have been perhaps even harder to imagine then in pursuit of global climate goals which had always called to mind not zerosum economic competition but virtuous visions of kumbaya cooperation and even global governance in the name of gaia > > but since trumps election in <number> chastened democratic policymakers have come to see green industrial policy as a kind of onesizefitsall policyandpolitics tool a recipe for addressing the climate crisis yes but also for the postindustrial secular stagnation of the us economy for the domestic manufacturing decline for white workingclass resentment and for the geopolitical challenge posed by china trade protectionism is now perhaps the closest thing we have to a bipartisan consensus in washington but sometimes all those goals sit at cross purposes there are few things that would decarbonize the us faster than <cur><number> evs the mit economics professor david autor recently said but there is probably nothing that would kill the us auto industry faster either and byd a chinese automaker just rolled out a model priced under <cur><number> > > play a wordassociation game for ev and an american is most likely to say tesla first but these days it would be better to say china so astonishing has been the growth of the countrys electricvehicle sector in <number> chinese ev exports totaled <cur><number> million by <number> they had reached <cur><number> billion a precipitous <number>fold increase and enough to help make the country as recently as five years ago an afterthought in global auto exports today the worlds top exporter of all cars nearly <number> percent of all the worlds evs are now sold in china which is home to three of the worlds four biggest ev manufacturers in late <number> byd moved briefly into the top spot shortly before tesla issued a mass recall of its cybertruck and reportedly canceled its plans for an affordable sedan > > at present there are hardly any chinesemanufactured evs even available for sale in the united states which makes the back and forth over tariffs look pretty performative in the short term symbolically it has got to be reassuring to american autoworkers a key swingstate constituency but cast your eyes a little deeper into the future and ev protectionism looks less like a market tweak designed to even the playing field for american automakers than a market wall its designed to keep chinese exports entirely out of the united states at least while the huge industrial stimulus of the inflation reduction act kicks in and to protect domestic manufacturers from the competition of cars that might be half as expensive or twice as appealing through years in which the country is meant to be transitioning rapidly evs are supposed to be half of all new car sales by <number> according to the white house up from <number> percent last year > > biden wagered an awful lot of firstterm political capital on a new green industrial policy which allocated more than <cur><number> trillion in spending on the climatefocused ira and the climateinflected infrastructure law and chips act now toward the end of his term he is trying to build a protective moat around americas budding green industries from the outside it looks like a genuine climate trade war can it even be won > > you have probably heard about the miraculous growth of green energy around the world in recent years in <number> renewables for the first time provided <number> percent of all global electricity and last month in another first fossil fuels provided less than a quarter of european union power > > but though the carbon reductions are most impressive in europe the green boom is overwhelmingly a chinese story more than half of all new solar power installed in the world last year was installed inside china for wind power the share was even larger china was responsible for <number> percent of all new global capacity in just three years the country has more than doubled the total amount of solar and wind power installed within its borders in the united states what looks like a breakneck buildout over the same period has pushed capacity up by less than <number> percent batteries too last year china manufactured storage capacity equal to total global demand > > when you move upstream from final products into the greentech supply chain china dominates even more it produces <number> percent of the worlds solar modules according to a recent report by bloombergnef it produces <number> percent of the worlds solar cells and <number> percent of its solar wafers and ingots <number> percent each of its polysilicon and battery cells <number> percent of its battery cathodes <number> percent of its battery anodes <number> percent of its battery electrodes and <number> percent of its battery separators the list goes on > > it is in this context that the united states is undertaking its cleantech trade war not from a position of strength or even parity when the soviet union launched sputnik in <number> it was in response to plans for an american satellite which made it into orbit just three months after the russian launch later in the cold war when american hawks lamented the missile gap they were referring to a fiction because the russians had no advantage today china controls more than <number> percent of many essential aspects of the global cleanenergy supply chain the united states controls almost none of it > > does it matter to hear democratic policymakers from biden and janet yellen on down tell it the answer is yes to navigate the green transition smoothly they say the country needs to avoid growing entirely dependent on china for clean energy in the way we previously relied so heavily on autocratic gulf states for dirty energy they also want to avoid a replay of the china shock of the early s which decimated manufacturing labor across the industrial midwest especially and to combat the problem of oversupply from china on american businesses and workers in a bestcase scenario subsidies and tariffs would together help american companies ramp up ev production so rapidly that us manufacturers become a driving force behind the decarbonization of global transportation > > but there are risks to begin with industrial policy isnt guaranteed to work and no tariff is large enough to really reduce chinas global greentech dominance because the us market isnt all that significant to the chinese green selfsufficiency is more achievable and tariff defenders suggest they are meant to be temporary allowing the american ev industry merely to find its footing but for how long should we baby domestic industry when it means higher prices on so much of the good green stuff a glut in renewables and green products is precisely what the climate doctor ordered dani rodrik of harvard wrote this month as bloombergs david fickling has pointed out trumps imposition of tariffs on chinese solarpanel exports in <number> may have meaningfully slowed american renewable rollout will american evs fare any better > > a few weeks ago the electricvehicle analyst kevin williams took a trip to beijing to take the measure of the competition williams had gone to the citys big annual automotive show to test one american perspective on chinas ev boom that it was something between a statesponsored boondoggle and a mirage of pointless overproduction > > after testdriving a dozen vehicles williams thought he had his answer chinese evs were simply better and more compelling than their european and american counterparts he said now that ive seen a glimpse of whats going on in china he wrote the western manufacturers particularly the american ones dont seem like theyre trying at all,r/foreignpolicy,Z0FBQUFBQm0yeGJVOGVqd0FqcFNCQ3RsUG5sR3FRZ2IybmhUeUdady1xT3QwNlFROG9oeTVsWXJPdno5NTRGSmpWelJXcWpVbm5SSzFjbHVPMmhkdnZfYmlmNkdYcV9qU1E9PQ==
> an astute friend recently observed that todays crisis in the middle east boils down to one question about two dates which historic moment is likelier to be reversed <number> or <number> > > the dates are references to the creation of the state of israel and <number> years later the iranian revolution the implication of the question is that its one or the other the jewish state and the islamic republic cannot permanently coexist at least so long as the latter seeks to destroy the former recent days have brought two potential vehicles for their downfall into focus > > there was first the announcement from karim khan the international criminal courts prosecutor that he would apply for arrest warrants against prime minister benjamin netanyahu and defense minister yoav gallant of israel > > the decision is unlikely to ever lead to any arrests much less to criminal convictions the biden administration has already denounced the decision and even countries less friendly to israel are unlikely to arrest the leader of a nation with nuclear weapons and a powerful intelligence agency > > but the announcement forms part of the same broad strategy that israels adversaries believe will ultimately be the downfall of the state international delegitimization and isolation leading to gradual internal collapse or external conquest even khans decision to seek the arrest of three hamas leaders along with netanyahu and gallant is of a piece with the overall strategy as it places israels leaders on a moral par with a trio of terrorists > > then there was the death on sunday of irans president ebrahim raisi along with the foreign minister hossein amir abdollahian and six other people apparently by accident apparently because the possibility that the helicopter they were in was brought down by foreign or domestic saboteurs cant be fully ruled out > > but whatever caused the crash it both betrays and portends weakness for the regime > > betrays because competent states should be able to fly vip aircraft without incident the notable exception being the plane crash that killed president lech kaczynski of poland and <number> others in <number> and portends because raisi an ultrahardliner who cut his teeth as a prosecutor in the s sending thousands of prisoners to the gallows was widely seen as a successor to irans <number>yearold supreme leader ayatollah ali khamenei > > now the country must within <number> days hold elections that will underscore the deep unpopularity of the regime voter turnout has been falling for years as khamenei restricts the electoral slate to all but the most hardline candidates it also sets the stage for a power struggle to succeed him particularly given the wide reluctance to hand the job to khameneis unpopular son mojtaba which would effectively turn the regime into the type of monarchy it sought to replace > > add to this mix a deep economic crisis the iranian rial now trades at about <number> to the dollar on the unregulated market along with lingering fury over the brutal suppression of the <number> protests and the potential for severe instability or abrupt regime collapse is real > > so which country is more vulnerable israel or iran > > the single most serious risk to israel as the former iranian president akbar rafsanjani once put it is that the use of even one nuclear bomb inside israel will destroy everything however it would only harm the islamic world it is not irrational to contemplate such an eventuality irans expanding nuclear capabilities and its opacity about them should alarm the western world a lot more than apparently it does > > but the dangers to israel from moves at the icc or for that matter from campus protests boycott and divestment efforts or various kinds of arms embargoes are minimal contrary to some opinions israelis are not settler colonialists jews believe they are originally from the land of israel because they are and zionism far from being a colonialist project is the oldest anticolonialist struggle in history starting during the roman era if not the babylonian captivity before it > > as for the idea that israeli jews should return like the algerian french piedsnoirs to the lands of their forebears where and what is that the lands of russian pogroms or arab massacres or the holocaust israels harshest critics tend to miss the point but israelis dont they have nowhere else to go a fact underscored by the waves of hatred now engulfing jewish diasporic communities the more pressure is exerted on israel to relent in the face of its enemies the more zionism it will generate nothing so crystallizes jewish identity as these daily reminders of bigotry > > for iran the principal threat to the regime comes from within and below it is easy to forget that before the <number> mass protests over head scarves and womens rights more broadly there were the <number> mass protests over the price of fuel and the <number> protests over economic conditions or that <number> years earlier there was the <number> green revolution over the stolen election or the iranian student protests of <number> > > though the regime has proved adept at suppressing dissent through ultraviolent means my colleague nick kristof has written powerfully about the use of mass rape as a means of suppressing opposition something that somehow failed to generate much outrage at places like columbia or berkeley the increasing frequency and durability of these protests should tell us something > > two things in fact the stock of public anger at the regime keeps rising as the bases of its support keep dwindling with the death of raisi that dwindling base may at the same time be dividing an informal law of economics named for herbert stein holds that trends that cant continue wont it should be a law for political survival too > > like iran israel still has profound domestic vulnerabilities only some of which came to the fore in the months of protest over judicial changes that preceded oct <number> thats to say nothing about rightwing extremism the resistance of the ultraorthodox to fulfill their civic obligations or the ultimate question of an eventual palestinian state but none of those need put the deepest convictions of zionism at stake that jews have the right to rule themselves as a sovereign state in their original homeland > > for irans rulers the risks are graver theyve always claimed to be the vanguard of an islamic revolution but they seem to have forgotten that revolutions have a history of consuming their own irans people by and large dont want to be islamists but israel wants and will fight to remain itself,r/foreignpolicy,Z0FBQUFBQm0yeGJVLVo1X1FCdnBxZlFhSWpwdkFzZ1BmclVIdUVUaXRGVjF5SG1FYkhxbjNTM1BlUFRnVjMxenBfbGhHamxUNmJza244aFNtaFlMWGVDUlNlZnltY1RNRFE9PQ==
