text,label,username_encoded
Dude you are 100% welcome to post u/ElecyGriphen,r/militarytechnology,Z0FBQUFBQm0yeGJSS0pUREtISmM5bVg3UWUxMm1tMFFSZjNWd3JORHNLUFVjWkNUWlRRa0xFdWZ6OGdNRkNhNGliaHZ6SWhIeVY4VVBWaktIdU5ybWJCdGx6LU5DV3I2U2c9PQ==
Okay thank you my guy,r/militarytechnology,Z0FBQUFBQm0yeGJSbFlfRzNzeFV1cUZrZHk1N3g4VV9FQlM5c3lZd1ZHRTFFT3VJODI4SkpXeW1xQUJGcG1iaWt4N2tqN3EtVzlBUEppVEt2SW9HczVDaHI1YW1fVEdEUFE9PQ==
I'm making a program that saves lives in a school shooting please check it out and use it for schools only,r/militarytechnology,Z0FBQUFBQm0yeGJSdHNFWHhJQWctbDhCWDRQTHdEcGFGWlRTT3FOTEQ4S25oQU1RY3BrV3RfVHNaUVNaSzR4OGhvMXFDZHU5bXZNWjYtX2ljdzlQNUVGUUtmQnZ2NndNNUE9PQ==
https://scratch.mit.edu/projects/725642280/fullscreen/,r/militarytechnology,Z0FBQUFBQm0yeGJSWVBQTTlQQmViak4wU0g3QUdqdkx5RzY1VlBSTEp1VTZkWlNlNkJGeElGVUxqLWptRFBpRGhVN3dmU2xSVHV4Z2VKUHJ5amFfemd6UFZoZ0RUNVN5OXc9PQ==
Please watch the video fully also,r/militarytechnology,Z0FBQUFBQm0yeGJSM0dfSnpYUDY1MTdjU0pRWENsMElNSEY4bWVQVEtDWnRYQUtxaHhpbTViX2tEb1VXbGJFX1FLcjhqOGhKZFItd2w2VWZxOUc2WTdlcDJDTFRPNEtRU2c9PQ==
"Awesome alert system for any type of building, nice and versatile! Well done!",r/militarytechnology,Z0FBQUFBQm0yeGJSd1hDYUxwekRvaVRkQ1ZSQXpoVDZUaFZNMEdST25Ua3JKMTZ0Z3ptVi1LU1lUZFVENEtSTEZCMGJXM0pWNGJtMWVDR2hJbk5qbUZnRkRaSVVxLW9YV1E9PQ==
Thanks I I worked on it really hard,r/militarytechnology,Z0FBQUFBQm0yeGJSNmt2VHVZb0VyRnkxb1IwbzdlbDdKZ0c2SnhjNVVUWEQ5MDBsS25xenhNdG12c0RGTnZRMWlLNEJvRWtXNGxKTWtzdUl1UWQteWsyMWM0Q1ljRnVPS0E9PQ==
We already do that.,r/militarytechnology,Z0FBQUFBQm0yeGJSZ3NwcW5YYy1sVU54SkR4MTFqbTNYLU94bVREaWJ4dE8yWVpuWVgycldHZkxmWWhrMGNjQmZ6eGZRNlBaekJONFRTNFlRMkp6OTN3Zi0xU3ZEVzZtSFE9PQ==
Got any evidence of that? I haven't even heard of a prototype.,r/militarytechnology,Z0FBQUFBQm0yeGJSYUxXbk1yaUhfZzBrMkhtUUtObnFpYUNidHBDT3VYcHNJeUVEZkxaNWtnV2RCZE9mM3ltemNuY0pmeF9RdE5LNnh0SnRSY0hUeG41NmdGemVSRUJVVW1EbnF5VENnWHVoajNDWVQ4ZHFwSTA9
"IR missles lock on to a heat source that heat source is bounced off programs that they have trained so we can try key word try to not have a false positive on a flare. 

Radar guided missiles which only a few countries have lock on to the shape size of the plane as it approaches. 

Just like that new bomber was unveiled its stealth to low freq radar and what the world switched to high freq. Current stealth only does one that thing could drop bombs on Moscow and no one would see it coming. Its a first strike weapon pure and simple

Current sensors on planes to detect incoming missles have been trained to detect optically now if its real or not. We used to use UV based sensors. When a missile is going through the sky it gives off alot of UV light but the problem is runaways also give off alot and in the past has resulted in counter measures going off.",r/militarytechnology,Z0FBQUFBQm0yeGJSeDFfQWY4RXJkZ013aklNNkpIVm0wRUV0cVV5T0FzeU5VOEZkRjJvdm91QnloV0VvWUFON2hnYThfeGE1OGJUdVE2MlFCY29mTm9fN2s5UnhuT19YQlE9PQ==
"None of these things you described are image recognition software, which would be able to define the new stealth bomber silhouette from the sky surrounding it. (Unless it has science fiction levels of cloaking technology making it completely translucent).

The new bomber being touted as viable in modern conflicts was the exact reason I made this post btw, because while I can fathom how a stealth bomber might make it over Moscow as a first strike vehicle as you said in your example, I can't imagine that they'd make it out alive once they gave away their position. Image recognition in missiles seems like a surefire way to bring it down.",r/militarytechnology,Z0FBQUFBQm0yeGJSaW9fZWNyaWFRZjFwU00yU1FkQ2xnM3R3c3BRVkdHWGdaYlpsRWE2R1p0SkU4YUw2WF8tcVZSbkZuMTZma041SVhIRV8yUGd0eXA3WW5mc1YySU8tZElGaXRUazlacWYzS1FtLXF5STVZT2M9
"So today we already have in place on our bases overseas Camera, and Microphone systems that instantly slew the camera to the area that the gun shot was heard and do visual analysis to determine if the smoke was from gun powder. Its a matter of how much one wants to spend,.",r/militarytechnology,Z0FBQUFBQm0yeGJSMmRwNzJpVjhuNi1GdXJXQTUxMjFGQkpvbjJJSmpJY0Z2bzdZQzVKOFE2cHB4TE5PY1FLSjFGLVRhSm8xV21aQzA3MU9Qd1pueS05VnFnZzFBUV9lcHc9PQ==
True,r/militarytechnology,Z0FBQUFBQm0yeGJSQVcxdUFMZDhxb1YxTzhPLXRYZ2l2R0hUSHpYOGFuOWtwd1VfTXgyS0huaFRheGVweWZnemE2WG9kTTR3UTdKUVlRSm1YVkg5emg3R19FUE5UODBEZGc9PQ==
"So there not viable because of technology. Those guns simply cant reach inside the shoreline far enough and it requires close in quarters for ship to ship. 

USAs whole concept is to strike you so far away you never see us. Much can be gained by looking at a aircrafts or ships design. Take the Chinese J20 cockpit the canopy is huge. China built a regional dogfighter. Take our F35 the pilot cant see behind him well he can with his special helmet but for USA were taking your ass out dozens of miles away like 80-90 with AMRAAM missles next gen is on the horizon even further. 

Look at a ramp assist carrier vs catapult. Everything you need to know about a countries intent on a carrier is from that. Ramp assist means on average 30% less fuel. Less fuel less range. USA uses catapult systems for maximum loads and fuel. We have no interest in 21 century of you bringing the fight to us well hit you before you even know whats coming. 

But to make them viable they would have to have a rail gun. Problem with rail guns is when there fired there is a immense plasma burst that happens. The cannon itself only lasts 4-5 shots. The problem is the coating inside we have not invented one that allows continious firing of a rail cannon. Makes that idea pretty unviable unless its ground based. You would be better off building a ship that can hold like 100 cruise missiles. 

The other question is why would you want this? Sec of Defense Gates under Bush and Obama greatly questioned the Marine Corps future AAV plans. Chinas surface to sea missiles are greater then the launching range of the new AAVs. How would a amphibious assault over come that in a machine that is not up-armored going slow with no counter measures?",r/militarytechnology,Z0FBQUFBQm0yeGJSZ0lWYkhlQVpueTBpbzgwSy01ZFYyejNrbExEanZ3MTFnZ0F2RnRSeGVTRWJ1Nmp6OXdMcGhPOWJfbGEwZUduQ3E2dGxQZThocm82X21KMThhZUZwSHc9PQ==
"Energy source. Bullets are cheap rifles are highly highly accurate themselves. Thats the genius of Eugene Stoner his basic design is what powers all AR type rifles. Its simple it works, parts are common, interchangeable. Its scalable. 

Lasers are already actively in use for RPG/Motars/Missle defense but in terms of a rifle no real reason really. If your still alive after I shoot you I shoot you with a 6.8 well firing another then another is cheap effective and easy. 

Sometimes higher tech is not necessarily better.",r/militarytechnology,Z0FBQUFBQm0yeGJSQXZSVExIdzhpcGtNSy0tZzY4SlRrUEpTeTVnOUZGUHpCU0xhay1XMWs1TUlUZTVPOG85VlNxeFlDMFp5cVgzbVBtdU9hVWQ2b2swaUtOSHg1b3ZzZVE9PQ==
https://galvanizeit.org/project-gallery/rapid-aerostat-initial-deployment-raid-systems,r/militarytechnology,Z0FBQUFBQm0yeGJSTHJ3VXpWZUMxeEpjeDduWThNWkVZMzk3OGlRemI4b2VjS0M3bHU5bnNlWENESFA5SEMwWjY1aTR6Q010UFFfN2xuVXpQbG1hc2lwb3VsTy03T3p4MEE9PQ==
https://www.logostech.net/products/serenity/,r/militarytechnology,Z0FBQUFBQm0yeGJSdnVwSUhwalFvdWRXWUpJUTdrSzNBSzlwZWMyemxXT0EyN2c0c2JVR3ZVWUNmWFJBUS1jSkVBSC14U2xTRGdpUFpEdnlTYTl6b0FpTWw2bXZJUGhrb3c9PQ==
The problem with schools is you now run into politicians then they turn it into a gun control debate. You cant eliminate 400 million guns even if you tried so eventually you must fortify your school its just the reality but none do it.,r/militarytechnology,Z0FBQUFBQm0yeGJSWG9KVThHejJmVEctR2YyaDMxSFFFaEh4VlQyZGRxeE9yQW1sZWRJWm84UVVURzFkVUlJRWMwckRabmdRR1BwckxiWEFOTkVXZkN1YWl6cnUtMTZ5cHc9PQ==
"Stormbreaker. Revolutionary weapon USA has. It has multiple sensors to lock on. It can be dropped through a canopy of clouds uses infrared, optical and millimeter radar. 

What your not seeing is GPS lock on is essentially what your seeing. The NRO and our legion of planes the military has dedicated to this have mapped every square inch of the planet. Things really do not change that month year to year. The building 10 miles down the way from you was there yesterday, today and tomorrow. If you know those GPS coordinates then you know your target. 

Plus Tesla is going back to radar based well adding it back to there cars. The big three automative makers actually have commented on Teslas's singular image system. In there tests it was extremely unreliable. Apple has tested that out to and Tim Cook told them to figure out something else. 

Also your missing the fact we don't need exact precision for guided munitions. A Hellfire Missle has about 5 pounds of TNT. If one was to hit your house it would be toast and much around it. A 500lb bomb the explosion is HUGE. 1000lb bomb it looks like a mushroom cloud from a nuke went off. 

Only a idiot would think or believe what they say when they tell you how careful we deploy our weapon systems. 

The other thing your lacking on this is human body is over 90% water. Your not dying from the actual explosion your dying from the shockwave at 20,000 feet a second of air destroying your body. You can kill a human 3 ways. A gunshot bleed out like a hunter would know about, a shot to the area of your skull where your nerve cluster is which makes you turn off like a robot or hydrostatic shock. The last being how the majority die in a gun fight or explosion. Hydrostatic shock is all the capillaries in your body disconnecting from organs, veins being shattered.",r/militarytechnology,Z0FBQUFBQm0yeGJSWHpLemZJUVdBQ0MtSFRELTZZQ3JOUzJYVGZ5Y1FkajUwM20xTXlEcUVSQzhGbzQ3TEhRN2l6WndKZjRwZk9PUnpLZHh6ZnF6VW9rVDIxSFoxYVZTU2c9PQ==
"How would it make it as a first strike well if Northrup is correct that its invisible to all forms of radar you simply fly over it and drop your payload and your out before it even hits the ground. 

True warfare if its unlimited there is no need for precision per say. Your goal is to kill the enemy and break his things. 

Its like USA if China really wanted to make USA suffer they would simply cut off the medications. 90% or something of our antibiotic's come from them so do most of our Chemotherapy meds. You can thank your politicians for allowing that to happen. Cut us off for a month and a good portion of USA would simply die off from lack of treatments.",r/militarytechnology,Z0FBQUFBQm0yeGJSVExhSWVzTVpFV0FOY0VxQUJnMmhaeGR5ak5ZeVJaQ2Y0TDQ5VVFwV2ZpSGN3ZkJibUtHT3FYTlVrSVMwY2RENEhtcHUwTHdfWXVpZ01GY016RGRBLWc9PQ==
"Link the video. I think for most that are military, were military and contractors we see stuff everyday and pay it not attention. Its a part of life.",r/militarytechnology,Z0FBQUFBQm0yeGJSTHZhNnpxRFk4bXkwMzBHU0FOaVlpOFI2RUNER2ZKZGExTk9rMGlPSFVvaTA3NjJlb29UZXFCUVM3SWtXYjNDMUFUS0tqeF96TzN6VWQ4VmFFQWRRdXc9PQ==
">Link the video. I think for most that are military, were military and contractors we see stuff everyday and pay it not attention. Its a part of life.

https://www.youtube.com/watch?v=DsqsdVCkVhU",r/militarytechnology,Z0FBQUFBQm0yeGJSOThsWkRJXzBaNVRiak94cV9sQ0xjU3VNRGF6RG5QYXlNYXpXV0d6V0oxeHd2LXdObmJTaGtfdnFNOHdMekFwSnNOTGVRYjRweUg0cVJUc0tmelBjVEE9PQ==
"Yea seen some of it not all of that. So for anti motar devices look up CRAM heard that thing so many times in Iraq/Afghan its normal. Anti UAV/RPA (drones) seen the fixed systems we have etc. 

Like I said its part of our life so most just walk buy its nothing new. Our bases overseas depending on the threat are fortresses sometimes. 

Alot of tech comes from that. TSA now doesnt require you to empty your bags if they have the very new machines. We called that Backscatter scanners. Whole vechiles are scanned at once for any explosives and such. Millimeter radar can tell the density and everything has specific ones. 

Anyhow cool video! Much of this is shieldes from normal civilian life as why would you see it?",r/militarytechnology,Z0FBQUFBQm0yeGJSeVoyZW5INDZ6ZHg4V2dUUU9GMXZUV0lZaG9XQ2hUM3duMmZPa2hZTl95V0dpTlcyMWV6b201NDNNbTRqOUZ3ZjF0Ti1VOG5vcUt5MFJtZ3lVbDZWQkE9PQ==
">Yea seen some of it not all of that. So for anti motar devices look up CRAM heard that thing so many times in Iraq/Afghan its normal. Anti UAV/RPA (drones) seen the fixed systems we have etc.  
>  
>Like I said its part of our life so most just walk buy its nothing new. Our bases overseas depending on the threat are fortresses sometimes.  
>  
>Alot of tech comes from that. TSA now doesnt require you to empty your bags if they have the very new machines. We called that Backscatter scanners. Whole vechiles are scanned at once for any explosives and such. Millimeter radar can tell the density and everything has specific ones.  
>  
>Anyhow cool video! Much of this is shieldes from normal civilian life as why would you see it?

I only look at them out of curiosity :)",r/militarytechnology,Z0FBQUFBQm0yeGJSaGRIbDFoMTlMVnhvRV9wZXB6aGV0Zzk2NUZPQ25LVGFzZU40LVdnSTc0b0RwcFMta2ZoSTRBS0RnSXhpV1BUYzV0dGF4OC1tc3hDcHQ4cnNlLWttQlE9PQ==
"My followup to this point is that image recognition can alert but doesn’t give you any telemetry data to make a firing solution based off of. The above commenter mentioned how former sensors used uv to alert for incoming missiles. The same could be said for incoming stealth bombers if you had a good enough optical sensor with a wide aperture. But you can’t tell how fast an object is moving using only optical sensors unless you have a frame of reference, and in the sky there is none. Nor can you predict it’s vector. In theory, the most realistic solution
Would to have a laser with a wide beam illuminate a target to provide guidance data, after an optical sensor detects, but there is no benefit to this system over just sending an interceptor up to fight",r/militarytechnology,Z0FBQUFBQm0yeGJSMk4ybU16eGhIS25CNWtRd3BiZXNQblJ4aU1QeG5WTU54Zm5pZURGcTdGRkg2d216VzFDUE9GaGQ5ZnNsdFhjUzZ4cGwydXBsLTdHUm5WUDJnQWp6VVE9PQ==
"Really no need. The problem is a actual gun that fires traditionally has a very limited range. Take USMC putting HIMARs chained to the deck of their carriers. That has more destructive ability and a range well over 100 miles. It makes all the guns of all the Battleships ever made look stupid. Technology has made them obsolete. 

So movies etc like to show Rail Guns. Its like Fusion always 10 years away. The problem is the very act of using a Rail Gun destroys your barrel. The plasma created is over 10,000 degrees I think and they have yet to find a material to stand up to that abuse. So you get half a dozen shots out of your gun and something that weighs in the tons has to be replaced. No sailor will be doing that. 

A few years ago the Navy had a concept of a arsenal ship. A ship outfitted with dozens of cruise missile silos. Much better alternative to a battleship. 

Also bear in mind as well that the whole idea of USA forces is we strike from far go back home to reload and you never encounter us..thats in a traditional war. USA does not like extended conflicts. We desire to hammer you into oblivion with superior weapons and call it a day.",r/militarytechnology,Z0FBQUFBQm0yeGJSREYyNnpsaUdnVVBlbWZ0RFRoUzdiQk9mR0k2aWZ5ek5sQnQ3VlZNOWwtSmxaekxNMXlLSDRUd2xmN3BDQXYtMTl2cVJKNkZwb2IwdS1sN2V3Q2szQkE9PQ==
Would it be possible to use multispectral optometry to map minefields in Ukraine?,r/militarytechnology,Z0FBQUFBQm0yeGJTTm1HSER2eVNiakxJOUhxdi1xUnlQcGRUS19sRGRFT3paQXpOeThNRlI2dTRQZVNfMzVuT2NhM2VKSm9pd2xSSVRkbk5WZVdDdzFyVm9QTnN5c3M5bEE9PQ==
"For small arms? Likely never. 

For laser weapons to be effective and especially at long ranges, you would need to generate soliton pulses which can self focus in ionized air. So laser weapons of the future will likely be pulsed rather than CW and the soliton pulses will act as bullets of light.",r/militarytechnology,Z0FBQUFBQm0yeGJTU3BudS13Z2NrcGp1TEY2dEtmdUR3X3hkT2NWLTB5R1EwdUVDNnhqYmtJN1RFbE5ScGV1UVdSU3FzMWQ2OF9wbDl2M1pUcy04cmVFb01yTkJiSGJfb1E9PQ==
"I think it’s fake. TLDR: it makes no sense to add blades to a missile that will fulfill it’s goal without them. 

1. It’s a 5ft missile, 7 inches in diameter with a 13 inch wingspan. If that hits you or any where near you you’re a stain on the ground. Why add blades 

2. This missile needs to be precise. Adding 6 more in effect wings in the final approach seems unnecessarily complex potentially making the weapon less precise. 

3. The more complex a Maschine is the higher the probability is for failure. Keep it simple stupid.

4. If it does exist it’s a testament to over engineering",r/militarytechnology,Z0FBQUFBQm0yeGNYZ3V3Tkg3c1NDeFBjSFUyNlEySWdLU3ZGTUdERHdVWW5Hc0d2OElSVVR2enhNdFJndWJ3M2VKY2FocFNWM2ZaMjNwajlEa0ZBS2plQk9JbE1kTk9pVnc9PQ==
