text,label,username_encoded
"Introduction / summary :

More problems with the courts, not just in Sirte and Tripoli, but maybe even in Misrata.

Changes to the way the courts are set up   - and legal process for those courts.   Needed soon.",r/libyancrisis,Z0FBQUFBQm0yeGJSSlhrOEkzQ2ZMUmtHSndKcTg5QTFlR3lKRW5RejNfc1FuejdleVR6a3lzOVNCM3lUbXR3VXRBa3RxZDljSGVDYmdESjVDRzFVcEJvZlRSNTlqdVItb2c9PQ==
"Summary:

The people in Tobruk must have been pretty darn unhappy.  

Is this just a problem in Tobruk, or the entire Tobruk municipality, as a whole ?",r/libyancrisis,Z0FBQUFBQm0yeGJSTHZCRzYzZmdfbWtLYkh2eXlZV0h6bzF4N0Q2YnFJWlhRY2NxUUNyTm9kSXJXQ2hiMjRJbWsxZmdHb2psMHRUV0JFMmtqaG1CWjdRNS1xejFuRWF6U3c9PQ==
"Introduction / summary : 

A little more data showing up.


 > Security forces protecting the parliament withdrew from the site, Reuters cited an eyewitness as saying.",r/libyancrisis,Z0FBQUFBQm0yeGJSRllwaEQ2M0Y2WWdmUEdLV3FOeHRmWEVoY1lleE03QTd0NVFoSHd6dERmdWx5RTJmQXN6eEpKMnBKZVVwZ3NEMGdBMEtMR3BUNk82RVhpclI1al9PbVE9PQ==
https://www.reuters.com/world/africa/protesters-break-into-libyas-parliament-building-tobruk-witnesses-tell-reuters-2022-07-01/,r/libyancrisis,Z0FBQUFBQm0yeGJSZ1R0bGNVdF9lRThlX3RGeFVSd3ZoZFkyY04wNTBrYXpFUW01WF84TDNaVTYzb1p5dXY4SS03d0s1dWJHdHhGVkIxM1I3YTNDS0IyYUM3RHVRVmNxcnc9PQ==
Libya is in a really deep hole and the politicians and warlords keep digging deeper and deeper.. so sad,r/libyancrisis,Z0FBQUFBQm0yeGJSa25odllNOEFxOUw2eW1mUHBUcU5WaHVCNXpGZEhqbWY3T1NwdjZaWDNWRG5aUjJBYlp6QUF1Q3liekZlSk1MWWo4RkRGdl9ZanFIUThCYUJOYzU5emc9PQ==
https://www.bbc.com/news/world-africa-62018882,r/libyancrisis,Z0FBQUFBQm0yeGJSZnNBRjhZYUx4ZXU1ZjY5NlJZb096T0J5U2tub3RHWkk2elJiQVdTaDk4UWFwd1RGVi1yLXBST1NJbXQtdkZOeENZNVB6Z0VjX3M0NXcxRkFOT01CVVE9PQ==
">Tripoli sees biggest rallies in years on weekend of demonstrations over political deadlock and living conditions

The brave citizens of Tripoli.   They not only deserve human rights, civil rights, democracy, but control of their own communities, and freedom from extortion, banditry and monopolies.",r/libyancrisis,Z0FBQUFBQm0yeGJSa00zV1pRc2o5a2VTTUZ2VkNpUWdvd2NCUXNyNVRFaUl6REpmSGlUbVVpNzlLTnM1OGkwblFTUUxEelhYNVFEVjlhTHV1VkFzVDZ3Rm03ODVIRUxwc1E9PQ==
">Farhat Bengdara, who is seen as closely allied with Haftar, was appointed head of the NOC by Dbeibah earlier this month, and forces and tribes loyal to Haftar announced an end to the months-long oil exports blockade the following day.",r/libyancrisis,Z0FBQUFBQm0yeGJSVDZIV2N5VWk5aDhSdUI3ajV4cW9NcmlNOWdpWVNhSUJPYzVCMWVtSWZVM3NOU3ViWV9GRGlCM3ZBdDRZdlJkM2hieXBzVDdEaUljQ25NazhwN3hYa1E9PQ==
>Libya is mired in a constitutional and political stalemate that has sparked increasing clashes,r/libyancrisis,Z0FBQUFBQm0yeGJSb3QtdmpHRktLZU9XcWg4UEZPNjNFcEg3N1FudFFlNUtnRVNCRTJJVXUzUVUxUWZXUVNIbmc3WWpZVFlnTVoycEtRWGpScmkxTVdsdi1aUXVOSmRyQ1E9PQ==
"Truly tragic. 

These Mad Maxers need to have their assets and vehicles [ and credit cards ] confiscated not only by the courts, but by the local communities.

Looking for a few honest judges, mayors, city councilpersons,  and bailiffs in Tripoli, and Sirte too.",r/libyancrisis,Z0FBQUFBQm0yeGJSMmxUVXN6Z2QtazQtdFBnMDZLSHg3Vk9idDQyYWc0eHlKQndWaVBTbWdTbE1KZFNwVjkwcVhoN09DMDlrQjhxdmk0YzZ5MVMwWnFKN1hoLXdlald1U2c9PQ==
Not anymore 😂,r/libyancrisis,Z0FBQUFBQm0yeGJSdFd5SWdibGd0QXNrQkhIeVp6LV9fNjdvZGg1aUNna2NkQ1IyZmFLVWpvbVFjUUYtRklYenBMWjk5RnRQUF8tRzh1LVptaEJyQ3Vnd2MxeDJja2U2NlE9PQ==
"Too many Turkiye larpers and simps here 
Törkish bvlls indeed 🐺🐺🐺🇹🇷🇹🇳🇹🇳🇹🇷",r/libyancrisis,Z0FBQUFBQm0yeGJSR1NhQUZtZTRJLXpKOUl6OHNqeGxuTFVLa1hnTHJPZFBCY1dXSlRpWmhrS3V6X01JN3dKSUQxYjZ2bzF0UjlyUnNZNlRkT0ZUU1VWdURLNmdBbm41Smc9PQ==
YouTube,r/libyancrisis,Z0FBQUFBQm0yeGJSdi1KNVI4elRUVFR6NVBtQ2VmQ2g1aHJHWG52b0U3SFhmNFBqLTZVYlNfNGdDaW1vUHF4RzAxcDBrRkp3T1A3SUJyekpNSG80WWN4aldCd2NBOWxxNEE9PQ==
Yes.,r/libyancrisis,Z0FBQUFBQm0yeGJST2dKeUV2QnZnOGlXTTRwLXd4RE9CY1NZcC1PMFY5ME53VHg0cV9DNTF2b0VwSUJXWDZzdllsRW1PQ1paTTZIcW1FakltYzRnOW04WklqR3FMN2pBcGc9PQ==
Nobel Pieces Prizes.,r/libyancrisis,Z0FBQUFBQm0yeGJSVmlYeGpNNF9yaGVrcjlINUpSX1gtQnhDSUE4Y1d2dWgzUTY3amw5Ti1vblZadTdNNFhaWW4wVU9nTHVNaGJVWUFqU3JIYTROQTZlcmZoRFlEa1o3Qmc9PQ==
lol,r/libyancrisis,Z0FBQUFBQm0yeGJSdG43amQzZHYzQjJjSFoxVWcweU1tcVZtMlJWeW1uUWhEa21NeUNEUy1wMTdUanFueTlldWRGcF9TQmQzWEJydDZoelJYaDVvX0FnbDNLRHpzWTJzZkc1V0w2ODFTaXZPWUltR2ptcS1BNWM9
Lol low quality fake news video,r/libyancrisis,Z0FBQUFBQm0yeGJSZWhZa0tHWS15OXlvZy1OQ19GZDNHaDFNdWJXNHZrU1BEWUJ2bUNGNHl1d2JiSzNkM01CLVJlbWNKQU5wcFJLbmI1QW54QlZlUmd6cWhzTTZUTXlnRFE9PQ==
A video full of footage from real life Libyans accurately translated from Arabic to English. Where is the fake news? Can you elaborate further on what makes anything in that factual video inaccurate from your point of view?,r/libyancrisis,Z0FBQUFBQm0yeGJSa0wtckdlVHpXMTBLa2VMenhfOFVoN2ppVVBSbFBxTFVTYjJJTHNfWGl6Rmo2ZTNnZ1JDS1VSU0dCN0FkZzZZWFlSRElpbTdJS01IMnZRMnE0cGZOZlZBNjlNc1YwdkVtelhfOTZUSzlLdlU9
"First the DNA results which show nothing at all… Libya is ethnically diverse, different powers occupied the land and people from those empires settled in Libya (e.g. Turks, Greek…etc). Do not forget majority of people are likely to be a mix Amazigh, Tuareg, Arabs and Toubou",r/libyancrisis,Z0FBQUFBQm0yeGJSUmdhMEZaWVJiUHdpX01vT3RvLVNEbXBRYk9hLXFxLW9SYWZUaDUybFNtRklvbFhFU0U4TEJnOWM3Q0FJVk94THZwMXBxNnFzUVp1UTBDbW1kYWtmTXc9PQ==
Absolutely Libya like the majority of the countries around the world is ethnically diverse. I do agree with you on that. The indigenous peoples do live in certain pockets of Libya such as Zuwara. As well as the Tuareg indigenous peoples and sub-Saharan Toubou people. And the rest of the video shows the grievances of the residents of Barqa as it relates to power and development in their region compared to the western region of Libya Tripolitania.,r/libyancrisis,Z0FBQUFBQm0yeGJSb3VMc2dEdjBmQ2JST19oS1BNNlhoM2tvRS1PUlJPZWxuQlRFMVFMMFhFUGpvSVJSejk1MkVSRmVlR09penJnazNPQzNLUUxOYkxENTVSRXFjelZCYk54X1ZjY2dqbVgtS010WkVfSkN1NkE9
"We all know what kind of people who inhibits that region but with all due respect to those who are highly educated, they have no shred of decency, they're savage, ignorant they still believe in some conventional shit and traditional stuff which they go back centuries ago, definitely this kind of mentality in such region it's not going anywhere so obviously they won't build a country, as a matter of fact, they're going to make Libya even more lagging than the way it is now.",r/libyancrisis,Z0FBQUFBQm0yeGJSUlN5X3Q2MEtxVzBxSXpkT0RTSEsyQ2lubzJRcWE1V1QyRU9pMVJCNkduRlFJYkJlWDNBUzNxd1ZxdjAwWGNYYVp3bUhtaUxMa0ExT25yR1RGTWJGUmc9PQ==
Libya as in Tripoli government or Tobruk government?,r/libyancrisis,Z0FBQUFBQm0yeGJSRi1kUnZDNTZjOExaaWh1Zi1sRXQyREZ1OFZEdG9VVXpyNGx0UzZQbUxaUERaMkpEQ0xpMk9MWEFhV3NOc29LUXZqeUxoUlhYWG5LNHhqYk9Bam1DNUE9PQ==
"https://www.reuters.com/world/russia-says-one-its-warships-rescued-68-passengers-boat-mediterranean-2023-06-19/

Even the R.F. seems to be able to act to prevent the loss of life - unlike other states, apparently.",r/libyancrisis,Z0FBQUFBQm0yeGJSMEY4VE9LaFFBVnBvZDRWcnhVTG5YUmt4cXh5X0RQRkpvLVhxTWFTWWljNHIxVGhjRVVSMWcyYjBaU3JUX0M2YUlrbW8xTmh3OS15d0FCSmhBUVdoNmc9PQ==
"Probably tripoli government as it is the most popular out of all of them, outside of libya",r/libyancrisis,Z0FBQUFBQm0yeGJTQXdsWlUzMWVIbk1nWEgxZmFnRmZWR3BTcDhNNnp4bzhIaEhOSHZTMGc3djBqeW1kdjRrUFRSWXhycW1sLU1URzA1M3ZwUk1tVllacWtFZ0pua3JRSnBiWlJoRWp2XzVTeUhLa2hid0R4Z3c9
Fitnah dogs,r/libyancrisis,Z0FBQUFBQm0yeGJTaFVUMnhpQURwYWoyMnBDZWIyRE1TTmpIU0NPemNqVGsyZ045N2s4cHhrSHJ4MmgyamRKb1c2TE5Bc3hqU0k4aEJEUV93UXJ2bFdXd09XVUc4WU1ySnk0MUhZUFZqbExRX3JCRUVJVll4Yzg9
