text,label,username_encoded
"> In order to bolster adoption of the mechanism proposed above, we provide its implementation under bgpipe, a BGP reverse proxy and firewall

I hadn't imagined a need for a tool like this. It makes sense in retrospect since I've seen plenty of tools like this for other protocols, but I haven't really looked at BGP in at least a decade and I didn't realize that it could be so crazy:

> \\# How can an adversary even get hundreds or thousands of sessions?

> The idea is that remote peering providers and VPS providers (e.g., Vultr) enable the adversary to quickly and cheaply 'click together' (virtual) ports at many (think 20+) different peering LANs. The adversary obtains transit by picking providers that also establish transit sessions over peering LANs (Hurricane Electric being the prime example), many bi-lateral peering sessions via openly/aggressively peering networks (that can be identified via, e.g., PeeringDB), and additional (less effective) sessions via multi-lateral peering with Route Servers. Surprisingly, while it would be hard to assemble enough sessions with just one port at each peering LAN (yet eventually doable), this limitation does not exist in reality; while certain providers directly allow clicking multiple ports for a single peering LAN, there are also multiple providers---this allows the adversary to obtain a 5X to 10X factor for its session counts by establishing multiple sessions to each neighbor (in fact each port of each neighbor).",r/netsec,Z0FBQUFBQm0yeGNHQU0weUVXNy0yNkRTUTFPNGN6bWxSckVPS1lIdHpzd2FvNGNMZEFZZHJPWnVEMWVMa0JsdUhLcHNrNzhUUXJ3eGNudjY5czhBOW1pYmVjcHJUaGExMmc9PQ==
This sounds like your WiFi is isolating clients.,r/netsec,Z0FBQUFBQm0yeGNNeW1MUXZqbUYzbmxVbV9QMmhfWVNtejgyaUljUGNUc2ZEcDIzT05KQW4wTWFudjJjZy0xQm43emJ4UlA3dkVJSTJvcUxWMzJPbWZOM29pUzNtSFl2cGc9PQ==
"Isn't paper saying that there's a million advertisable prefixes in a IPv6 /29 allocation, assuming a prefix limit of /48? It's been 10 years since I've had to have my head in the any BGP security or configuration, is there a way of limiting the number of announcements without adding any new security between the peers?

When I was trained on IPv6, one of the core concepts was that the structure should force aggregation in an effort to reduce the growth of the IRT. This sort of attack research implies that this isn't much of a priority in practice.",r/netsec,Z0FBQUFBQm0yeGNNUVBUR3R2SExpUUZVZE5uelJsYWJSY1lNV3ozQTM0SHRjM2hVdEphQkNDYTlSWlZ2bTU0ODl4Wnh4QVdramNJSTZra2RRMUhXem9uRGJjUE5WSkJPcFE9PQ==
"Hmmm is there a way around this? As looking through my router settings, there does not seem to be an option to disable WiFi isolation…",r/netsec,Z0FBQUFBQm0yeGNNS0M4dW1KSDhNcW01TlEtd0d2QUlFYlZjb3dpdW5HLWE2WDdMSDdyMUZUY2YzdEJMQ2U1U0k5cXc2VnZwZlMybUlYN0tJUWVjMTRhZVFNUXlhdUtBdWc9PQ==
Great work! I only read and watched the first two but bookmarking it for when I have one of my Androids on hand. Been meaning to give it a try.,r/netsec,Z0FBQUFBQm0yeGNOY24yRTR5MVVPUWpIeFlrNDhtZFFnTUJfSmtiRndNSXhac0tYUWg4dHFIek11WVlxd1E0M1ZmSWZkMUUzTl9Zb2RWSXF4dEdwWVhNdTh1Q1FuWlY3QkE9PQ==
Thanks! Hopefully you will find it useful when time comes :),r/netsec,Z0FBQUFBQm0yeGNOcFRjLTBXa3VvdW5YZk1Zck84UEMxLVdqVVRCNTdLYkdCUkFFVlpfaHo5Vk12aUNGbDJ5LWpocmdOY1lvV3MtdlVkMndhY3RYRUE2MUN3MTk1dnVhSXc9PQ==
"I don't get it. Either he quit, or they made fixes after accident. If he had quit, why he is writing about post-incident fixes?",r/netsec,Z0FBQUFBQm0yeGNOMFRxUnhHUmduR3FHNEtKc18wS0FmaVZfbEpyZElYUE9UR2FIcHB1ZEROaV9pa0F1RDBiYmxhSERwQmxwY3RPUmVLdUNsSVI0Y2kta1psRkJiN1NZbkE9PQ==
"This is some of the most egregious fart-sniffing bullshit I've read in a while.

e: Oh, and of course it's an ad. This whole account does nothing but advertise his startup lol.",r/netsec,Z0FBQUFBQm0yeGNOQWJ2M05GZVc5elRYbzN6OUtLZWV6Tlk3S0cwUkN3d19pSi1EMmQ2TDFCVFpTR2VPdkt5R2J4bVR0NHR5RzZYUnZNeEJPTllIdlVRSHowZ2FEY0g3c1E9PQ==
He is saying he fucked up so big that he quit his job to create the startup he's promoting to be a fuckup consultant.,r/netsec,Z0FBQUFBQm0yeGNOZGdrNVZxZE81VHpmcmpvTHY5Wnp6WGE2bDZEdFl1S3U1QlM1dU9hTVE1Wk9oNFVQb0oycWhnNG1CVDdaU0tYUGJvQzBhSjlqTmhFMTZUcTk1Nkc1S0E9PQ==
Oh yea. I thought it was some Medium article when at the end it was advertising it. To the down vote vault it goes,r/netsec,Z0FBQUFBQm0yeGNOTnJ4cWVMU01qcHhyaEpzS29mdXc2Qk05VGZHbklIeHlqWF9tNU5zMTZtY2xmRFdHQ1V5NWVEQl8tR1UyMVlkaXdVSS15MEZpX3ZpT0pGZEVkaUVIenc9PQ==
"Didn't read the article.  Obvious spam.

I can tell from the clipart hero image that he deleted a schema in his database using ""AI Data Masking"".  Clever.",r/netsec,Z0FBQUFBQm0yeGNOMGY1Nm42STNUNFRnY092VlozTHphSzRBalRnTTRSNU5LQlpnZHRKU0JPM1FldHBLZk56bWRaY2U1dHZ5T0gzOHdMUEJIam5WZmxCdUxkMnJBLUp6YkE9PQ==
"Who is not going to rotate away from them not wanting to lose trust with Chrome? It's a double edge sword because it's possible a ton of sites show warnings and users get used to accepting them as normal. 4 months should be enough time for anyone who is paying attention though.

I'd imagine Entrust goes out of business though.",r/netsec,Z0FBQUFBQm0yeGNOSE1xM0dXOVRydlk4ZVNlY0hPSzlrbjR3dVY4OURUZmoyWFo3VGtDeWZXZ0k0eGNwTFF3ZWxJcGV1Q090VFBDSkp0b3prYTRISUVrYjZVNFdYbGZJZmc9PQ==
"Tbh, I've always found this technique to be a bit overrated. Effectively, this is exactly the same thing as writing an ELF executable into /dev/shm, executing it/loading it, and then unlinking it , except this solution is less portable as it can only be used in systems with a libc that supports `memfd_create`.

If you are using this technique to execute a capability via execv(), a defender or another actor on the system can still easily recover your tool by simply reading the symlink in `/proc/<PID>/exe` or `/proc/<PID>/fd`.

Additionally it stands out pretty badly if someone looks into `/proc`.",r/netsec,Z0FBQUFBQm0yeGNOZ1o3ZGZoQWZOUW1UakhNLWdtOFozcFZVemVrSkIxVDkxb1NERTQ4eGE3ajZvLXF3ZGN5TXhwb3B1cV9LNEhqdE5fMTgxbUFldmxYU3VnbWhoMFhsMnc9PQ==
He never responded RIP,r/netsec,Z0FBQUFBQm0yeGNOYTh3bHFMMnZ0ZjcyY1RpZ3VVV3RJZ3A1OU1FbXA4SHg3VThJdWhkUmg2ZXJZa0N0SGxVV2hKUGg1alN3S2ZxeUFvcGpsbmtsLXhCYTBpOGo2RzVvQmpVZklyelFaOVRTcjF2bEUxR2pVaXM9
If any of you guys need a hacker let me know,r/netsec,Z0FBQUFBQm0yeGNORVJuamdmZS1EaXlhZy1oTzlTWVVVN0MtSlRTQ1dDd3hsek1jVlZ3anh3RjJQWTZ4NVI4dVFfUWpjQUNVZERvWHNvUjBiVFY0S2hlYm5BMHppQUh3V0E9PQ==
"Not what I expected to be reading over breakfast but readable and interesting anyway, thanks.

For the JSON issue where a huge portion of the input space is instantly wasted because it ""has to be legal JSON"" could it be split into two test phases, one fuzzing around all the non-legal-JSON inputs and another where fuzzed inputs are explicitly wrapped in legal JSON formatting to some degree to ensure they always pass that first pinhole step?",r/netsec,Z0FBQUFBQm0yeGNOWDU0QUxfc29CSlNxVDU2eUg0QVJXMUs1MkdTZlE5elhVMEZmV3BxNmJUTHMyaHQ3eVVVTnJEU1ZBOUROd2dNRjlFQjFfRUZQX1YxbC03ZDlyUTF5a19fWk9aZjNyNHJtZ3NoSEY2U3dpa1U9
"My use case was mostly running ELFs in embedded devices such as routers, which did *not* have /dev/shm mounted (which, even then, is oftentimes mounted noexec), nor any writable mounts.

> except this solution is less portable as it can only be used in systems with a libc that supports memfd_create

This tool generates code that calls the syscalls directly (on target langs where this is possible). You can also optionally use libc (to not hardcode the syscall number), but it's not required.

You're not wrong about reading the ELF from /proc/<pid>/exe, but as a note, that does require root to do.",r/netsec,Z0FBQUFBQm0yeGNOVFFUbmk0emZ3NzEyZDQwNHAxeUY1dUpYdWlIanpsQVNwTDZ2azV3U2NERU82eldaR19IbGQyX3BQQkJlYmVncmtxMWFBNWZQdVItRFpMSUVNNEpyV1E9PQ==
"Wow, this is amazing. Much appreciated!!!!",r/netsec,Z0FBQUFBQm0yeGNOWFdRSHJLb2NPRXVqLW50dTBpM1BHcHdHUkNkc28yTlZXaU9RSVQ0aHQ1ZkRpa2t0bWlDcDVjdFIzaUhFOHFoa0lKYXpkZ2JCMHp2SHNVSzZsNUc1RTFYeGl2ZWN4R293dHZEZndCOXVabWs9
"> The strategy has found countless security-critical bugs (think tens or hundreds of thousands) over its 30-odd-years of existence, and yet faces regular suspicion from industry and academia alike.

Over the course of most of those decades I've yet to encounter a person who has an issue with fuzzing, are these people real or just padding the article with an antagonist?",r/netsec,Z0FBQUFBQm0yeGNONm90VmdDcVI0Smw1bTc0Sng0dHZWY0kwbXNfaERicHpGSjljTC1ZLWQydDBmSGtjVGkxcFg4YjYteGFHZjk3SkE5LTBoUFhRMVZkM0loV19fcEJJVXc9PQ==
"maybe it's the security equivalent of nine out of ten dentists recommending the use of any particular brand of toothpaste :) Nine dentists would be happy if you brushed your teeth with any toothpaste, and the tenth is a weirdo who likes only one particular brand of toothpaste.",r/netsec,Z0FBQUFBQm0yeGNOV0M2OWEzblUyWHYzZ3RQQXdhNmhTWXlZR0FoVGdBejk1Z0pZSVhhYWlIQXFMXzdYYTdmVWNKdTkxaVJiZ3l4V1BhekpFTE54SktLRUZ2M3p2ekZQS3c9PQ==
"Yep, this one reads better than your last article you had to remove out of embarrassment. (The one about channel bleeding iirc)

It's still rather shallow.",r/netsec,Z0FBQUFBQm0yeGNPYUdXZjVuUVhjUnVmR1pVOXJxTm5aVHFXdmhKc3l1NFNCbzZzMjhPdEdOc0wxUWpuWlBaMmdPVWFPWEFQOVU4ZzFQMDhNMG1wQXFjX09Rb3BfSjJOemc9PQ==
"I feel like the title promises more than the article delivers. I honestly thought this was the introduction to a much longer piece and I was ready to dig in.

A better title might be ""An Overview of the Methods Used in Enterprise Wi-Fi"".",r/netsec,Z0FBQUFBQm0yeGNPT3RsdTJLQVQ3VUxHRzZZUnI1N3h2b3RIZjlSV0VydlZCa1lwempfc3huTkRvM0lqUHd4cXA0VkFBMXJmeHJjZ0U0elBlRVMyOFM2cGtrdVMycldQdDFuYWlkbFY3VEFrTG15OFlWYzRhQVk9
where's CoA?,r/netsec,Z0FBQUFBQm0yeGNPUXNDaXYzSU9HR3lRZVBncXE3dmxxQ1AybUR0TmR3QWg4UzJUelB6YkxjbkhjN3I0eFZkb0JVcVNZWFI5bU5hdXRDVF9VdUNtRnRkMEhKSFhLZXFCeGc9PQ==
"All post URLs also seem to incompatible with the new blog. It has become a traditional between companies to do that or what?


PLEASE RESPECT YOUR AUDIENCES!",r/netsec,Z0FBQUFBQm0yeGNPOFMxTjFZQl9DdVlRQ1paaGxGWFZmOEVESEh0dGZ3NTlVX2ZiVkRHM080aTdJVzFQXzR0NWp6eWR2Z0VMZEpMTkdYM2M0TmR4ZHJYR0k5SnlxSUtOSHc9PQ==
"You could say their blog now lacks *intigriti*.

(•_•)  
( •_•)>⌐■-■  
(⌐■_■)",r/netsec,Z0FBQUFBQm0yeGNPcXJ3SFpEbVhldzRacWo3dFVpZ0t5V2xUb2dNODdxNDJlbG83OXhCb2FxY2ZNSmVJYk43SFoweTRYWjB1RXk1V3hVTFpYeUtrUnQ0eVlKbHlnRDlkaE5kSFdXU2JGTlpremsyck1LTk5TWHc9
"And how exactly is this relevant for this sub?  
mods asleep?",r/netsec,Z0FBQUFBQm0yeGNPWFc4VmtpSTllbzZGZ2t2LXFqakhIV3ZDSXQ5bGFuNVBNMjRJcHpHdWJHV3FmNEkyVjdILXpvM3Y2bWN2SnloRXNtRHBLQUZoSy1wbldxXzJ5anZ0dHc9PQ==
Okay...?,r/netsec,Z0FBQUFBQm0yeGNPVm1uVVcxRmRaU2xnTXNyWlJvOHp6RFhkU2dzOHZzVFVyS3k5UHcwY29KQWtMU0FYYWhkU29fc2FHV1piLU14MFhfY1I0RHB5V1Z0YlgyMWw3OXo0R3c9PQ==
"I'm with you. I don't know why a website complaint is being kept here.


People are downvoting you so I guess they want these posts.",r/netsec,Z0FBQUFBQm0yeGNPYVEzTTlSN253aFBtTl84TmxnclVnS0s2cmhMeHlhNzFoc2EzZDBUaGF3U2pfdi1wdTJtbFUzU1NHVy1RS2dTLUVNQ0pUczdfWGQ1TmdoM2M1Y3UxUEE9PQ==
Hey! This is from Intigriti 💙 We just did some changes internally and we will update this ASAP. Sorry for any inconvenience and thanks for spotting it!,r/netsec,Z0FBQUFBQm0yeGNQWEZkbWlfelNhOEY1VFlPZ0Z2Z0htal9POFlZR0FkcmhNYy1MaVZaRmY2RVVySllDbGxCeWNHQ3AzXzlEUEZFLVNhbWxscjBGVWpRZ2VEcFlOemtpX2c9PQ==
"It will come back we promise, it is a bug not a feature :P",r/netsec,Z0FBQUFBQm0yeGNQNlg1SjBteU1rWk5IOHFUc3lNODkzSFlDcUdBZDd6TWJJQWVrejhXSmN4bDFHNnBjd3Vuc0I1Yzh5a1h1Uzc4eEk0VTBIS0ZfRDg1bEVETnBfQVZucFE9PQ==
Can you give an example?,r/netsec,Z0FBQUFBQm0yeGNQWVB4NzhnWFNqN2FBTTE4ZmtJZTMydW5USkd2NTB0VHJtR1BidG5PaE93T2s3RnR3dUREcjJjZ0JhTnBWa2ZGSHkzdW1uN2l5MmFjQ2k3THhpeFFFRWc9PQ==
That moment when you have been reading for over five minutes and look at the scrollbar to the right.,r/netsec,Z0FBQUFBQm0yeGNQbFo5TkJhZkdnc3M3NmNsY1F3YS1KNlpmMHlnWjZqRGhUVDl4UE9YZHF1TFJMaEJUTVVCQnZvQXhDdGhMUF9qTDRGY3FaWC1JZHdNOHB5MDhQOUxhd3c9PQ==
FYI it has been fixed [https://blog.intigriti.com/feed](https://blog.intigriti.com/feed),r/netsec,Z0FBQUFBQm0yeGNQdExuTVFiUWhEakxlVXdhbmE4YWtoQTRLSXRfMlhHWllLUE9IXzhVNXg4cC1xTXY4bDJzVGFyY0k5Y3BCRHlUSnQ5RHVCR09JLW0zdk9yVHJDZnE5cXc9PQ==
Seems to be back: [https://blog.intigriti.com/feed](https://blog.intigriti.com/feed),r/netsec,Z0FBQUFBQm0yeGNQMEh4XzQ4d3BaRXRpYjNMY3lOWDYyZlJmcmhmVlN0SGNNbzRiQXUtMW1JRExPODZtdUI2UUNuanpLNTd1c2lrNF93Rnl3eGp2aXNZSkdMZWZaSTA4SXc9PQ==
"I'm not even done reading yet, but it seems like just the base code is garbage.  Binding to every address by default, hardcording a printout of 127.0.0.1 ?  Putting allowed URLs under performance tuning?  

What a fiesta of terrible choices.",r/netsec,Z0FBQUFBQm0yeGNQdDB3UXpmcTFwZEhyT3owdVlEQzFVcENtVHFJTER1QzRlNWRiY1k3b2hXM01rZlZxVmlMdjVLZENnWTlqU2xzcmpTbmJaS3RweHVUaHpyak96RHhKbEE9PQ==
"If an attacker has enough of a foothold to steal your browser cookies, they likely already have access to everything else including the credentials you log in with in the first place. So users should probably focus on securing their computers from physical and malware threats rather than worrying how cookies are stored. On a compromised machine, all bets are off.

> Stop using cookies on high-risk websites, such as those that collect personal information; go to your browser’s settings and disable cookies for those websites.

This seems like more of a privacy concern rather than a cookie-theft related one.

> Use a third-party application to defend the files in which cookies are stored. In case your machine is infected by malware, this third-party defense mechanism will protect against cookie theft.

What third-party applications would be recommended for this?",r/netsec,Z0FBQUFBQm0yeGNQbGkySVczRjJoZkdNTF9mQmFMNW1NUHBoZlVvdzJaX294S0lpZmt1dlhNNmUzUURFcGRyMzNDWUl4eW9aRkp0cUlEbFhmTEFFZ2Fyc0ROZFpQM053MEE9PQ==
"Worthless blogspam that basically amounts to ""OMG, did you know that malware running on your PC can exfiltrate data, and that cookies are data?""",r/netsec,Z0FBQUFBQm0yeGNQMVlZdDAwUWJScXBWMWZyelJfb2ozdG5DTUJqZlRVTWpGSWtIS3Jjb0RkWE5MNWZoZlIzYi1wT2MzaUF0UGlzTmU3SEVCNGZTZVQyY3M5S1JqZFZxeWc9PQ==
Where’s that guy who shut down their internet for a week?,r/netsec,Z0FBQUFBQm0yeGNQWTdPUk1yMjh3OEJRcllRV2hOWWk4T0g0Y3R5OVF2b2FsS3E3ZF9qN2dnU096cy1aVHRIb0hoWjBzbHNtakpwYzJpcU1KWFBhN3RQNXB4MkFDWFhfRUE9PQ==
Can you tell me if onlinebluepills.com is a legit website? I'm looking to buy Saheli birth control which is only available in India. Thanks.,r/netsec,Z0FBQUFBQm0yeGNQdF90N0hkX3hoQzhlWnltOEN0VkFDSnFhTHB4S1JaLUdOYkFYUmhfTkMxRXk1cnRMYk1oRVdFeVZTT1BsUVlTbE8tX09BNGtyck9wUVB5Sm5mLUx3emc9PQ==
NPM is a plague.,r/netsec,Z0FBQUFBQm0yeGNQVFpHYzRRbE1rY1BTTW4tSEw5bW9JYmkzTnRxQkdwM0pTT0pWNmJHRWNGaHk1Zm04NU9ybGNQYk15Y1hfck5jTjdNdnJjeFFsTEJhVnd1V005b3F6Z0RXdHRZVlpLNy1qdUZuZGxzbkliQUk9
"Great write-up, but good lord this is a horrible situation. Again.",r/netsec,Z0FBQUFBQm0yeGNQUE9aLUxpcUtVZW5GdVpuNGptejdQUmNhZUpzUlZDWVJ1Z2VrcU1vQlpRaXNFZXI3U3Q2WnFCUWhGUUpTbGljclN1WFdmLW5CcXJONTBQZXRWSk5kV3c9PQ==
Macrium reflect.... Saved you a click...,r/netsec,Z0FBQUFBQm0yeGNQVzRfM3o5XzhQRFpqWnN5ZkxkWlNXLTRJNzFCYS1Bc3l0Z2RCTFBYUlRnOVFEVnYzSVRmYnZ1dE4yajR5SWRIOXBLbmJoOU1WQ2NKQzEwYVcxTXg3SUE9PQ==
I’d like to know who thee shitty isp who provides connectivity to NK.,r/netsec,Z0FBQUFBQm0yeGNQV0I1Y1duT2FVYmZLYUhZS2JaU3RLOFdSU1M0S2dKOG5MZHFrRFJjU2ZhcmNLNVVmbVRRVjZRbmwxV2xIRkU1dS1WM09wLTBHWF9MNU1RSlNVYjl5RDk2eVc5V1JpcVRFWUZKWFJFSjZNeVE9
"Couldn't agree more.  
The problem is that production (Java) server is written by AI engineers that lack security orientation, never read the docs, and hand the responsibility to the users.",r/netsec,Z0FBQUFBQm0yeGNQTDhJSkx2NU9RSEF3MHpYRHJtZjMyOFJhU3pxdG5UOVZlNTh4Y2dPWjJxWUFqTW5GaXRULXZEVEVlMzhmQm9QVjRsU2s0cDZLMElQajhXU21DQjJTMUE9PQ==
"Another one? This is an  8 day old article on RegreSSHion, and isn't new.

This is also an ad for this company.",r/netsec,Z0FBQUFBQm0yeGNQYURlZUZJYkF4blFoU1dQOXRraFBsUXgzTEpHVFN5VFpvTGw4cV8tSDZZSFYyanBLMUhHQ0tLbnUyS1hjVHlVdF9pQnBkUjExQlp1aFl0RnRpb2RZM2c9PQ==
"> affects OpenSSH in versions 8.7 and 8.8

> OpenSSH 8.8 was released on 2021-09-26

I sleep.",r/netsec,Z0FBQUFBQm0yeGNQSEdkemNyVnFlcUNzSFU0OXF0aVRoVmo0UWFsT3RTSW4xOGdJN1ZJcWw3ZXpmMXVkamI4SkZ3Y0s3WlowOW83cEZXc2p6enJfaUpERXZ6ZTBsa3JZbEE9PQ==
"As someone who maintains Linux in the corporate world, trust me when I tell you that many systems are still sporting Debian 8 and red hat 7",r/netsec,Z0FBQUFBQm0yeGNQT001QVAyVFNHVkQ1WWRIbjFKV1QyRm9OVG1PMHY4UmxxRjRvNTV1cmxqUzdyWklTaHBEMG1Ea3RUOEZvbXQzaE5uM2JidXdEMU8yMm9fWFdocmoxZ3p3WXk1VGlrSk9kazh4M1FXLUpBc2c9
"""Debian 8 jessie support has reached its end-of-life on June 30, 2020""

Wouldn't call that maintenance.",r/netsec,Z0FBQUFBQm0yeGNQYWpXcmtVZHc3TUgtWmVyX01XaTJmbnQySTBMSHktSUYxd3ZhSTR5cE1vZUE4T2tjR09oUk1DSTBBY2drNXFhNy14VTB4TFRyd2RsZ3NUOTBoVldQUWc9PQ==
"Trust me I know. I was recently looking into a company's Data Center and found it loaded with tons of no longer maintained releases. Some of these machines actually had public IPS. Thankfully none of them had SSH open through the firewall but it was a mess.

Businesses get very comfortable because their Linux distributions hardly ever need to be rebooted, and just work, so they don't think they need maintenance. There's still a bunch of these ""if it ain't broke don't fix it"" CEOs out there. Some may call it a travesty, I call it job security.",r/netsec,Z0FBQUFBQm0yeGNQQUdPQWg3ZWZTQllxaGZQeEVLenRsbzM0R19OcEdUYjREVDZhbk5hQWVUQzdPZFJ3cXZ5SDU5SGIwMXl2OTRZSklvb1FpelFXTXRpNDYtdHh2VVBjbDBUa2wyOUNrNTJtbDgweHhXZzVRaUE9
https://nvd.nist.gov/vuln/detail/CVE-2024-6409,r/netsec,Z0FBQUFBQm0yeGNQMy1hR0toajhFemlZdUVuaWdPMjNtYzFsY2w0RFB2UGdlWEZtamt2bzkwSnhrOFBEdVB2T25PcWg4OHk2WFBwU3N5VHJBYnNxTzU2T09HRE01UkxwalE9PQ==
Busy preparing for his book tour I’m sure,r/netsec,Z0FBQUFBQm0yeGNQSUx1NFJlWnQ3S1EzcWJJX3JGWU44ZnlmbUVtSnFRck1VWkxueE5EMUtaMkNWZ1hHeFp6aWdFUDdSVXZmSnBLcEJnZEdmZjZOTE0tRnB4UlozNldZLVE9PQ==
npm - Because why NOT include tens of thousands of lines of code from hundreds of random authors in your project?,r/netsec,Z0FBQUFBQm0yeGNQVGhGUlcxcDBuVHZ3eGVXT2p3SEk1RGFLUlhUVkI3elVuNTNMSEFDblBIOUNZUm1Gc3RZVFVXdVVmR3lUNmlITTdBTTY5U3VTbkdqQlJqb3BHaHVHTHc9PQ==
"This is why corporate repos are making a comeback, and tools like Artifactory with jfrog/xray are gaining in popularity. How many more examples do we need before we deem it irresponsible to directly pull from NPM (and others).",r/netsec,Z0FBQUFBQm0yeGNQNUJrenlKUXlZVlhpSFhYMGlVcjk2eGRjN0Ftc0Z5VUNCN09IbjZKVXItbHJIQm5aSHBMX2JhY19EMkk4eDQxdEtCd1RlbENvVjVPV2VpYWlxbGozb1M0WTg3RjA2QjZaeUNfWU1TTFpHVTQ9
"You know that’s a very good question..🤔  My guess would be Chinese Telcom
maybe?",r/netsec,Z0FBQUFBQm0yeGNQSkhpb2lwQlRMQ1BZNXpRMThlTFl5Qy10enk0TUNTbTc3aUpxNkdlVElITDRPaVl3ZTNzb3dHcEZGV3NjdkRkM29lLVdSVkdYWGhlbXdLTXNJVFduYVE9PQ==
[Or just include ~8 lines because you're so bad at coding you don't know how to left-pad](https://www.theregister.com/2016/03/23/npm_left_pad_chaos/),r/netsec,Z0FBQUFBQm0yeGNQQzVlQ2xycklIY1lKa1VnLTRkQk9HWG0yTEdrWkcwTzBlTk5FbkNxYVhfaWJsdGFKRzZ1eHdLSWJ4Z0FtTW1PZmxvNkduWkgyM1RnR1dYMHNQYkdlUmc9PQ==
