text,label,username_encoded
">Poland is close to concluding a contract with South Korea to purchase a further 180 K2 Black Panther tanks, some of which will be manufactured in Poland itself for the first time, the defence minister has announced.

>Władysław Kosiniak-Kamysz was speaking after meeting in Warsaw with his South Korean counterpart, Shin Won-sik, on Thursday.

>“We have full confirmation of the will to cooperate and provide all technical information as soon as possible so that Polish arms plants can prepare for the production of K2 tanks in Poland,” said Kosiniak-Kamysz, who noted that the final contract would likely be signed in September.

>

>In July 2022, Poland’s former Law and Justice (PiS) government signed a framework agreement with Korean manufacturer Hyundai Rotem for the [purchase of 1,000 K2 tanks](https://notesfrompoland.com/2022/07/29/polands-land-forces-will-be-most-powerful-in-europe-says-defence-minister/). Roughly half of them were planned to be manufactured in Poland by the Polish Armaments Group (PGZ).

>The following month, the PiS government signed an executive contract for the delivery of the first 180 tanks – produced in South Korea – for $3.4 billion. They [began to arrive](https://notesfrompoland.com/2022/12/06/first-korean-tanks-and-howitzers-arrive-in-poland/) in December 2022.

>Kosiniak-Kamysz said yesterday that a second executive contract would be signed in September during the International Defence Industry Exhibition MSPO in Kielce. Again, 180 tanks will be ordered, but some of them are to be manufactured in Poland this time.

>“Yes, there will be production in Poland,” said Kosiniak-Kamysz. “The minister \\[Won-sik\\] has confirmed this…All efforts and resources are directed towards getting this production started as soon as possible.”

>

>However, he admitted that “preparing the production line, preparing and adapting the technology to Polish conditions takes time” and claimed that “unfortunately we have inherited major delays in this area” from the previous government.

>The head of South Korea’s Defense Acquisition Program Administration, Seok Jong-gun, confirmed yesterday that there is “a high possibility that the second executive contract for the K2 tank exports will be signed in Poland this September”, reports the Yonhap News Agency.

>In April, Poland [signed](https://notesfrompoland.com/2024/04/26/poland-signs-1-6-billion-deal-with-south-korea-for-rocket-artillery-launchers/) a $1.6 billion (6.4 billion zloty) deal with South Korea to purchase 72 Chunmoo rocket artillery units and several thousand tactical guided missiles, adding to 288 rocket artillery launchers[ ordered in 2022](https://notesfrompoland.com/2022/10/20/poland-to-buy-288-rocket-artillery-launchers-from-south-korea/). Also in 2022, Poland ordered [212 K9 self-propelled howitzers](https://notesfrompoland.com/2022/07/23/poland-to-buy-fighter-planes-howitzers-and-tanks-from-south-korea/) from South Korea.

>Those deals have been part of a major military procurement spree launched by Warsaw in the wake of Russia’s full-scale invasion of Ukraine in 2022. This year, Poland will spend the equivalent of 4.12% of its GDP on defence, which is the [highest figure of any NATO country](https://notesfrompoland.com/2024/06/19/poland-to-be-natos-biggest-defence-spender-this-year-as-proportion-of-gdp/).",r/europeanpolitics,Z0FBQUFBQm0yeGNEOWdiQjJ3MlNxQ3V1bmoxMGZxUUIxUDhkOExoUjlsZVd2dHl4NWtVTW9HckY0aWRwV0xzZVllNk1aVHlGUWlfXzJuRE1TTm1wekU4UHhXMGJ5b0pEQXc9PQ==
">**Bulgaria’s meteorological service issued a warning on Saturday of dangerously hot conditions across most of the country due to temperatures reaching over 40 degrees Celsius.**

>Doctors issued warnings, addressed especially to the elderly and chronically ill, to avoid leaving home during the hours when temperatures peak. Authorities in the capital city of Sofia are organizing the distribution of bottled water in several public places in the city center.

>The uncharacteristically hot weather for June has continued for about a week. Meteorologists predict a cooling down only by the middle of next week.

>The southwest and west of Bulgaria are usually the hottest part of the country. However, those areas are also mountainous, and temperatures there reach approximately 28 degrees Celcius 1,200 meters above sea level.

>The exception to the warning is a thin strip of coastline on the Black Sea, where temperatures are not expected to exceed 30 degrees.

>Source: PAP",r/europeanpolitics,Z0FBQUFBQm0yeGNEWXA2cUVGTmo0VGhIY1R6UmMtTU0wQlpacGZUN1g4NnVkLUVRb3JTWTJzQm5Qb01USGpjaVg2QktUeXRwZmw5R3lBYS0wSGthVUpTVnYyeFB3c3g0QXc9PQ==
">**Radosław Sikorski, the Polish foreign minister, has said Vladimir Putin “over worries” about Russia disintegrating after the Russian leader claimed that defeat in Ukraine would mean ""losing 1,000 years of Russian statehood"".**

>Sikorski was responding to a speech made by Putin on a visit to North Korea in which he argued that a Ukrainian victory could bring down the curtain on Russia.

>Strategic defeat, he claimed, would mean the end of Russian “statehood”.

>“It means the end of a 1,000 year history of the Russian state. I think that is clear to everyone,” he added.

>Taking a swipe at the Russian president, Sikorski also pointed out that Putin was incorrect on a fundamental fact of Russia’s history.

>""Vladimir Putin is worried that his defeat in Ukraine will mark the end of 1,000 years of Russian statehood,” Sikorski wrote on X. “But these fears are exaggerated. Firstly, Moscow was only founded in 1147.""

>He added that Russia survived defeats in the Crimean War, the Russo-Japanese War at the beginning of the 20th century, World War I, the Polish-Soviet war in 1920, Afghanistan, and in the Cold War.

>""After empires, national states can continue to exist,"" Sikorski continued.

>Source: X",r/europeanpolitics,Z0FBQUFBQm0yeGNEdUQxUFVhZzc4VUY2ckZPUmhfQVNyQ2NqVTRnbTlVUkQxZzgzaWc4SUZfNktxdnVYeTF6anlhQjhtcmc3azZBOGl1VWVONWo5TWVYbWV6aGlaMjNra1E9PQ==
Any replacement in the works?…,r/europeanpolitics,Z0FBQUFBQm0yeGNEUWpoQU9kUjFzUFVaZXlCOVRkMDRfSWJBQlVGc1pGMWp0RUhjN1llS0J0X3ZkbldwQ0dGYm5YWDRUTzBhbDI2YVFic2F3blVTSkh6LTNoNU9UajkwUXotUlZWWDU4VjN4dmJOWkhGM0RVWDg9
">President Volodymyr Zelenskyy dismissed Vasyl Zvarych as Ukraine's ambassador to Poland on 21 June and appointed him ambassador to Czechia.

>**Source:** decrees posted on the President’s Office website, as reported by European Pravda

>**Details:** Zelenskyy dismissed Vasyl Zvarych as Ambassador Extraordinary and Plenipotentiary of Ukraine to Poland in the first decree and appointed him head of Ukraine's diplomatic mission to Czechia in the second one.

>Vasyl Zvarych was appointed as Ambassador to Poland in early February 2022.

>Prior to this, he served as Director of the Foreign Ministry’s Second Territorial Department, Deputy Director of its Information Policy Department, and Minister-Counsellor at the Embassy of Ukraine in Poland.

>The Ukrainian Embassy in Czechia has had no head since July 2022, when the then ambassador, Yevhen Perebyinis – now Deputy Foreign Minister – was recalled.

>Czechia has repeatedly asked Ukraine to appoint an ambassador to Prague as soon as possible. In November 2023, Foreign Minister Dmytro Kuleba announced that Kyiv had decided on a nominee.",r/europeanpolitics,Z0FBQUFBQm0yeGNEek0tS1VWbXpZcFBFWDVVVXo3Q0lwZ0pBTVhPVkcyVnhVWTdVaW9uN09lQmNBTVNxcnBmRzJwM21XR1V4bnluam9lMHZ4N2ZobzZrdkQ2eENkdGhJNGc9PQ==
"Certainly, yes.",r/europeanpolitics,Z0FBQUFBQm0yeGNEOThfdXB1NnhrSGhqV3daRnpFTS1qeVZpU3JKWUVjODlBN0E2S1E1dWpzMl8wWHBPODJyQXcwaHQxZkZJUk9FYmZvMEdHRzhfZFBDM0t5eXc2M1loU1E9PQ==
Geez.. we all pray for Russia’s ***transition*** to a better statehood…,r/europeanpolitics,Z0FBQUFBQm0yeGNES2Y2M0hsX0JDWWRQaTJrWWF3RnZHTURUTnB3UmJfUngzaVZyX1R1Q09PamZjV1k2VHhGelBaa3FueGtaYU9TWngyT0QtWlJBa1ZRcnV4Q1FNS3dBVHlvR1piRUdSSERXVGt5eWJ6OTJTRmc9
">Students from Lithuania’s large ethnic Polish minority have been able to take high-school graduation exams in the Polish language for the first time in a quarter of a century.

>This week, 778 pupils at Polish schools in Lithuania took exams in Polish language and literature, reports Lithuanian state broadcaster LRT.

>“This is a historic day for us,” Krystyna Dzierżyńska, president of the Association of Polish Schools in Lithuania, told the Polish Press Agency (PAP). “After a quarter of a century of patience and pushing, we have finally managed to restore the native language exam in our schools to the proper level.”

>

>With around 183,000 members according to the 2021 national census, the Polish community constitutes 6.5% of Lithuania’s total population and is the country’s largest ethnic minority.

>However, in 1998, the education ministry decreed that exams taken in minority languages would no longer count as official school-leaving qualifications, reports PAP. Many pupils at Polish schools continued to take exams in Polish, but they had to also separately sit official Lithuanian exams.

>In 2019, the Lithuanian and Polish education ministers signed a declaration on the education of their respective minorities in each country. According to Poland’s most recent census, also from 2021, just over 10,000 people identify as ethnic Lithuanians.

>That agreement led to the restoration of high-school graduation exams in Polish in Lithuania. In 2022, a core curriculum for students taking Polish language and literature was introduced, notes LRT.

>

>On Tuesday this week, the first set of pupils took final exams based on that curriculum. Among the essays they could choose from was writing an interpretation of the poem “The Envoy of Mr. Cogito” by renowned Polish writer Zbigniew Herbert. The results will be published on 12 July.

>Dzierżyńska told PAP that she hopes the restoration of official exams in Polish will help improve the quality of Polish teaching in Lithuania, which “has been pushed to the margins in recent years”.

>She noted that the 2019 intergovernmental agreement has also facilitated the import of new textbooks to Lithuania from Poland, replacing previous decades-old ones that were “outdated and physically worn out”.

>

>Danuta Szejnicka, a Polish teacher working at Lithuania’s National Education Agency, told LRT that Polish and Lithuanian teachers have been cooperating closely to “balance sometimes-different teaching approaches” and ensure that, “regardless of the language of instruction, \\[pupils\\] develop the same skills”.

>Last year, Lithuania’s prime minister, Ingrida Šimonytė, [called for Polish](https://notesfrompoland.com/2023/02/02/polish-should-replace-russian-as-second-language-in-lithuanian-schools-says-pm/) to become the most commonly taught second language in her country’s schools rather than Russian.

>In 2022, Lithuania [introduced new rules](https://notesfrompoland.com/2022/05/25/lithuanian-justice-minister-changes-to-polish-spelling-of-name-under-new-law/) allowing Polish letters that do not exist in the Lithuanian alphabet to be used in official documents. That resolved an issue that had long been a cause of complaint from the Polish community.",r/europeanpolitics,Z0FBQUFBQm0yeGNEdUc1ZHVTNUt4R1czdHkydy1Jb1V6Q0I5bnJibURFTEVHdE9HT2ZzeklOSzAzVWtQNEstVVllZ2VWRl9YWU1tS2xVWDROczYyYWpQa29LU0ZkOU9kTEE9PQ==
">Poland’s President Andrzej Duda has met with his Chinese counterpart Xi Jinping in Beijing during a state visit to China. The Polish leader said that he had raised the issue of Russia’s war in Ukraine and the crisis on Poland’s border with Belarus during the talks, which also focused on boosting economic ties.

>“I am very happy that, thanks to the fact that President \\[Xi\\] calls me a friend, which is a great honour for me, I can contribute to building \\[Polish-Chinese\\] relations together with the president,” said Duda afterwards.

>Noting that his second and final term in office ends next year, Duda said that he “hopes that these relationships will also be built in the future…\\[and\\] will always be based on common ideals…\\[and\\] on mutual respect”.

>

>Ahead of the talks, Duda had told the media that he would “present our \\[the Polish\\] view” on the war in Ukraine to Xi. “It is no secret that China’s influence, including its influence on Russia, is certainly enormous,” he added, quoted by the *Gazeta Wyborcza* daily.

>Duda also said that he would tell Xi about “the realities” of [what is happening on Poland’s border](https://notesfrompoland.com/2024/06/12/the-renewed-poland-belarus-border-crisis-explained/), where Belarus and Russia have been orchestrating a migration crisis as part of what Poland and the EU call a “hybrid war”.

>But, said Duda, it is also “very important to me that all the difficult war situations taking place today in Europe do not disturb the idea of ​​economic cooperation between Poland and China”.

>However, he warned that “the war Russia is waging against Ukraine interferes with trade relations with China and hinders the implementation of the Belt and Road initiative”, a Chinese global infrastructure strategy, reports news website Onet.

>

>Chinese Premier Li Qiang, who met with Duda earlier in the day, noted that trade between China and Poland last year was worth $42 billion, twice as much as eight years earlier.

>“We will develop our friendship, increase trust and strengthen economic cooperation,” said Li, quoted by *Gazeta Wyborcza*. “We will look for progress in our strategic partnership to bring even better results.”

>Duda’s current visit to China is his third as president of Poland. His first took place in November 2015, then in February 2022 he was the [only elected EU leader to attend](https://notesfrompoland.com/2022/02/07/xi-hails-true-friendship-with-poland-after-meeting-duda-for-talks-on-trade-and-investment/) the opening ceremony of the Beijing Winter Olympics. Xi also visited Poland in 2016.",r/europeanpolitics,Z0FBQUFBQm0yeGNEeUxycEhpa2Jla1ZYckxtSUlNdjhRMEZUeHVnRHp2V1BKekgwVmw4dkZlM25NSWwzb1BNTkZtSnlmeDFGb2VvSUdQaVNZNmNyV3daZ004eUlPTmN0cGc9PQ==
Interesting. Would Poland do the same for Ukrainian kids?..,r/europeanpolitics,Z0FBQUFBQm0yeGNEWDE3ZlFMNk9VbkgzZnZmb2ZSY2o5SC1aSFZxUTBlOW5aRDhlTlZDaWhmcTJYZVF6YTdDdFFfWFNiSFlWUlprSUxhWklzM1R2OUcxQWcxQkxaYnRKTEFSQ0prYmR4UVRDeUNyUXgwYkNrR1k9
">**The European Chips Act is on track to help attract more than €100 billion worth of private investment to the European semiconductor industry by 2030, a European Commission official said on Wednesday.**

>Thomas Skordas was speaking at a conference in Antwerp about the future of the initiative, which is Europe’s answer to similar programs in the United States and Japan and to China’s support for its domestic computer chip makers.

>The European Chips Act has led to “promises for investments to the order of €100 billion to expand the manufacturing capacity within the EU by 2030,” Skordas said.

>The European Union Chips Act, billed as offering funding of €43 billion, relies heavily on individual governments with the Commission so far approving very little actual funding.

>However, firms including Intel and Taiwan Semiconductor Manufacturing Company (TSMC) have announced plans to build plants in Germany at a cost of more than €30 billion this year.

>Skordas, an official at the Commission’s digital unit, said the commission expects to finalize funding for R&D pilot lines in four sub-sectors of the chip industry by September, including a €2.5 billion grant for developing extremely advanced chips in [Europe](https://tvpworld.com/77537509/supercomputer-from-krakow-ranked-among-worlds-fastest).

>Skordas said unspecified funding for another pilot line to develop photonics, or chips that use light instead of electricity, is still in the works.

>The Commission is also arranging funding for a European design platform to give companies, academics, and startups access to the software tools needed to design their own chips. Most advanced chipmakers design chips but leave the manufacturing to specialists such as TSMC, Samsung, or Intel.

>“In July, we expect to open the call for the consortium that will be responsible for designing and developing this platform at the European level,” Skordas said.

>Source: Reuters",r/europeanpolitics,Z0FBQUFBQm0yeGNEUGVUQTNndm5Lc1hjT2tuQ21wcHVtcHRQX2NZYlBaU0tVSktpdkJLdnVRMFJOZVExMzR3RFI2YTQ4Y0hLVlBMTnBpcmVQYnZCNG44UTlNRjdKVDZKWnc9PQ==
I am always wary of anything that bans press from entering…,r/europeanpolitics,Z0FBQUFBQm0yeGNEMmZ4OUNHVTRYdW1Ca1RJWnhkWm1lSnc1TjZJSnlrSTFJakVUcjNHdDFWRTFXN0p6dGtTY1hyRTV3U3VvcVlUdWR4VDZudzVPdHFZdHV0N0pldnJPTkdWdEQ4U2tYUnJxS0kyX3cybGwxUFE9
High time!..,r/europeanpolitics,Z0FBQUFBQm0yeGNEcFd0Y2RaUkFkRzM2azl1d2F6OUhSZlVaMHdORExVcUM1dDBkalJWT1lJTTRIdVJvTVZZbm9VdHNBT2FsaE83WVJUWF9xbF9ZRTdYRjdiWG1yby1JaTFtS0xOcXdYSFhxQlo5dDgtSWhQalk9
">**The Polish defense minister has appealed to his French and German counterparts for help in dealing with an escalating migrant crisis at his country’s border with Belarus.**

>Minister Władyslaw Kosiniak-Kamysz was speaking after a meeting with the defense ministers of Germany and France, Boris Pistorius and Sébastien Lecornu, in Paris on Monday.

>The three countries together form a regional cooperation format called the Weimar Triangle, which was set up in 1991.

>Kosiniak-Kamysz said: “There are no migrants at the Polish-Belarusian border today. There are people assaulting Polish soldiers, police officers, and border guards, and they are well trained and prepared.”

>Poland has been dealing with a mounting crisis at its eastern border since 2021.

>Aleksander Lukashenko’s regime has been luring migrants and asylum seekers to Belarus with promises of them being able to cross into the EU and funneling them toward the border.

>Belarusian services then prevent them from turning back once the migrants' attempts at crossing the frontier are foiled by the Polish authorities.

>The practice by Minsk came as a response to sanctions imposed on the Belarusian regime by the EU.

>According to the Polish defense minister, this is “an organized hybrid operation” directed against Western countries, NATO, and the European Union.

>“I have not asked for military support but for assistance from police and border guards,” the Polish defense minister clarified, adding that a strong and joint response from the EU was needed to fight hybrid attacks against Europe.Kosiniak-Kamysz also warned that the results of such attacks would be painful not only for Poland.

>**Buffer zone**

>Poland has recently established a so-called buffer zone on the Polish-Belarusian border. It covers a 60-kilometer-long strip of land in the Podlaskie province in the northeast of the country and is expected to ease the work of the Polish authorities.

>In 2021, the then-governing party, the right-wing Law and Justice (PiS), created a buffer zone for the same reasons. That zone was highly militarized and with access to it restricted.

>The press and humanitarian aid workers were prevented from entering, drawing much criticism from human rights advocates and the previous opposition, now the ruling coalition.

>According to the Polish interior minister, media and humanitarian aid workers will be granted passes to enter the new buffer zone.

>Source: PAP",r/europeanpolitics,Z0FBQUFBQm0yeGNENGVlZllhdmpyZ3dPbW5zMldHSG5QVURsY29oY1ZlbzFLSUtVdFA2eDVITU4wNjNXQzI2UE11ZFRzc0ZHZFRFSE11c2dwRTM4Zjk2cldJdURoX28zaUE9PQ==
">Ukraine and Moldova will open formal accession talks with the EU on Tuesday, some two weeks after the bloc announced that both countries had met the requirements to begin negotiations.

>The opening ceremony in Luxembourg will be highly symbolic for the two countries. They have both long harbored EU membership aspirations but at the same time seen these hopes battered by numerous and, at times, seemingly insurmountable problems.

>Ukraine is fighting off a Russian invasion that could, at worse, lead to its destruction as a nation state or at least see it dragged back into Moscow’s sphere of influence.

>Moldova has to contend with a frozen conflict and Russian peacekeepers on its territory, owing to a strip of Moldovan land breaking away to become the self-declared and unrecognized republic of Transnistria.

>But by beginning the talks, the EU is signaling that both countries are on a path taking them away from Russian influence and towards greater integration with the West.

>The moment will be poignant for many Ukrainians, who trace their current conflict with Moscow back to the Maidan uprising of 2014, when protesters toppled a pro-Russian president who reneged on a pledge to develop closer ties with the EU.

>Ihor Zhovkva, foreign policy adviser to President Volodymyr Zelenskyy, said the formal opening of accession talks would give Ukrainians’ morale a big lift.

>“It is very important,” Zhovkva said. “The path to full-fledged membership, which Ukraine deserves… is irreversible.”

>Deputy Prime Minister Olga Stefanishyna will lead the Ukrainian delegation at the event, known in EU jargon as an Accession Conference.

>The European Commission said on Tuesday on social media: “We stand at the threshold of a key moment for these two countries. Together, we can forge a larger and forward-looking Europe.”Belgian Foreign Minister Hadja Lahbib will speak for the EU, as Belgium holds the bloc’s rotating presidency.

>The journey to EU membership is arduous for candidate states owing to the need to meet the bloc’s standards on a wide range of issues, from fighting corruption to harmonizing customs rules.

>But the war adds an extra layer of challenges for both Kyiv and Brussels, raising questions that neither wants to answer at the moment, such as whether Ukraine could join if Russian forces were still occupying part of its territory.

>The prospect of Moldovan membership poses similar questions, albeit on a far smaller scale, owing to the status of Transnistria and the presence of Russian soldiers.

>The two countries will have to navigate not just technical and legal obstacles to membership but also political hurdles.

>Candidate countries need approval from all 27 EU members to open and close each step of membership negotiations, giving European governments numerous opportunities to hold up the process.

>[Hungary](https://tvpworld.com/78810531/hungary-has-deprived-itself-of-its-veto-right-says-polish-fm)—which maintains closer ties to Russia than other EU members and does not give arms to Kyiv—held up the start of the talks, citing concerns about the rights and treatment of ethnic Hungarians in Ukraine, according to diplomats.

>Enlarging the EU to include Ukraine, Moldova, and other hopefuls such as Western Balkan countries and Georgia would require a radical overhaul of EU rules on everything from farm and economic development subsidies to decision-making procedures, analysts say.

>Source: Reuters",r/europeanpolitics,Z0FBQUFBQm0yeGNEUnBtbUVVajdNcUFlbkJRUUdnQ0I5SGZCWUNNZ0F6NDQxQjFENUxmRnlkRllET19GRGhHaXRHenp3RDZnUmRGS0g2d01pampaYmlEQzhFNVB6bWljVWc9PQ==
